#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.89687e+09 0.000526759 0.000526759 2.27042e-05 0 0 0 0.000462349 6.74368e-06 0 0 0 1021340
1.58071e+10 0.00150373 0.00150818 5.80485e-05 0 0 0 0.00113853 1.7288e-05 0 0 0 449548
2.49763e+10 0.00280145 0.00280641 8.35165e-05 0 0 0 0.00205836 2.49343e-05 0 0 0 402649
3.92433e+10 0.00410126 0.00412854 0.000112376 0 0 0 0.00290991 3.38849e-05 0 0 0 329899
6.1729e+10 0.00639681 0.00646295 0.000175958 0 0 0 0.00434647 5.62491e-05 0 0 0 211668
9.78586e+10 0.0110661 0.0111816 0.000305085 0 0 0 0.00708488 9.95594e-05 0 0 0 121271
1.54924e+11 0.0185152 0.0187964 0.00053037 0 0 0 0.0117414 0.000180836 0 0 0 67566
2.44857e+11 0.0266885 0.0271596 0.000870856 0 0 0 0.018056 0.000315006 0 0.0198637 0 36083
3.88207e+11 0.0341146 0.0347169 0.00137881 0 0 0 0.0253097 0.000519304 0 0.0409783 0 18262
6.13089e+11 0.0478988 0.0482377 0.00229427 0 0 0 0.0353389 0.000863386 0 0.0712814 0 8852
9.6664e+11 0.0618397 0.0636434 0.00403593 0 0 0 0.0450136 0.0014406 0 0.100048 0 3881
1.52999e+12 0.0729097 0.0755853 0.00715861 0 0 0 0.0531156 0.00251155 0 0.122552 0 1495
2.41644e+12 0.101289 0.106814 0.0140147 0 0 0 0.0648919 0.0046355 0 0.155158 0 543
3.85284e+12 0.102703 0.108108 0.0241408 0 0 0 0.078464 0.0091434 0.0205011 0.173482 0.0205011 185
5.99386e+12 0.12069 0.12069 0.0431488 0 0 0 0.121378 0.020305 0.0476587 0.216537 0.0476587 58
9.56913e+12 0.0714286 0.0714286 0.0714286 0 0 0 0.195144 0.050399 0.143128 0.286649 0.123302 14
1.46712e+13 0 0 0 0 0 0 0.125262 0.0933898 0.0879501 0.311422 0.0879501 4
3.66618e+13 0 0 0 0 0 0 0.61891 0.61891 0.61891 0 0 1
