#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.61783e+07 2.33442e-05 6.47444e-06 617917 25394.3 0 0 0 0.184361 5.24561e-05 0.180971 0.0429593 0.0354639 0.255264 4.60103e-05 0.257009 0.033366 0.0353847 0.315664 1.55729e-05 0.31773 0.0084008 0.0118897 556884
1.57036e+08 3.7887e-05 1.43197e-05 1.02446e+06 57488 0 0 0 0.185921 9.19755e-05 0.183402 0.0426099 0.0370946 0.259858 7.64113e-05 0.26141 0.0325401 0.0337228 0.317293 2.38236e-05 0.318965 0.00787625 0.0107419 184760
2.48791e+08 6.22807e-05 2.07597e-05 1.63422e+06 87633.6 0 0 0 0.188347 0.000104974 0.186219 0.0427863 0.0379017 0.262538 8.4124e-05 0.264082 0.0317818 0.0329003 0.318097 2.5289e-05 0.319601 0.00768346 0.0102009 144507
3.94416e+08 0.000150867 3.6588e-05 2.40332e+06 122337 0 0 0 0.191009 0.000119139 0.189175 0.0428765 0.0382796 0.264989 9.23899e-05 0.266397 0.0312434 0.0320106 0.318803 2.71313e-05 0.320242 0.0073708 0.00981924 112682
6.24889e+08 0.00027265 5.56471e-05 3.32795e+06 167450 0 0 0 0.193576 0.000134189 0.192018 0.0423822 0.0384232 0.26683 0.000102147 0.268266 0.0306855 0.0314403 0.319289 2.97899e-05 0.320663 0.00718483 0.00949854 88025
9.90308e+08 0.000558282 9.05406e-05 4.10761e+06 205788 0 0 0 0.196761 0.000152514 0.195079 0.042846 0.0381748 0.26893 0.000113835 0.270494 0.0297592 0.0311545 0.319767 3.32309e-05 0.321157 0.00694978 0.00927156 68066
1.56967e+09 0.000768625 0.000119994 6.31965e+06 295556 0 0 0 0.199558 0.00017263 0.198211 0.0424091 0.0387626 0.270891 0.000127109 0.272729 0.0290545 0.0311194 0.320269 3.76816e-05 0.32178 0.00670078 0.0092409 53342
2.48323e+09 0.00192415 0.000216279 8.1226e+06 399111 0 0 0 0.202705 0.000197355 0.201738 0.0424494 0.0396214 0.273283 0.000142922 0.275005 0.0291412 0.0306049 0.320916 4.29649e-05 0.322473 0.00651878 0.00919819 41057
3.93732e+09 0.00361832 0.000339772 1.18637e+07 548892 0 0 0 0.205852 0.000225134 0.20446 0.042897 0.0389462 0.275592 0.000162391 0.277451 0.0286488 0.0304939 0.321613 4.8886e-05 0.323259 0.00615385 0.00897518 31230
6.25188e+09 0.00599556 0.000499879 1.64147e+07 744482 0 0 0 0.209315 0.000258059 0.208207 0.0428279 0.0391597 0.278289 0.000184079 0.280565 0.0277269 0.0304444 0.322275 5.79601e-05 0.324125 0.00566891 0.00872675 23851
9.91103e+09 0.00959233 0.000719592 1.95172e+07 921727 0 0 0 0.213832 0.000296819 0.212978 0.0431266 0.0398946 0.281748 0.000205075 0.284568 0.0264006 0.0307768 0.323131 6.63939e-05 0.325123 0.00511396 0.00835711 18348
1.5724e+10 0.0147538 0.00100346 2.25425e+07 1.1006e+06 0 0 0 0.218417 0.000336044 0.217647 0.0437187 0.0407798 0.285423 0.000220938 0.288681 0.0244082 0.029703 0.32388 7.283e-05 0.325995 0.00449434 0.00786495 14437
2.49148e+10 0.0224192 0.00138008 3.15091e+07 1.46218e+06 0 0 0 0.221498 0.000371162 0.221287 0.0429097 0.0410068 0.286647 0.00024306 0.290277 0.0229001 0.02856 0.323754 9.24654e-05 0.326148 0.00422683 0.00764102 11508
3.93739e+10 0.0349277 0.00193646 3.41753e+07 1.70302e+06 0 0 0 0.225228 0.000417378 0.224551 0.0433385 0.0397746 0.287723 0.000271545 0.292156 0.0208822 0.0285163 0.323597 0.000108117 0.326271 0.00395721 0.00768754 8990
6.22235e+10 0.0460041 0.00254404 3.03389e+07 1.78617e+06 0 0 0 0.226576 0.00047129 0.226876 0.041232 0.040454 0.286878 0.000306014 0.29137 0.0198318 0.0291291 0.32263 0.000136063 0.325659 0.00411713 0.00814503 6782
9.83715e+10 0.0591595 0.00336999 3.22725e+07 2.22018e+06 0 0 0 0.225524 0.000537087 0.225924 0.0389426 0.0383026 0.284161 0.00036091 0.288566 0.0201306 0.0282818 0.320734 0.000185476 0.32426 0.00472853 0.00971448 4902
1.54903e+11 0.0802139 0.00496661 3.39301e+07 2.90356e+06 0 0 0 0.221171 0.000679318 0.220946 0.0387113 0.0374641 0.27733 0.00049027 0.280977 0.0232768 0.0298465 0.317427 0.000268081 0.321763 0.00580424 0.012728 2992
2.41979e+11 0.121326 0.00896643 2.7159e+07 3.84923e+06 0 0 0 0.213294 0.000972293 0.212191 0.0382502 0.0344124 0.268367 0.000754991 0.271302 0.0246006 0.0311064 0.312568 0.000438656 0.31706 0.00802344 0.0165371 1327
3.80153e+11 0.15903 0.019012 3.30265e+07 7.4913e+06 0 0 0 0.204905 0.00186388 0.203745 0.0401068 0.0341244 0.255763 0.00158498 0.256952 0.0325221 0.0311799 0.305206 0.00102029 0.310787 0.0110362 0.0231017 371
5.87953e+11 0.163934 0.0477947 3.01891e+07 1.85142e+07 0 0 0 0.191879 0.00401844 0.193336 0.0297099 0.0375848 0.243919 0.00335064 0.243039 0.0239431 0.0185073 0.298603 0.00244597 0.300541 0.0167614 0.0213962 61
8.90052e+11 0.5 0.223607 1.01001e+08 1.01001e+08 0 6.06006e+08 0 0.176944 0.00703312 0.181499 0.0150672 0.0368036 0.231786 0.00798936 0.237643 0.0272263 0.0243756 0.29126 0.00885956 0.296115 0.0201112 0.043744 6
