#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.28433e+09 1 0 3.31723e+08 1.88349e+07 0 7.73094e+08 0 0.239626 0.00353041 0.207904 0.1462 0.0475507 0.287972 0.0035035 0.27287 0.135317 0.0749253 0.393178 0.0024832 0.408547 0.04671 0.0821931 653
1.52931e+10 1 0 4.42186e+08 7.72203e+07 4.49746e+08 4.83764e+08 4.49746e+08 0.211941 0.0113395 0.192875 0.088071 0.0414175 0.255888 0.012596 0.246729 0.0964262 0.0765868 0.35407 0.0124692 0.375774 0.0638334 0.125251 44
2.42586e+10 1 0 3.92018e+08 3.92018e+08 0 0 0 0.176047 0.0188614 0.153996 0.0848086 0.0141936 0.272341 0.0251076 0.298413 0.0396171 0.0987731 0.385452 0.0292547 0.424142 0.0357979 0.119192 9
4.2748e+10 1 0 1.1064e+09 5.02822e+08 6.11817e+08 2.98245e+09 6.11817e+08 0.22252 0.0195859 0.231851 0.0639606 0.0723722 0.329104 0.0265548 0.37218 0.0155951 0.160016 0.401871 0.0306084 0.441295 0.0270314 0.193304 9
6.63239e+10 1 0 7.81618e+08 1.77147e+08 4.49746e+08 1.50078e+09 4.49746e+08 0.190637 0.0100113 0.192283 0.0458305 0.0623627 0.285691 0.0118003 0.276807 0.0874488 0.0650875 0.390129 0.0117908 0.397129 0.0606995 0.0666162 29
1.06299e+11 1 0 5.89814e+08 8.66207e+07 0 1.48721e+09 0 0.198818 0.00681531 0.191888 0.0568491 0.052341 0.299885 0.00698702 0.295826 0.0697381 0.0532606 0.417401 0.00570122 0.428803 0.0371966 0.0647442 83
1.65261e+11 1 0 5.48483e+08 3.75764e+07 4.49746e+08 6.43252e+08 4.49746e+08 0.195599 0.00226929 0.191886 0.0476615 0.0389891 0.305651 0.00270607 0.306291 0.0547329 0.0520781 0.427663 0.00236293 0.439705 0.0255743 0.0496902 397
2.62827e+11 1 0 6.39537e+08 2.33345e+07 4.49746e+08 8.01745e+08 4.49746e+08 0.212363 0.00135959 0.212471 0.0431334 0.0475106 0.324807 0.00161306 0.331144 0.0497325 0.0638734 0.431962 0.00135578 0.445409 0.0233861 0.0482479 1231
4.11294e+11 1 0 7.45701e+08 1.48487e+07 5.30876e+08 9.56335e+08 5.30876e+08 0.232068 0.000935597 0.227822 0.0539288 0.0482105 0.343401 0.000953481 0.350678 0.0454158 0.0634917 0.431325 0.000819671 0.445155 0.0245816 0.0535697 3222
6.46736e+11 1 0 8.66449e+08 1.10414e+07 6.92559e+08 1.02774e+09 6.92559e+08 0.251343 0.000712797 0.249028 0.0575666 0.0530992 0.354679 0.000668698 0.363418 0.0403563 0.0601932 0.425464 0.00061451 0.439618 0.0277186 0.0591218 6258
1.01354e+12 1 0 9.3365e+08 8.7846e+06 7.73094e+08 1.02428e+09 7.73094e+08 0.267563 0.000608546 0.26534 0.0649245 0.0597195 0.359761 0.000533747 0.367025 0.0443541 0.0591151 0.420562 0.000490794 0.43306 0.0313325 0.0589082 9955
1.59624e+12 1 0 1.01975e+09 7.46537e+06 8.53413e+08 1.0207e+09 8.53413e+08 0.269283 0.000516789 0.268418 0.0620316 0.059794 0.355639 0.000453579 0.36103 0.0475393 0.056934 0.412116 0.000429403 0.422417 0.0370755 0.0598121 13379
2.49914e+12 1 0 1.20561e+09 7.50375e+06 1.093e+09 1.0093e+09 7.07685e+08 0.257124 0.000484829 0.256384 0.0581047 0.0566808 0.338539 0.00045573 0.342748 0.0488658 0.0567422 0.395105 0.000439273 0.402697 0.0434421 0.0589401 13564
3.93281e+12 1 0 1.4426e+09 8.80217e+06 1.33034e+09 1.07105e+09 7.99465e+08 0.24017 0.000514681 0.23848 0.0553726 0.0515643 0.315933 0.000509109 0.318791 0.0492649 0.0553542 0.372006 0.00051406 0.376928 0.048385 0.0579506 10688
6.19828e+12 1 0 1.64387e+09 1.13069e+07 1.64291e+09 9.7901e+08 9.50354e+08 0.223747 0.000605942 0.221924 0.0521505 0.0487695 0.294077 0.000617924 0.295181 0.0502869 0.0523715 0.35044 0.000639061 0.353973 0.0499924 0.057022 6798
9.81322e+12 1 0 1.80121e+09 1.46507e+07 1.79737e+09 9.69207e+08 1.02428e+09 0.20697 0.000698086 0.204811 0.0469297 0.0423865 0.273169 0.000746084 0.273574 0.0468647 0.0485376 0.330303 0.000793721 0.332538 0.0494907 0.0532814 4126
1.55477e+13 1 0 1.80423e+09 1.99303e+07 1.87412e+09 9.64119e+08 1.10102e+09 0.195791 0.000840151 0.193199 0.0434238 0.0364495 0.259299 0.000933165 0.258572 0.0449426 0.0447407 0.31964 0.00103863 0.320194 0.0479598 0.0513772 2305
2.46095e+13 1 0 1.84697e+09 2.88248e+07 1.87412e+09 1.03532e+09 1.10102e+09 0.18241 0.0010717 0.180647 0.037711 0.0346447 0.242263 0.00122907 0.242297 0.0387792 0.0399032 0.305075 0.00143122 0.301818 0.0498647 0.0439045 1183
3.86082e+13 1 0 1.68751e+09 3.95772e+07 1.7203e+09 1.04628e+09 1.10849e+09 0.17466 0.00139295 0.173509 0.0337378 0.0334942 0.232378 0.00162448 0.232146 0.0410249 0.0422465 0.300966 0.00206132 0.30103 0.0514385 0.0492737 640
6.07187e+13 1 0 1.60424e+09 5.91418e+07 1.56521e+09 1.20137e+09 1.03434e+09 0.169982 0.00200202 0.169062 0.0312983 0.0302625 0.226266 0.00227669 0.226464 0.0362449 0.0369775 0.302737 0.00294533 0.301386 0.0485274 0.0496311 293
9.53181e+13 1 0 1.58157e+09 8.03921e+07 1.48721e+09 1.06173e+09 8.75395e+08 0.161064 0.00239951 0.159252 0.0344932 0.0266877 0.217815 0.00320649 0.215697 0.0403847 0.0344958 0.299936 0.00412222 0.294238 0.0558222 0.0418961 133
1.41025e+14 1 0 1.23097e+09 1.50997e+08 1.01337e+09 1.16426e+09 1.01337e+09 0.157915 0.00346282 0.157479 0.0238223 0.024425 0.208723 0.0041394 0.214939 0.0235634 0.0378088 0.297921 0.00731943 0.288357 0.0595498 0.0323808 47
2.34044e+14 1 0 7.83949e+08 2.02484e+08 6.92559e+08 7.94653e+08 6.92559e+08 0.152176 0.00865431 0.157079 0.0242808 0.0359706 0.216011 0.0142664 0.219454 0.0244938 0.0480084 0.321946 0.0182632 0.312149 0.106538 0.0564542 11
6.03436e+14 1 0 1.12889e+09 4.36327e+08 1.56521e+09 0 8.72654e+08 0.162048 0.0141863 0.176234 0 0.0283725 0.216396 0.00197123 0.218367 0 0.00394246 0.310809 0.0405998 0.351409 0 0.0811996 2
