#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 11.25 - 11.75
#HM   Stats: 2.591180e+12 (median) + 1.811760e+12  / - 8.794200e+11
#SM   Stats: 2.310530e+11 (median) + 7.558201e+10  / - 4.216801e+10
#VMP  Stats: 3.108700e+02 (median) + 4.585001e+01  / - 3.822000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 8.765950e-10 (median) + 1.274387e-09  / - 5.806265e-10
sfh 0.055623 0 0 0 #avg: 0.00264707; avg_err: 0.00264707; sd: 0.0412637; counts: 244
sfh 0.060123 0 0 0 #avg: 0.0211632; avg_err: 0.017403; sd: 0.271286; counts: 244
sfh 0.062373 0 0 0 #avg: 0.0769706; avg_err: 0.0587514; sd: 0.915844; counts: 244
sfh 0.064623 0 0 0 #avg: 0.0717442; avg_err: 0.0325599; sd: 0.507558; counts: 244
sfh 0.066873 0 0 0 #avg: 0.145706; avg_err: 0.0562891; sd: 0.877461; counts: 244
sfh 0.069123 0 0.0367314 0 #avg: 0.245731; avg_err: 0.0848372; sd: 1.32248; counts: 244
sfh 0.071373 0 0.177549 0 #avg: 0.306969; avg_err: 0.0886373; sd: 1.38172; counts: 244
sfh 0.073623 0 0.360811 0 #avg: 0.410994; avg_err: 0.0953535; sd: 1.48641; counts: 244
sfh 0.075873 0 0.669845 0 #avg: 0.503482; avg_err: 0.101834; sd: 1.58744; counts: 244
sfh 0.078123 0 1.02271 0 #avg: 0.711621; avg_err: 0.158101; sd: 2.46455; counts: 244
sfh 0.080373 0.0095945 0.97735 0.0095945 #avg: 0.976684; avg_err: 0.350958; sd: 5.47089; counts: 244
sfh 0.082623 0.040675 1.14003 0.040675 #avg: 0.924983; avg_err: 0.19281; sd: 3.00562; counts: 244
sfh 0.085998 0.0808226 1.75422 0.0808226 #avg: 1.2437; avg_err: 0.190469; sd: 2.96912; counts: 244
sfh 0.089373 0.181324 2.55001 0.181324 #avg: 1.55046; avg_err: 0.256509; sd: 3.99858; counts: 244
sfh 0.092748 0.240706 2.79556 0.240706 #avg: 1.80947; avg_err: 0.276101; sd: 4.30399; counts: 244
sfh 0.096123 0.428134 2.65798 0.412737 #avg: 2.12708; avg_err: 0.317085; sd: 4.94286; counts: 244
sfh 0.099498 0.502701 3.44711 0.471256 #avg: 2.67444; avg_err: 0.475082; sd: 7.4058; counts: 244
sfh 0.102873 0.566988 4.73352 0.511972 #avg: 3.38482; avg_err: 0.579578; sd: 9.03473; counts: 244
sfh 0.106248 0.696184 6.4707 0.618467 #avg: 4.51948; avg_err: 0.911781; sd: 14.2133; counts: 244
sfh 0.109623 0.98659 8.11441 0.90192 #avg: 4.72463; avg_err: 0.64917; sd: 10.1196; counts: 244
sfh 0.112998 1.23764 8.41573 1.10667 #avg: 6.6094; avg_err: 1.05711; sd: 16.4787; counts: 244
sfh 0.116373 1.53193 8.93807 1.39011 #avg: 8.42771; avg_err: 1.64025; sd: 25.569; counts: 244
sfh 0.119748 1.70162 10.0894 1.5349 #avg: 10.175; avg_err: 2.29001; sd: 35.6977; counts: 244
sfh 0.123123 2.04669 12.9474 1.8607 #avg: 9.42213; avg_err: 1.6193; sd: 25.2423; counts: 244
sfh 0.126498 2.47321 11.019 2.26255 #avg: 11.2224; avg_err: 2.41341; sd: 37.6213; counts: 244
sfh 0.129873 3.20223 10.6223 3.01777 #avg: 12.7081; avg_err: 3.1009; sd: 48.3383; counts: 244
sfh 0.133248 3.22847 12.7281 2.92895 #avg: 13.1722; avg_err: 3.69764; sd: 57.6405; counts: 244
sfh 0.136623 3.35356 15.5961 2.94701 #avg: 16.8806; avg_err: 6.06357; sd: 94.5217; counts: 244
sfh 0.141685 4.27811 21.4232 3.79575 #avg: 23.9002; avg_err: 9.61893; sd: 149.944; counts: 244
sfh 0.146748 5.30672 32.2742 4.71209 #avg: 18.1485; avg_err: 1.97705; sd: 30.8191; counts: 244
sfh 0.15181 5.33044 35.3321 4.51894 #avg: 21.4849; avg_err: 2.31207; sd: 36.0416; counts: 244
sfh 0.156873 7.02275 43.367 6.10576 #avg: 29.2354; avg_err: 3.42111; sd: 53.3299; counts: 244
sfh 0.161935 8.22236 51.4997 7.1681 #avg: 35.8076; avg_err: 4.41191; sd: 68.7749; counts: 244
sfh 0.166998 11.3118 48.8616 9.95682 #avg: 40.2659; avg_err: 5.08602; sd: 79.2832; counts: 244
