#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
44.633 1.55482e-05 1.44986e-06 94232.6 2564.22 0 0 0 0.235569 1.60511e-05 0.236034 0.0481819 0.0478791 0.273021 1.42789e-05 0.27953 0.0342976 0.0495986 0.315291 6.81758e-06 0.320847 0.00957713 0.020478 7396369
62.4121 0 0 209935 6207.67 0 0 0 0.207629 2.79386e-05 0.202168 0.0564971 0.0407084 0.257924 2.47733e-05 0.26024 0.0423444 0.0447905 0.313475 1.03994e-05 0.317492 0.0107747 0.0179664 2700028
78.0779 0 0 369930 12445 0 0 0 0.188609 3.93016e-05 0.18352 0.0481337 0.0365693 0.254689 3.43722e-05 0.256386 0.0369538 0.038816 0.314572 1.29484e-05 0.317501 0.00960848 0.0149089 1179207
98.5727 3.87547e-06 2.74037e-06 966365 31889 0 0 0 0.187734 5.80109e-05 0.184984 0.0453968 0.0392603 0.261645 4.78663e-05 0.263455 0.0345104 0.0360114 0.317121 1.63923e-05 0.319498 0.00852779 0.0128663 516067
124.132 0.000163459 2.58431e-05 3.47588e+06 94398.7 0 0 0 0.195367 8.40382e-05 0.19387 0.0444903 0.0405922 0.26842 6.47664e-05 0.270549 0.0318246 0.03397 0.318995 2.14913e-05 0.321197 0.00764647 0.0116473 244709
156.186 0.00122405 0.000103021 1.15185e+07 268763 0 0 0 0.205052 0.000121596 0.204301 0.0437978 0.0412708 0.275679 8.88086e-05 0.278273 0.0291601 0.0326061 0.321175 2.9694e-05 0.323583 0.00622925 0.0106447 115191
196.15 0.00926871 0.00042465 3.48557e+07 742763 0 0 0 0.217889 0.000183745 0.217842 0.0437756 0.0427671 0.28551 0.000123711 0.289308 0.0247968 0.0312085 0.323775 4.54474e-05 0.326467 0.00441259 0.00860751 50924
246.063 0.0357344 0.00132917 7.36056e+07 1.7537e+06 0 0 0 0.226353 0.000288044 0.226736 0.0422072 0.0416383 0.288841 0.000194332 0.293912 0.0215667 0.0312954 0.323014 8.98072e-05 0.326826 0.00411481 0.00985256 19505
308.571 0.10724 0.00404374 1.34091e+08 4.46492e+06 0 3.54357e+08 0 0.219453 0.000508455 0.219917 0.040048 0.0403913 0.279503 0.000395465 0.285449 0.0242725 0.0364393 0.31699 0.000242835 0.323249 0.00627947 0.0175385 5856
387.166 0.248724 0.0116788 1.90714e+08 1.05774e+07 0 5.36715e+08 0 0.203126 0.00098194 0.203421 0.0369087 0.0383355 0.259823 0.000891351 0.261634 0.0332377 0.0352594 0.304663 0.000675518 0.313006 0.0123145 0.0304147 1371
488.329 0.491349 0.0294584 3.92678e+08 3.32806e+07 0 1.01076e+09 0 0.187201 0.00200763 0.190321 0.029505 0.0441054 0.239944 0.00201486 0.241979 0.0317529 0.0372497 0.287847 0.00190393 0.295288 0.023192 0.0379813 289
619.515 0.655738 0.0613386 5.02948e+08 6.49659e+07 3.95131e+08 5.49524e+08 3.95131e+08 0.174681 0.00374226 0.174321 0.0229691 0.0293191 0.223925 0.00417476 0.221981 0.0356315 0.0343336 0.275162 0.00393068 0.277362 0.0272145 0.0249989 61
764.693 0.857143 0.142857 7.59648e+08 1.64115e+08 1.01076e+09 0 6.66531e+08 0.147059 0.00735875 0.141811 0.0226771 0.00609227 0.223608 0.00998649 0.220339 0.0130178 0.0114479 0.281728 0.0137325 0.266218 0.0514161 0.0173828 7
990.61 1 1 0 0 0 0 0 0.186057 0.186057 0.186057 0 0 0.214185 0.214185 0.214185 0 0 0.237652 0.237652 0.237652 0 0 1
