#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.02409e+09 0.974619 0.0112342 3.95328e+08 3.63206e+07 0 7.73094e+08 0 0.247886 0.00647585 0.217692 0.157634 0.0502608 0.284529 0.00643041 0.265751 0.149004 0.0688406 0.368535 0.00575648 0.382473 0.0659827 0.109213 197
1.46628e+10 1 0 5.6067e+08 2.71605e+08 0 1.7203e+09 0 0.240688 0.0354059 0.198879 0.141809 0.0448552 0.266442 0.0349026 0.245456 0.104282 0.0785092 0.327092 0.0385938 0.361322 0.0749282 0.190948 9
4.64853e+10 1 1 1.01337e+09 1.01337e+09 1.01337e+09 0 0 0.420587 0.420587 0.420587 0 0 0.422517 0.422517 0.422517 0 0 0.424446 0.424446 0.424446 0 0 1
1.08472e+11 1 0 0 0 0 0 0 0.167713 0.0201668 0.178731 0.0170754 0.0501276 0.228571 0.0269945 0.232541 0.0406737 0.0525848 0.417377 0.013078 0.40498 0.0385411 0.00135076 3
1.56388e+11 1 0 4.58209e+08 1.2559e+08 4.49746e+08 2.42813e+08 4.49746e+08 0.213493 0.0346103 0.207103 0.0038521 0.0476591 0.277333 0.0293039 0.284425 0.0187347 0.0874466 0.401659 0.0140621 0.422391 0.00320682 0.0532677 8
2.71675e+11 1 0 2.73728e+08 8.11076e+07 0 6.11817e+08 0 0.23066 0.0091571 0.226354 0.0472281 0.0543892 0.333168 0.00878995 0.344748 0.0332921 0.0601347 0.432702 0.00591592 0.440524 0.0283745 0.041467 46
4.23974e+11 1 0 4.75203e+08 3.82582e+07 3.78489e+08 6.34885e+08 3.78489e+08 0.252654 0.00400941 0.24518 0.0732051 0.0573468 0.35717 0.0031897 0.359473 0.0481554 0.0492609 0.437218 0.00223065 0.44675 0.0195137 0.0408005 240
6.65894e+11 1 0 5.83842e+08 2.01947e+07 4.49746e+08 7.22627e+08 4.49746e+08 0.2695 0.00184136 0.264868 0.0681997 0.059008 0.373254 0.0013537 0.377697 0.0410215 0.0482479 0.435837 0.00111486 0.446227 0.0217286 0.0432753 1150
1.03571e+12 1 0 7.3697e+08 1.22238e+07 6.11817e+08 7.97101e+08 6.11817e+08 0.28193 0.00107446 0.280481 0.0716571 0.0663009 0.374433 0.00080745 0.379508 0.042853 0.0486756 0.429803 0.000673329 0.438996 0.0272161 0.0456038 3676
1.61488e+12 0.999343 0.000293756 1.00727e+09 9.68875e+06 8.53413e+08 1.0207e+09 8.53413e+08 0.27686 0.000695252 0.277131 0.0631171 0.0625304 0.361592 0.000583894 0.366159 0.0467352 0.0540748 0.415465 0.000533108 0.423858 0.0355836 0.0533008 7610
2.50939e+12 1 0 1.37335e+09 9.69143e+06 1.25149e+09 1.07571e+09 7.20614e+08 0.261872 0.000601714 0.261747 0.0598562 0.0593769 0.34103 0.000563007 0.344471 0.049659 0.0562655 0.395519 0.000557798 0.401547 0.0469509 0.0584731 9281
3.94072e+12 1 0 1.81471e+09 1.09755e+07 1.7203e+09 1.04628e+09 8.6689e+08 0.245173 0.000611449 0.244797 0.0554252 0.0547073 0.319234 0.000634537 0.320904 0.0514499 0.057022 0.375448 0.000680151 0.377083 0.0601558 0.060855 7857
