#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 10.25 - 10.75
#HM   Stats: 9.751470e+11 (median) + 1.183673e+12  / - 4.157350e+11
#SM   Stats: 3.113110e+10 (median) + 1.522530e+10  / - 9.975599e+09
#VMP  Stats: 1.647700e+02 (median) + 4.178000e+01  / - 2.071001e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.750579e-12 (median) + 2.880738e-12  / - 1.109641e-12
sfh 0.055623 0 0 0 #avg: 8.61363e-05; avg_err: 6.28163e-05; sd: 0.0143583; counts: 52248
sfh 0.060123 0 0 0 #avg: 0.0018305; avg_err: 0.000787101; sd: 0.179912; counts: 52248
sfh 0.062373 0 0 0 #avg: 0.00524588; avg_err: 0.0019283; sd: 0.440763; counts: 52248
sfh 0.064623 0 0 0 #avg: 0.00638789; avg_err: 0.00184836; sd: 0.422491; counts: 52248
sfh 0.066873 0 0 0 #avg: 0.00862029; avg_err: 0.00162231; sd: 0.370821; counts: 52248
sfh 0.069123 0 0 0 #avg: 0.0136; avg_err: 0.00185975; sd: 0.425094; counts: 52248
sfh 0.071373 0 0 0 #avg: 0.0192086; avg_err: 0.00171469; sd: 0.391938; counts: 52248
sfh 0.073623 0 0 0 #avg: 0.0277778; avg_err: 0.0019878; sd: 0.454364; counts: 52248
sfh 0.075873 0 0 0 #avg: 0.0405362; avg_err: 0.00316753; sd: 0.724021; counts: 52248
sfh 0.078123 0 0 0 #avg: 0.0548014; avg_err: 0.00352297; sd: 0.805266; counts: 52248
sfh 0.080373 0 0 0 #avg: 0.0632189; avg_err: 0.00267645; sd: 0.611773; counts: 52248
sfh 0.082623 0 0.00725366 0 #avg: 0.0706486; avg_err: 0.00274684; sd: 0.627861; counts: 52248
sfh 0.085998 0 0.0403271 0 #avg: 0.0980183; avg_err: 0.00314873; sd: 0.719723; counts: 52248
sfh 0.089373 0 0.0923078 0 #avg: 0.12597; avg_err: 0.00391661; sd: 0.895242; counts: 52248
sfh 0.092748 0 0.145512 0 #avg: 0.158534; avg_err: 0.00421433; sd: 0.963294; counts: 52248
sfh 0.096123 0.00187954 0.20258 0.00187954 #avg: 0.194027; avg_err: 0.00528082; sd: 1.20707; counts: 52248
sfh 0.099498 0.0114389 0.245252 0.0114389 #avg: 0.230037; avg_err: 0.005916; sd: 1.35226; counts: 52248
sfh 0.102873 0.0248337 0.275594 0.0248337 #avg: 0.271872; avg_err: 0.00659342; sd: 1.5071; counts: 52248
sfh 0.106248 0.0382812 0.308948 0.0382812 #avg: 0.320461; avg_err: 0.00875519; sd: 2.00123; counts: 52248
sfh 0.109623 0.05227 0.342831 0.05227 #avg: 0.36392; avg_err: 0.0101126; sd: 2.3115; counts: 52248
sfh 0.112998 0.0658441 0.378147 0.0654239 #avg: 0.403425; avg_err: 0.00980072; sd: 2.24021; counts: 52248
sfh 0.116373 0.0773642 0.413456 0.0744119 #avg: 0.446709; avg_err: 0.0101206; sd: 2.31333; counts: 52248
sfh 0.119748 0.0888687 0.449847 0.0826674 #avg: 0.488339; avg_err: 0.0106648; sd: 2.43772; counts: 52248
sfh 0.123123 0.101588 0.505053 0.0922031 #avg: 0.536436; avg_err: 0.0110534; sd: 2.52654; counts: 52248
sfh 0.126498 0.115915 0.547042 0.103115 #avg: 0.584459; avg_err: 0.0118888; sd: 2.7175; counts: 52248
sfh 0.129873 0.130981 0.600307 0.114507 #avg: 0.639879; avg_err: 0.0127922; sd: 2.92398; counts: 52248
sfh 0.133248 0.145932 0.652419 0.124951 #avg: 0.718131; avg_err: 0.0155518; sd: 3.55477; counts: 52248
sfh 0.136623 0.163299 0.721316 0.137909 #avg: 0.786001; avg_err: 0.0161174; sd: 3.68405; counts: 52248
sfh 0.141685 0.188313 0.815257 0.156021 #avg: 0.87336; avg_err: 0.016215; sd: 3.70635; counts: 52248
sfh 0.146748 0.21739 0.91522 0.177615 #avg: 0.959822; avg_err: 0.0165095; sd: 3.77369; counts: 52248
sfh 0.15181 0.246482 1.00823 0.198499 #avg: 1.05788; avg_err: 0.0180663; sd: 4.12952; counts: 52248
sfh 0.156873 0.279525 1.10142 0.223361 #avg: 1.16352; avg_err: 0.0197335; sd: 4.51062; counts: 52248
