#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#mpeak range: 13.75 - 14.25
#HM   Stats: 8.151470e+13 (median) + 4.300031e+13  / - 1.863230e+13
#SM   Stats: 3.363490e+11 (median) + 2.022000e+11  / - 1.621880e+11
#VMP  Stats: 6.480200e+02 (median) + 9.221997e+01  / - 6.842004e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.384572e-12 (median) + 2.624324e-12  / - 8.778501e-13
sfh 0.055623 0 0 0 #avg: 8.25498e-14; avg_err: 8.25498e-14; sd: 1.20478e-12; counts: 214
sfh 0.060123 0 0 0 #avg: 1.10099e-12; avg_err: 5.68647e-13; sd: 8.29912e-12; counts: 214
sfh 0.062373 0 6.51694e-15 0 #avg: 2.54798e-12; avg_err: 1.14279e-12; sd: 1.66785e-11; counts: 214
sfh 0.064623 0 1.51018e-12 0 #avg: 4.57258e-12; avg_err: 1.76918e-12; sd: 2.58204e-11; counts: 214
sfh 0.066873 0 2.87558e-12 0 #avg: 5.7992e-12; avg_err: 2.05642e-12; sd: 3.00124e-11; counts: 214
sfh 0.069123 3.66105e-14 4.06933e-12 3.66105e-14 #avg: 5.90319e-12; avg_err: 1.63526e-12; sd: 2.38659e-11; counts: 214
sfh 0.071373 2.79912e-13 9.31859e-12 2.79912e-13 #avg: 1.22087e-11; avg_err: 6.02874e-12; sd: 8.79866e-11; counts: 214
sfh 0.073623 7.79945e-13 9.21915e-12 7.79945e-13 #avg: 2.29627e-11; avg_err: 1.54202e-11; sd: 2.2505e-10; counts: 214
sfh 0.075873 1.55427e-12 1.3076e-11 1.54268e-12 #avg: 1.72334e-11; avg_err: 8.47971e-12; sd: 1.23757e-10; counts: 214
sfh 0.078123 2.90046e-12 1.63916e-11 2.73601e-12 #avg: 1.3339e-11; avg_err: 2.33275e-12; sd: 3.40454e-11; counts: 214
sfh 0.080373 4.28052e-12 2.04537e-11 3.92426e-12 #avg: 2.27093e-11; avg_err: 5.40533e-12; sd: 7.88882e-11; counts: 214
