#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#sm range: 9.25 - 9.75
#HM   Stats: 2.951470e+11 (median) + 1.114710e+11  / - 8.955901e+10
#SM   Stats: 2.908980e+09 (median) + 1.543420e+09  / - 8.552800e+08
#VMP  Stats: 1.289500e+02 (median) + 1.061000e+01  / - 9.839996e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 9.299311e-10 (median) + 8.077959e-10  / - 4.115525e-10
sfh 0.055623 0 0 0 #avg: 1.4673e-16; avg_err: 1.1819e-16; sd: 4.88631e-14; counts: 170924
sfh 0.060123 0 0 0 #avg: 5.93498e-15; avg_err: 2.3167e-15; sd: 9.57788e-13; counts: 170924
sfh 0.062373 0 0 0 #avg: 2.81076e-14; avg_err: 1.06204e-14; sd: 4.39079e-12; counts: 170924
sfh 0.064623 0 0 0 #avg: 5.62458e-14; avg_err: 1.24084e-14; sd: 5.12999e-12; counts: 170924
sfh 0.066873 0 0 0 #avg: 1.5632e-13; avg_err: 2.83965e-14; sd: 1.17399e-11; counts: 170924
sfh 0.069123 0 0 0 #avg: 3.34964e-13; avg_err: 5.01422e-14; sd: 2.07302e-11; counts: 170924
sfh 0.071373 0 0 0 #avg: 5.77813e-13; avg_err: 8.03556e-14; sd: 3.32213e-11; counts: 170924
sfh 0.073623 0 0 0 #avg: 8.18576e-13; avg_err: 5.67361e-14; sd: 2.34563e-11; counts: 170924
sfh 0.075873 0 0 0 #avg: 1.29908e-12; avg_err: 7.86455e-14; sd: 3.25143e-11; counts: 170924
sfh 0.078123 0 0 0 #avg: 1.92167e-12; avg_err: 8.39681e-14; sd: 3.47148e-11; counts: 170924
sfh 0.080373 0 0 0 #avg: 2.83124e-12; avg_err: 1.02027e-13; sd: 4.21809e-11; counts: 170924
sfh 0.082623 0 0 0 #avg: 3.65244e-12; avg_err: 1.06735e-13; sd: 4.41274e-11; counts: 170924
sfh 0.085998 0 0 0 #avg: 6.0746e-12; avg_err: 1.83613e-13; sd: 7.59108e-11; counts: 170924
sfh 0.089373 0 0 0 #avg: 8.14971e-12; avg_err: 1.85759e-13; sd: 7.6798e-11; counts: 170924
sfh 0.092748 0 3.63924e-12 0 #avg: 1.02182e-11; avg_err: 1.65293e-13; sd: 6.83369e-11; counts: 170924
sfh 0.096123 0 9.26315e-12 0 #avg: 1.28062e-11; avg_err: 1.59103e-13; sd: 6.57777e-11; counts: 170924
sfh 0.099498 0 1.62384e-11 0 #avg: 1.57027e-11; avg_err: 1.86833e-13; sd: 7.72421e-11; counts: 170924
sfh 0.102873 0 2.25956e-11 0 #avg: 1.80663e-11; avg_err: 2.15749e-13; sd: 8.91966e-11; counts: 170924
sfh 0.106248 2.23689e-13 2.83536e-11 2.23689e-13 #avg: 2.05533e-11; avg_err: 1.89698e-13; sd: 7.84267e-11; counts: 170924
sfh 0.109623 1.4653e-12 3.24326e-11 1.4653e-12 #avg: 2.34278e-11; avg_err: 1.9389e-13; sd: 8.01595e-11; counts: 170924
