#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.8804e+07 4.15592e-05 1.19969e-05 875822 42839.3 0 0 0 0.213561 0.000107626 0.205775 0.062002 0.0471563 0.336094 0.000109892 0.339736 0.0542501 0.0623811 0.460801 4.84794e-05 0.467057 0.0145484 0.0260771 288745
1.57403e+08 9.62672e-05 2.77887e-05 1.345e+06 99421.5 0 0 0 0.214398 0.000166528 0.207407 0.0625626 0.0493288 0.339214 0.000162508 0.343636 0.0511635 0.0612935 0.46256 6.67778e-05 0.468178 0.0135679 0.0241437 124653
2.48874e+08 0.000316346 5.59141e-05 1.88726e+06 136377 0 0 0 0.218359 0.000186669 0.211761 0.0622322 0.0500941 0.34336 0.000174409 0.347284 0.0498904 0.0586964 0.463872 7.02818e-05 0.469076 0.0131321 0.022849 101155
3.94261e+08 0.00071455 9.54523e-05 3.03332e+06 231435 0 0 0 0.222533 0.000211891 0.216447 0.0619624 0.0506889 0.347308 0.000191894 0.351437 0.0477338 0.0569988 0.465352 7.77584e-05 0.47047 0.0125178 0.0221293 78371
6.24613e+08 0.00239266 0.000197782 6.05531e+06 390335 0 0 0 0.227271 0.000240189 0.221066 0.0627867 0.0504847 0.352231 0.000212086 0.356058 0.0466055 0.0551601 0.467423 8.46309e-05 0.472386 0.0118064 0.0210508 61020
9.89183e+08 0.00605499 0.000360119 1.07511e+07 645862 0 0 0 0.231908 0.000275881 0.226065 0.0624354 0.051257 0.358045 0.000238456 0.362001 0.0454462 0.0545398 0.470114 9.54044e-05 0.475062 0.0106842 0.0194696 46408
1.5667e+09 0.0153773 0.000652419 2.68975e+07 1.24985e+06 0 0 0 0.237412 0.000316878 0.231959 0.0621204 0.0523378 0.365977 0.000270286 0.370762 0.0441086 0.054527 0.472851 0.000115264 0.478103 0.00929308 0.0177484 35572
2.4901e+09 0.0324267 0.0010674 4.80073e+07 1.8424e+06 0 0 0 0.24416 0.00036033 0.239389 0.0618717 0.0534118 0.375034 0.000303066 0.381106 0.0415205 0.0552781 0.474899 0.000144427 0.480728 0.00795901 0.0161771 27539
3.9457e+09 0.0629261 0.00164817 9.11844e+07 2.92364e+06 0 0 0 0.252234 0.000414164 0.247881 0.0627939 0.0553324 0.38446 0.000337124 0.392259 0.0374455 0.0544852 0.475157 0.00019585 0.482462 0.00724995 0.0153581 21708
6.27085e+09 0.107343 0.00231763 1.62602e+08 4.29481e+06 0 0 0 0.259485 0.000459542 0.255675 0.0633121 0.0564744 0.391046 0.000378882 0.400845 0.0340421 0.0544017 0.472511 0.000272531 0.483168 0.00689897 0.0173545 17840
9.94513e+09 0.170826 0.0030951 2.46193e+08 5.64576e+06 0 4.03668e+08 0 0.266849 0.000516382 0.263398 0.0637041 0.0579032 0.392785 0.000423761 0.403674 0.0330496 0.0552963 0.467477 0.000350617 0.48215 0.00768143 0.0274249 14787
1.58016e+10 0.248224 0.00381673 3.57752e+08 7.01772e+06 0 8.53413e+08 0 0.273455 0.000566441 0.270987 0.0632398 0.060832 0.391413 0.00047981 0.403868 0.0329379 0.0599774 0.459961 0.000442185 0.480042 0.00936508 0.0518712 12811
2.49601e+10 0.340955 0.00442845 5.00692e+08 8.46222e+06 0 1.33034e+09 0 0.276973 0.000598501 0.275259 0.0634047 0.0630502 0.384799 0.000538705 0.398384 0.0362363 0.0678524 0.448699 0.000535369 0.475175 0.0127009 0.0795573 11459
3.95999e+10 0.438111 0.00503302 6.55186e+08 1.0015e+07 0 1.7203e+09 0 0.278097 0.000642489 0.277277 0.0627666 0.0632313 0.374648 0.000606556 0.388295 0.0405798 0.0747216 0.435842 0.000631132 0.464009 0.0213116 0.0941968 9719
6.2336e+10 0.523189 0.00575808 7.84837e+08 1.18368e+07 0 1.95053e+09 0 0.277369 0.00071464 0.276999 0.0620448 0.0630252 0.363654 0.000693011 0.373897 0.0470111 0.0716412 0.422935 0.000739523 0.445658 0.0350376 0.0929057 7525
9.84941e+10 0.608755 0.00679261 9.56868e+08 1.50915e+07 6.11817e+08 1.56582e+09 6.11817e+08 0.27122 0.000867692 0.27103 0.0606593 0.0637872 0.347933 0.000855834 0.355151 0.0538002 0.0715452 0.406292 0.000925247 0.422032 0.0504178 0.0893455 5163
1.53435e+11 0.676617 0.00881953 1.13441e+09 2.14045e+07 9.3351e+08 1.46788e+09 9.3351e+08 0.262159 0.00116231 0.261599 0.0600595 0.061846 0.331798 0.00116211 0.335445 0.0576302 0.0698357 0.389959 0.00125293 0.396892 0.0642798 0.0800499 2814
2.38856e+11 0.751361 0.0130261 1.33931e+09 3.47745e+07 1.25149e+09 1.37043e+09 1.25149e+09 0.248653 0.00174215 0.24345 0.0619155 0.0523902 0.313772 0.00177891 0.313569 0.0585555 0.059556 0.371828 0.0019133 0.375611 0.0632518 0.0749674 1102
3.7253e+11 0.827103 0.025911 1.54898e+09 7.64811e+07 1.56521e+09 1.27302e+09 1.56521e+09 0.237754 0.00377891 0.236926 0.0491493 0.0565069 0.298087 0.00431143 0.296082 0.0648184 0.0637297 0.356768 0.0043243 0.357416 0.0652347 0.0657855 214
5.58621e+11 0.952381 0.047619 1.96996e+09 2.28632e+08 1.64291e+09 1.40753e+09 9.50354e+08 0.211549 0.0112831 0.200815 0.0730822 0.0583142 0.269367 0.0145385 0.263764 0.0520026 0.0421019 0.318246 0.0133114 0.315921 0.0408965 0.061563 21
8.2016e+11 1 1 1.33034e+09 1.33034e+09 1.33034e+09 0 0 0.23401 0.23401 0.23401 0 0 0.301915 0.301915 0.301915 0 0 0.333064 0.333064 0.333064 0 0 1
