#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.63185e+09 1.99294e-05 1.78969e-06 101588 2979.5 0 0 0 0.237448 1.70382e-05 0.238353 0.0462908 0.0471889 0.275675 1.48211e-05 0.281845 0.0326501 0.0470961 0.318488 5.53964e-06 0.322266 0.00832251 0.0158591 6221970
1.56281e+10 6.99181e-06 1.93917e-06 177181 6759.33 0 0 0 0.212052 3.08854e-05 0.208512 0.0495109 0.0397906 0.261826 2.70322e-05 0.264865 0.0359732 0.041758 0.315784 9.45185e-06 0.318375 0.00938958 0.0142532 1859319
2.46747e+10 3.29299e-06 1.64649e-06 236863 9638.3 0 0 0 0.198382 3.78964e-05 0.193782 0.0490527 0.0366878 0.25721 3.23135e-05 0.259198 0.0349041 0.0378596 0.315854 1.04963e-05 0.317914 0.00873303 0.0124688 1214703
3.90625e+10 1.02125e-05 3.61065e-06 311240 14061.5 0 0 0 0.189862 4.60982e-05 0.185139 0.0463325 0.0352513 0.25754 3.82092e-05 0.259144 0.0330345 0.0348501 0.316644 1.17982e-05 0.31832 0.00823319 0.011226 783354
6.19324e+10 2.79405e-05 7.46733e-06 557316 23917.8 0 0 0 0.187444 5.6376e-05 0.183973 0.0439451 0.0360688 0.261304 4.53749e-05 0.262724 0.0319223 0.0330727 0.31804 1.33517e-05 0.319501 0.00770965 0.0103312 501064
9.82553e+10 0.000123486 1.97724e-05 1.0339e+06 43234.3 0 0 0 0.19 7.0848e-05 0.187655 0.0428426 0.0375849 0.265892 5.4551e-05 0.267298 0.0309179 0.0318564 0.319276 1.56689e-05 0.320605 0.00733784 0.009606 315826
1.5571e+11 0.000383393 4.39699e-05 2.09209e+06 80761.8 0 0 0 0.194743 8.94993e-05 0.192975 0.0426412 0.038241 0.269806 6.63209e-05 0.271395 0.0296893 0.0309582 0.320253 1.87541e-05 0.321529 0.00698298 0.00914314 198230
2.46588e+11 0.00207763 0.000128964 4.76422e+06 162133 0 0 0 0.199791 0.000112626 0.198475 0.0423211 0.0387747 0.273309 8.07211e-05 0.275025 0.0284387 0.0301155 0.321105 2.32311e-05 0.322485 0.00650707 0.00886285 124661
3.90623e+11 0.00839945 0.000328069 1.03396e+07 319763 0 0 0 0.205597 0.000143007 0.204223 0.0427931 0.0389455 0.277383 0.000100383 0.279588 0.0270467 0.0299924 0.322129 3.08925e-05 0.323812 0.00577021 0.00855875 77386
6.18581e+11 0.0304652 0.000788871 2.44728e+07 641819 0 0 0 0.212384 0.000184514 0.211651 0.0429657 0.0402688 0.282461 0.000125488 0.285431 0.0251622 0.0294044 0.323131 4.75456e-05 0.325527 0.00481239 0.00814787 47464
