#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 10.25 - 10.75
#HM   Stats: 2.917650e+10 (median) + 1.502940e+10  / - 8.441201e+09
#SM   Stats: 5.769820e+07 (median) + 1.068518e+08  / - 3.751820e+07
#VMP  Stats: 5.941000e+01 (median) + 1.026000e+01  / - 8.579998e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.354839e-10 (median) + 2.716218e-10  / - 1.340535e-10
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 733463
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 733463
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 733463
sfh 0.064623 0 0 0 #avg: 2.07304e-07; avg_err: 2.07304e-07; sd: 0.00017754; counts: 733463
sfh 0.066873 0 0 0 #avg: 3.35402e-08; avg_err: 3.35402e-08; sd: 2.87246e-05; counts: 733463
sfh 0.069123 0 0 0 #avg: 3.59247e-07; avg_err: 1.78517e-07; sd: 0.000152886; counts: 733463
sfh 0.071373 0 0 0 #avg: 2.33976e-06; avg_err: 8.15944e-07; sd: 0.000698794; counts: 733463
sfh 0.073623 0 0 0 #avg: 6.19193e-06; avg_err: 2.62523e-06; sd: 0.00224831; counts: 733463
sfh 0.075873 0 0 0 #avg: 1.18761e-05; avg_err: 3.958e-06; sd: 0.00338973; counts: 733463
sfh 0.078123 0 0 0 #avg: 1.31294e-05; avg_err: 2.82177e-06; sd: 0.00241663; counts: 733463
sfh 0.080373 0 0 0 #avg: 2.09263e-05; avg_err: 3.41367e-06; sd: 0.00292355; counts: 733463
sfh 0.082623 0 0 0 #avg: 2.78633e-05; avg_err: 2.96859e-06; sd: 0.00254237; counts: 733463
sfh 0.085998 0 0 0 #avg: 5.88552e-05; avg_err: 4.42286e-06; sd: 0.00378784; counts: 733463
sfh 0.089373 0 0 0 #avg: 0.000125529; avg_err: 9.24634e-06; sd: 0.00791878; counts: 733463
sfh 0.092748 0 0 0 #avg: 0.000216616; avg_err: 1.36315e-05; sd: 0.0116743; counts: 733463
sfh 0.096123 0 0 0 #avg: 0.000297416; avg_err: 1.20134e-05; sd: 0.0102885; counts: 733463
sfh 0.099498 0 0 0 #avg: 0.000401748; avg_err: 1.20969e-05; sd: 0.0103601; counts: 733463
sfh 0.102873 0 0 0 #avg: 0.000552571; avg_err: 1.37787e-05; sd: 0.0118004; counts: 733463
sfh 0.106248 0 0 0 #avg: 0.000718026; avg_err: 1.5878e-05; sd: 0.0135983; counts: 733463
sfh 0.109623 0 0 0 #avg: 0.000953651; avg_err: 2.50856e-05; sd: 0.0214839; counts: 733463
sfh 0.112998 0 0 0 #avg: 0.00114293; avg_err: 2.80776e-05; sd: 0.0240463; counts: 733463
sfh 0.116373 0 0 0 #avg: 0.00129207; avg_err: 2.14568e-05; sd: 0.0183761; counts: 733463
sfh 0.119748 0 0 0 #avg: 0.0014769; avg_err: 2.12916e-05; sd: 0.0182346; counts: 733463
sfh 0.123123 0 0 0 #avg: 0.00169871; avg_err: 2.44896e-05; sd: 0.0209735; counts: 733463
sfh 0.126498 0 0 0 #avg: 0.00194332; avg_err: 2.43443e-05; sd: 0.020849; counts: 733463
sfh 0.129873 0 0 0 #avg: 0.00222903; avg_err: 2.56244e-05; sd: 0.0219454; counts: 733463
sfh 0.133248 0 0.000410687 0 #avg: 0.00254867; avg_err: 2.78655e-05; sd: 0.0238647; counts: 733463
sfh 0.136623 0 0.00100056 0 #avg: 0.00288312; avg_err: 2.89985e-05; sd: 0.024835; counts: 733463
sfh 0.141685 0 0.00192044 0 #avg: 0.00339837; avg_err: 3.0513e-05; sd: 0.026132; counts: 733463
sfh 0.146748 0 0.00295772 0 #avg: 0.00388755; avg_err: 3.00893e-05; sd: 0.0257692; counts: 733463
sfh 0.15181 0 0.00406754 0 #avg: 0.00438245; avg_err: 2.99481e-05; sd: 0.0256482; counts: 733463
sfh 0.156873 0 0.00525141 0 #avg: 0.00490851; avg_err: 3.06821e-05; sd: 0.0262768; counts: 733463
sfh 0.161935 0 0.00643045 0 #avg: 0.00540692; avg_err: 3.13773e-05; sd: 0.0268722; counts: 733463
sfh 0.166998 1.84597e-05 0.00752087 1.84597e-05 #avg: 0.00589618; avg_err: 3.09475e-05; sd: 0.0265041; counts: 733463
sfh 0.17206 0.00017933 0.00816345 0.00017933 #avg: 0.00624067; avg_err: 3.15528e-05; sd: 0.0270226; counts: 733463
sfh 0.177123 0.000391207 0.00833602 0.000391207 #avg: 0.00645664; avg_err: 3.24481e-05; sd: 0.0277893; counts: 733463
sfh 0.182185 0.000620014 0.00846946 0.000620014 #avg: 0.00665307; avg_err: 3.18257e-05; sd: 0.0272563; counts: 733463
sfh 0.187248 0.000829282 0.00864476 0.000829282 #avg: 0.00687291; avg_err: 3.16682e-05; sd: 0.0271214; counts: 733463
sfh 0.19231 0.0010185 0.00878383 0.0010185 #avg: 0.00709582; avg_err: 3.14677e-05; sd: 0.0269497; counts: 733463
sfh 0.197373 0.00119905 0.00895425 0.00119905 #avg: 0.00729361; avg_err: 3.17853e-05; sd: 0.0272217; counts: 733463
sfh 0.202435 0.00137263 0.00912437 0.00137263 #avg: 0.0074731; avg_err: 3.08396e-05; sd: 0.0264118; counts: 733463
sfh 0.207498 0.00154274 0.00926966 0.00154274 #avg: 0.00762502; avg_err: 3.0543e-05; sd: 0.0261578; counts: 733463
sfh 0.21256 0.00171397 0.00942813 0.00171397 #avg: 0.00775363; avg_err: 2.93605e-05; sd: 0.0251451; counts: 733463
sfh 0.217623 0.00188599 0.00952291 0.00188599 #avg: 0.00786974; avg_err: 2.84653e-05; sd: 0.0243784; counts: 733463
sfh 0.222685 0.00193108 0.00940982 0.00193108 #avg: 0.00782568; avg_err: 2.81493e-05; sd: 0.0241077; counts: 733463
sfh 0.227748 0.00198629 0.00938431 0.00197982 #avg: 0.00783178; avg_err: 2.79046e-05; sd: 0.0238982; counts: 733463
sfh 0.23281 0.00202864 0.00959016 0.00200149 #avg: 0.00793284; avg_err: 2.78167e-05; sd: 0.0238229; counts: 733463
sfh 0.237873 0.00210838 0.00971672 0.0020499 #avg: 0.007984; avg_err: 2.75891e-05; sd: 0.023628; counts: 733463
sfh 0.242935 0.00220685 0.00988435 0.00211167 #avg: 0.00808129; avg_err: 2.80268e-05; sd: 0.0240028; counts: 733463
sfh 0.247998 0.00226553 0.0102739 0.00212972 #avg: 0.00821304; avg_err: 2.78072e-05; sd: 0.0238147; counts: 733463
sfh 0.25306 0.00238579 0.0104944 0.00221642 #avg: 0.00832298; avg_err: 2.77586e-05; sd: 0.0237731; counts: 733463
sfh 0.258123 0.0024766 0.0105788 0.0022733 #avg: 0.00841379; avg_err: 2.80348e-05; sd: 0.0240097; counts: 733463
