#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.75041e+07 0 0 9.18307e+07 864022 0 0 0 0.357342 0.000212739 0.353881 0.0869147 0.0848144 0.690532 0.000182194 0.697035 0.0691378 0.0813255 0.941723 5.88179e-05 0.947053 0.0141005 0.0231934 187608
1.57238e+08 0 0 1.02941e+08 1.54031e+06 0 0 0 0.360747 0.000342511 0.357483 0.0838704 0.0823015 0.69299 0.000274871 0.697169 0.0661895 0.0745207 0.941845 9.08624e-05 0.946734 0.0136549 0.0221154 70385
2.49137e+08 0 0 1.25005e+08 1.9498e+06 0 0 0 0.367126 0.000383072 0.363537 0.0809915 0.0811364 0.696253 0.000296784 0.699385 0.0643628 0.0719947 0.941891 0.000103468 0.946725 0.01346 0.0217543 57225
3.96342e+08 0 0 1.49248e+08 2.33842e+06 0 0 0 0.37719 0.000431928 0.372158 0.0788404 0.0786556 0.703828 0.000327912 0.706638 0.0649549 0.0733933 0.942458 0.000115311 0.947171 0.0134515 0.0211297 47356
6.2696e+08 0 0 1.59396e+08 2.56681e+06 0 0 0 0.386927 0.000448636 0.381301 0.0772668 0.0758603 0.710212 0.000324847 0.714211 0.0581157 0.0698725 0.942473 0.000118833 0.946972 0.012427 0.0190916 43099
9.91143e+08 0 0 1.71717e+08 2.97716e+06 0 0 0 0.393379 0.000481536 0.387557 0.07579 0.0738316 0.709654 0.000343176 0.71383 0.0548912 0.0674517 0.939507 0.000133383 0.943984 0.0127556 0.0191335 35561
1.56998e+09 0 0 1.99224e+08 3.7522e+06 0 0 0 0.40183 0.000541201 0.395506 0.075304 0.0721387 0.706982 0.000378571 0.710721 0.0512323 0.0619018 0.934681 0.000167271 0.939536 0.013115 0.0194058 27519
2.48856e+09 0 0 2.14603e+08 4.35883e+06 0 3.39126e+08 0 0.409717 0.000583501 0.403463 0.0740157 0.0702635 0.699907 0.000392935 0.703173 0.0470136 0.0559899 0.927242 0.000200167 0.932567 0.0136955 0.0203165 21961
3.9447e+09 0 0 2.49111e+08 5.39401e+06 0 4.58168e+08 0 0.417027 0.000647105 0.410649 0.0749368 0.0687693 0.68704 0.000419486 0.689436 0.0437446 0.0499457 0.915819 0.000259802 0.921869 0.0155727 0.0221304 17135
6.25402e+09 0 0 3.0387e+08 6.83476e+06 0 5.97434e+08 0 0.419929 0.000675849 0.417282 0.0684695 0.0701455 0.666015 0.000434912 0.669259 0.0384187 0.0445184 0.89855 0.000344372 0.906626 0.0171729 0.0254222 13875
9.90955e+09 0 0 3.64248e+08 8.8162e+06 0 7.1696e+08 0 0.420842 0.00074225 0.419255 0.0672735 0.069425 0.640321 0.000483507 0.645387 0.0346912 0.0421773 0.876384 0.00044698 0.885602 0.0197496 0.0290827 10832
1.5718e+10 0 0 4.5263e+08 1.16585e+07 0 9.19657e+08 0 0.417052 0.000802725 0.416912 0.0632877 0.0696346 0.609701 0.000551802 0.617567 0.0309519 0.0445049 0.844693 0.000599791 0.857198 0.0223366 0.0350184 8696
2.48524e+10 0 0 5.88665e+08 1.55856e+07 0 1.19643e+09 0 0.406592 0.000889847 0.407286 0.0632658 0.067289 0.575676 0.000703598 0.586425 0.0338219 0.0533444 0.803657 0.000812181 0.820658 0.0259693 0.0450922 6736
3.92531e+10 0 0 7.56634e+08 2.0412e+07 0 1.62642e+09 0 0.391445 0.00104198 0.39388 0.0655451 0.0712326 0.539429 0.000903824 0.553124 0.0402614 0.066181 0.755372 0.00107026 0.777057 0.0297287 0.066596 5132
6.21535e+10 0 0 9.18503e+08 2.69997e+07 0 1.90783e+09 0 0.372859 0.00115453 0.376296 0.063531 0.0732488 0.502931 0.00109932 0.516041 0.0481374 0.0743457 0.702401 0.00133822 0.729881 0.0296326 0.0920806 3876
9.76064e+10 0 0 1.10438e+09 3.73148e+07 3.46772e+08 2.0529e+09 3.46772e+08 0.352977 0.00140151 0.3573 0.0590302 0.0708149 0.467673 0.00137553 0.478051 0.0519651 0.0780017 0.646546 0.00176038 0.675454 0.0367011 0.103892 2293
1.49843e+11 0 0 1.41304e+09 6.81019e+07 6.05234e+08 2.79609e+09 6.05234e+08 0.323829 0.00232801 0.327091 0.0615463 0.075859 0.425742 0.00238269 0.432876 0.062741 0.0808958 0.59152 0.00308591 0.621788 0.0482486 0.130182 855
2.30083e+11 0 0 2.28217e+09 2.16027e+08 1.33265e+09 3.76575e+09 9.87127e+08 0.29292 0.00522633 0.291238 0.0735484 0.0579766 0.385534 0.00578002 0.388367 0.0682378 0.0718893 0.523054 0.00816234 0.536742 0.0847062 0.120592 134
3.71261e+11 0 0 1.10924e+09 2.1686e+08 1.08462e+09 6.57388e+08 5.90679e+08 0.236559 0.0186374 0.224161 0.0776445 0.0356863 0.329252 0.0159807 0.341054 0.020526 0.0606004 0.438029 0.0395358 0.389675 0.155523 0.0242513 5
5.1489e+11 0 0 6.39374e+09 6.39374e+09 6.39374e+09 0 0 0.154648 0.154648 0.154648 0 0 0.252497 0.252497 0.252497 0 0 0.339179 0.339179 0.339179 0 0 1
