#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.56093e+07 1 0 6.11854e+08 3.40504e+07 5.36715e+08 7.95898e+08 5.36715e+08 0.162193 0.00216058 0.156024 0.0473459 0.0323897 0.215044 0.0022507 0.216626 0.0425039 0.0443334 0.266946 0.00197081 0.273493 0.0281337 0.0434815 333
1.63265e+08 1 0 5.95989e+08 3.39442e+07 5.36715e+08 6.68934e+08 5.36715e+08 0.162816 0.00210268 0.161362 0.0339014 0.0313138 0.219653 0.00217168 0.217546 0.0422235 0.0342718 0.269338 0.00193409 0.274643 0.0291818 0.0381494 289
2.53843e+08 1 0 6.60022e+08 3.1151e+07 5.36715e+08 7.95898e+08 5.36715e+08 0.161048 0.00186383 0.157336 0.0412954 0.0327161 0.21288 0.00203594 0.211866 0.0462942 0.041195 0.266164 0.00180813 0.2736 0.027474 0.0432985 409
4.02611e+08 1 0 6.15502e+08 2.49397e+07 5.36715e+08 7.95898e+08 5.36715e+08 0.163932 0.00153768 0.161764 0.0412419 0.0348583 0.219138 0.00160297 0.21839 0.042508 0.0397021 0.269499 0.00146282 0.276646 0.0284092 0.0439227 616
6.34878e+08 1 0 5.7237e+08 1.97616e+07 4.66944e+08 6.74324e+08 4.66944e+08 0.167841 0.00126 0.166888 0.0369773 0.03757 0.222884 0.00131538 0.222655 0.0407909 0.0390605 0.272804 0.00118833 0.28021 0.0258851 0.0413788 870
1.01056e+09 1 0 5.75904e+08 1.73027e+07 5.36715e+08 6.04553e+08 5.36715e+08 0.165453 0.00114726 0.162843 0.0393705 0.0351482 0.221956 0.00119944 0.22207 0.0420269 0.0396426 0.27245 0.00109192 0.281294 0.0253294 0.0457433 1075
1.60603e+09 1 0 5.64767e+08 1.50932e+07 4.66944e+08 7.38705e+08 4.66944e+08 0.170165 0.00101873 0.167645 0.0413838 0.0362792 0.22692 0.00105663 0.227969 0.0425278 0.0437295 0.273641 0.000912871 0.281887 0.0245089 0.0435907 1440
2.51369e+09 0.999405 0.000595238 5.83835e+08 1.33837e+07 5.36715e+08 6.04553e+08 5.36715e+08 0.171635 0.000949553 0.168166 0.0430244 0.0348949 0.22802 0.000967451 0.228531 0.042402 0.0419083 0.274473 0.000844221 0.281536 0.0262362 0.0417863 1680
4.00609e+09 0.999489 0.000510986 5.67579e+08 1.25355e+07 5.36715e+08 6.04553e+08 5.36715e+08 0.17445 0.000870254 0.171691 0.0412713 0.0351717 0.231158 0.000907881 0.233853 0.0410167 0.0453109 0.276238 0.000804675 0.284879 0.0243165 0.0443764 1957
6.31181e+09 1 0 5.70192e+08 1.13777e+07 5.36715e+08 6.04553e+08 5.36715e+08 0.178515 0.000853694 0.175176 0.0449353 0.03627 0.235176 0.000850218 0.237171 0.0412338 0.0448279 0.277283 0.000738544 0.285979 0.0243338 0.0434207 2204
