#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
44.5067 0 0 8.22411e+07 162634 0 0 0 0.441498 5.65916e-05 0.43151 0.116126 0.101102 0.711221 4.38773e-05 0.71478 0.0843264 0.0942484 0.943623 1.43984e-05 0.949861 0.0185536 0.0304318 4565125
62.1272 0 0 7.86529e+07 289836 0 0 0 0.375626 7.91181e-05 0.373318 0.0858383 0.0847776 0.702112 6.29287e-05 0.704821 0.0670207 0.0725604 0.943718 2.02971e-05 0.947587 0.0155023 0.0224782 1285999
78.425 0 0 1.07606e+08 522823 0 0 0 0.392462 0.000106872 0.391254 0.0755914 0.0769913 0.70934 8.09329e-05 0.71174 0.0577066 0.0643383 0.943243 2.8763e-05 0.946668 0.0141825 0.0198554 594652
98.5074 0 0 1.68709e+08 993990 0 0 0 0.422002 0.000148224 0.419209 0.0712908 0.0695993 0.705243 0.000107346 0.705401 0.0521752 0.0542257 0.928126 5.60641e-05 0.932955 0.0188836 0.0270481 283865
123.843 0 0 2.948e+08 2.08671e+06 0 6.05234e+08 0 0.435746 0.000209702 0.433823 0.0644751 0.0648541 0.649511 0.000167108 0.646403 0.0541065 0.04962 0.873887 0.000144517 0.881221 0.0379496 0.0539297 124685
155.907 0 0 5.43556e+08 4.58322e+06 0 1.19994e+09 0 0.411171 0.000296659 0.408547 0.0595899 0.0574015 0.571224 0.000270923 0.568025 0.0542233 0.0519232 0.786733 0.000313354 0.789451 0.0651363 0.0694283 53080
195.98 0 0 1.09047e+09 1.04638e+07 4.98898e+08 1.77056e+09 4.98898e+08 0.362766 0.000473153 0.360757 0.0586648 0.0597042 0.495542 0.000480856 0.491628 0.0617935 0.0582978 0.70627 0.00063575 0.709129 0.082796 0.0905979 21741
246.511 0 0 1.97059e+09 2.39544e+07 1.16825e+09 2.96477e+09 1.16825e+09 0.307082 0.00077332 0.304683 0.0613967 0.0616565 0.421906 0.000874793 0.415748 0.0721895 0.0645152 0.639076 0.00143837 0.649982 0.116558 0.152175 8146
309.957 0 0 2.7081e+09 4.6341e+07 1.80812e+09 3.72734e+09 1.35336e+09 0.264537 0.00124914 0.260554 0.0583192 0.0550862 0.367429 0.00146902 0.360251 0.0726731 0.0614526 0.575527 0.00271977 0.561451 0.172772 0.13993 2923
388.983 0 0 3.40813e+09 8.78945e+07 2.64455e+09 3.89382e+09 1.99961e+09 0.235457 0.00193475 0.229484 0.0516762 0.045343 0.330361 0.00235792 0.324946 0.0618803 0.059425 0.512099 0.00446872 0.492925 0.148746 0.114478 968
486.909 0 0 3.34281e+09 1.52904e+08 2.71971e+09 3.67403e+09 2.02994e+09 0.220122 0.00408313 0.211075 0.0533168 0.0388307 0.313643 0.00457822 0.309171 0.0572748 0.0583734 0.484625 0.00752892 0.468122 0.109606 0.0998776 264
606.737 0 0 3.31693e+09 3.38907e+08 2.82411e+09 3.98664e+09 1.93131e+09 0.208432 0.00741928 0.203891 0.0427929 0.041988 0.29988 0.0131454 0.289839 0.0447608 0.0415737 0.458328 0.0143155 0.455447 0.0966157 0.0933852 60
761.035 0 0 3.35633e+09 4.51688e+08 3.88796e+09 2.17193e+09 2.80334e+09 0.195646 0.0123501 0.187811 0.0365738 0.0331633 0.282302 0.0204217 0.280454 0.034589 0.0723807 0.484615 0.0341304 0.482958 0.089832 0.143779 18
1102.41 0 0 1.53348e+09 1.53348e+09 1.53348e+09 0 0 0.170747 0.170747 0.170747 0 0 0.236956 0.236956 0.236956 0 0 0.494217 0.494217 0.494217 0 0 1
1132.3 0 0 0 0 0 0 0 0.257854 0.257854 0.257854 0 0 0.351811 0.351811 0.351811 0 0 0.833995 0.833995 0.833995 0 0 1
