#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.3157 4.60934e-05 2.50709e-06 122663 3339.17 0 0 0 0.304179 2.7783e-05 0.301961 0.0842983 0.079877 0.39156 2.14143e-05 0.396582 0.0548715 0.0612088 0.47415 7.3332e-06 0.478265 0.0134461 0.0204605 7332944
62.1114 5.75582e-06 1.48614e-06 177001 5774.87 0 0 0 0.247975 3.95193e-05 0.240847 0.0702601 0.0566985 0.364692 3.34273e-05 0.368236 0.0480102 0.0559856 0.471218 1.09922e-05 0.474567 0.0122805 0.0185605 2606057
78.7009 1.55519e-05 3.47749e-06 401720 13874.8 0 0 0 0.23351 5.23032e-05 0.227468 0.0632747 0.0519912 0.367916 4.52738e-05 0.371339 0.045888 0.0537101 0.473382 1.3657e-05 0.476088 0.0111085 0.0161228 1286015
98.5575 8.781e-05 1.15295e-05 1.20607e+06 35667.6 0 0 0 0.241954 7.36205e-05 0.236741 0.0630283 0.0531761 0.375506 5.95279e-05 0.378269 0.0434697 0.0497681 0.47529 1.7201e-05 0.477597 0.0101608 0.014449 660517
124.125 0.00217174 8.33761e-05 4.36496e+06 106409 0 0 0 0.264096 0.000111989 0.259276 0.0664235 0.0567586 0.39627 8.10061e-05 0.399885 0.0402654 0.0474781 0.481824 1.99866e-05 0.483804 0.00765568 0.0112441 311732
156.281 0.0478285 0.000556434 4.21462e+07 587378 0 0 0 0.297283 0.000164731 0.295673 0.0654428 0.0622257 0.419421 9.7211e-05 0.423077 0.0302739 0.0354989 0.483617 3.98419e-05 0.486689 0.00636733 0.00987339 147088
196.692 0.296654 0.00173107 3.05092e+08 2.30945e+06 0 7.89499e+08 0 0.30051 0.00022936 0.301318 0.0590991 0.0616667 0.400078 0.000176632 0.406009 0.0365186 0.046723 0.462694 0.000140378 0.476016 0.013656 0.0430355 69630
247.532 0.712161 0.00252826 9.44322e+08 5.10442e+06 7.73094e+08 1.10102e+09 7.73094e+08 0.266638 0.000325986 0.266076 0.0590282 0.0587867 0.350488 0.000307177 0.35422 0.049868 0.057252 0.412184 0.000306982 0.419041 0.0505431 0.0627771 32070
311.279 0.935927 0.00203928 1.548e+09 8.01149e+06 1.48721e+09 1.06173e+09 9.56335e+08 0.23226 0.000434599 0.229789 0.054233 0.0495117 0.30446 0.000439003 0.30554 0.0508859 0.0528814 0.361089 0.000460626 0.363578 0.0522827 0.0572694 14421
391.673 0.968345 0.00221389 1.83368e+09 1.2365e+07 1.87412e+09 9.64119e+08 1.10102e+09 0.205002 0.000570014 0.201661 0.0479805 0.0404485 0.270611 0.000608313 0.269853 0.0490045 0.0470643 0.327808 0.000653 0.328352 0.0509972 0.0514685 6255
492.432 0.972574 0.00335553 1.84311e+09 2.05592e+07 1.87412e+09 1.03532e+09 1.10102e+09 0.187381 0.000800145 0.18448 0.0401515 0.0355668 0.248656 0.000906795 0.247453 0.0446354 0.0417111 0.310309 0.00104368 0.309099 0.0498563 0.0487247 2370
617.311 0.974389 0.00539308 1.70977e+09 3.46758e+07 1.7203e+09 1.04628e+09 1.10849e+09 0.172853 0.00117759 0.170207 0.035 0.0298263 0.2304 0.0013756 0.230399 0.0380999 0.0405308 0.299862 0.00173436 0.298779 0.0511338 0.0473545 859
779.129 0.977695 0.00902057 1.58591e+09 6.159e+07 1.56521e+09 1.20137e+09 1.10788e+09 0.167116 0.00197702 0.167225 0.0312792 0.031158 0.222512 0.00239517 0.221692 0.0397503 0.0386039 0.300373 0.00304445 0.29494 0.0551206 0.0433995 269
958.713 1 0 1.22535e+09 1.40967e+08 1.17237e+09 8.54215e+08 1.17237e+09 0.152208 0.00355692 0.15556 0.0254372 0.0278353 0.205424 0.0051061 0.211763 0.0258818 0.0410255 0.305196 0.00801659 0.295366 0.0584025 0.0420434 44
1159.53 1 0 6.47386e+08 3.84448e+08 6.11817e+08 7.18525e+08 6.11817e+08 0.155478 0.0180884 0.162885 0.0195556 0.0417771 0.203437 0.016707 0.211079 0.0167077 0.0396333 0.290498 0.0194805 0.292735 0.0303308 0.0370402 3
1455.08 1 0 1.12889e+09 4.36327e+08 1.56521e+09 0 8.72654e+08 0.162048 0.0141863 0.176234 0 0.0283725 0.216396 0.00197123 0.218367 0 0.00394246 0.310809 0.0405998 0.351409 0 0.0811996 2
