#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.68976e+07 0.242372 0.28537 0.00180935 0 1 0 0.107701 0.000297739 0.084631 0.111766 0.0625082 91772
1.57275e+08 0.236178 0.276716 0.00300256 0 1 0 0.110713 0.00051441 0.0886157 0.112251 0.0667638 32340
2.49094e+08 0.244847 0.287128 0.00334971 0 1 0 0.113657 0.000572994 0.0903097 0.117899 0.068068 26584
3.96483e+08 0.250238 0.293371 0.00369804 0 1 0 0.117452 0.000647896 0.092757 0.121999 0.0700893 22071
6.27491e+08 0.251528 0.29629 0.00405571 0 1 0 0.121434 0.000720059 0.0980438 0.123828 0.0688423 18654
9.97021e+08 0.262814 0.308982 0.00434698 0 1 0 0.126024 0.000774942 0.103003 0.124152 0.0735329 16700
1.57763e+09 0.278951 0.331876 0.00477212 0 1 0 0.132469 0.000859273 0.108124 0.13019 0.0782526 14870
2.50613e+09 0.281197 0.332351 0.00496356 0 1 0 0.138494 0.000930112 0.115146 0.133225 0.0847677 13567
3.96858e+09 0.294711 0.353153 0.00527608 0 1 0 0.149638 0.00102716 0.124483 0.141995 0.0867946 12799
6.28766e+09 0.312458 0.377438 0.00563634 0 1 0 0.162524 0.00113564 0.134686 0.152073 0.0933647 11896
9.98054e+09 0.333759 0.409601 0.00614818 0 1 0 0.181537 0.00131763 0.15251 0.16335 0.106121 10957
1.58714e+10 0.372106 0.466654 0.00659818 0 1 0 0.206332 0.00146017 0.177202 0.185227 0.122642 10841
2.50736e+10 0.395178 0.508378 0.00694477 0 1 0 0.228158 0.00162146 0.198546 0.200805 0.141983 10742
3.98378e+10 0.408264 0.536455 0.00711326 0 1 0 0.252141 0.00173834 0.223792 0.224185 0.161184 10890
6.2942e+10 0.434696 0.576212 0.00743412 0 1 0 0.263153 0.00183305 0.238189 0.228873 0.175666 10543
9.93937e+10 0.434111 0.570933 0.00772772 0 1 0 0.270203 0.00201229 0.247688 0.240114 0.200613 9516
1.55972e+11 0.42766 0.563462 0.00883627 0 1 0 0.287311 0.00229213 0.271987 0.230655 0.210187 7209
2.45435e+11 0.425397 0.551701 0.0110141 0 1 0 0.330858 0.00270461 0.327888 0.195996 0.204716 4410
3.84575e+11 0.356064 0.433512 0.0143556 0 1 0 0.38476 0.00339343 0.386616 0.15733 0.169629 2053
6.06237e+11 0.278689 0.325347 0.0199537 0 1 0 0.410037 0.0044623 0.410909 0.12176 0.129735 793
9.61219e+11 0.205761 0.226337 0.0298938 0 1 0 0.415343 0.00770539 0.405214 0.136816 0.116361 243
1.47577e+12 0.0652174 0.0652174 0.036807 0 0 0 0.405149 0.0137864 0.403707 0.0934913 0.0808562 46
