#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 11.25 - 11.75
#HM   Stats: 2.652940e+11 (median) + 1.454410e+11  / - 6.705901e+10
#SM   Stats: 1.405800e+09 (median) + 2.317200e+09  / - 8.216389e+08
#VMP  Stats: 1.400500e+02 (median) + 2.128999e+01  / - 1.482000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.852495e-09 (median) + 2.547508e-09  / - 9.478850e-10
sfh 0.055623 0 0 0 #avg: 8.80595e-06; avg_err: 4.38627e-06; sd: 0.002509; counts: 327200
sfh 0.060123 0 0 0 #avg: 0.00013501; avg_err: 3.5436e-05; sd: 0.0202699; counts: 327200
sfh 0.062373 0 0 0 #avg: 0.000486505; avg_err: 0.000116555; sd: 0.0666709; counts: 327200
sfh 0.064623 0 0 0 #avg: 0.00121757; avg_err: 0.000152663; sd: 0.0873253; counts: 327200
sfh 0.066873 0 0 0 #avg: 0.00241916; avg_err: 0.000235993; sd: 0.134991; counts: 327200
sfh 0.069123 0 0 0 #avg: 0.00401492; avg_err: 0.000267764; sd: 0.153164; counts: 327200
sfh 0.071373 0 0 0 #avg: 0.00647087; avg_err: 0.000472864; sd: 0.270484; counts: 327200
sfh 0.073623 0 0 0 #avg: 0.00950865; avg_err: 0.000390026; sd: 0.2231; counts: 327200
sfh 0.075873 0 0 0 #avg: 0.0140399; avg_err: 0.000452615; sd: 0.258901; counts: 327200
sfh 0.078123 0 0 0 #avg: 0.0194633; avg_err: 0.000588529; sd: 0.336646; counts: 327200
sfh 0.080373 0 0 0 #avg: 0.0247476; avg_err: 0.000505572; sd: 0.289194; counts: 327200
sfh 0.082623 0 0 0 #avg: 0.0284687; avg_err: 0.000483795; sd: 0.276737; counts: 327200
sfh 0.085998 0 0.000894759 0 #avg: 0.0429143; avg_err: 0.000598295; sd: 0.342233; counts: 327200
sfh 0.089373 0 0.0201897 0 #avg: 0.0553182; avg_err: 0.000670368; sd: 0.383459; counts: 327200
sfh 0.092748 0 0.0500499 0 #avg: 0.0692013; avg_err: 0.000797191; sd: 0.456004; counts: 327200
sfh 0.096123 0 0.0821305 0 #avg: 0.0848071; avg_err: 0.000885197; sd: 0.506344; counts: 327200
sfh 0.099498 0 0.113881 0 #avg: 0.0987064; avg_err: 0.00086073; sd: 0.492349; counts: 327200
sfh 0.102873 0.00212322 0.138129 0.00212322 #avg: 0.114597; avg_err: 0.000992392; sd: 0.567661; counts: 327200
