#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 14.25 - 14.75
#HM   Stats: 2.155880e+14 (median) + 0.000000e+00  / - 0.000000e+00
#SM   Stats: 4.065920e+11 (median) + 0.000000e+00  / - 0.000000e+00
#VMP  Stats: 9.969100e+02 (median) + 0.000000e+00  / - 0.000000e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.575792e-11 (median) + 0.000000e+00  / - 0.000000e+00
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.062373 0.896668 0 0 #avg: 0.896668; avg_err: 0.896668; sd: 0; counts: 1
sfh 0.064623 4.79007 0 0 #avg: 4.79007; avg_err: 4.79007; sd: 0; counts: 1
sfh 0.066873 3.3106 0 0 #avg: 3.3106; avg_err: 3.3106; sd: 0; counts: 1
sfh 0.069123 3.95118 0 0 #avg: 3.95118; avg_err: 3.95118; sd: 0; counts: 1
sfh 0.071373 4.67804 0 0 #avg: 4.67804; avg_err: 4.67804; sd: 0; counts: 1
sfh 0.073623 8.10573 0 0 #avg: 8.10573; avg_err: 8.10573; sd: 0; counts: 1
sfh 0.075873 14.625 0 0 #avg: 14.625; avg_err: 14.625; sd: 0; counts: 1
sfh 0.078123 21.5556 0 0 #avg: 21.5556; avg_err: 21.5556; sd: 0; counts: 1
sfh 0.080373 25.7322 0 0 #avg: 25.7322; avg_err: 25.7322; sd: 0; counts: 1
sfh 0.082623 25.7587 0 0 #avg: 25.7587; avg_err: 25.7587; sd: 0; counts: 1
sfh 0.085998 41.0933 0 0 #avg: 41.0933; avg_err: 41.0933; sd: 0; counts: 1
