#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.56093e+07 0.0900901 0.0900901 0.0157133 0 0 0 0.285097 0.0111759 0.253937 0.245712 0.183352 333
1.63265e+08 0.0726644 0.0726644 0.0152962 0 0 0 0.275351 0.0112956 0.241256 0.248177 0.152679 289
2.53843e+08 0.0684597 0.0684597 0.0125022 0 0 0 0.292368 0.0104862 0.244603 0.29268 0.162955 409
4.02611e+08 0.0551948 0.0551948 0.00920837 0 0 0 0.271497 0.00816372 0.234298 0.267535 0.170126 616
6.34878e+08 0.0908046 0.091954 0.00993635 0 0 0 0.259775 0.00660637 0.225049 0.245199 0.160265 870
1.01056e+09 0.0790698 0.0809302 0.00852761 0 0 0 0.267645 0.00593647 0.2298 0.248817 0.164076 1075
1.60603e+09 0.0784722 0.0805556 0.00737335 0 0 0 0.266517 0.00507462 0.232699 0.243294 0.166621 1440
2.51369e+09 0.0809524 0.0821429 0.0068061 0 0 0 0.271794 0.00453009 0.245496 0.225198 0.166502 1680
4.00609e+09 0.0817578 0.0827798 0.00631368 0 0 0 0.27443 0.00443664 0.23674 0.253027 0.157461 1957
6.31181e+09 0.0694192 0.0703267 0.00552285 0 0 0 0.276066 0.00398066 0.249252 0.229283 0.1643 2204
1.00125e+10 0.0794055 0.0802548 0.00566378 0 0 0 0.273182 0.00379796 0.237369 0.239553 0.152418 2355
1.59207e+10 0.0889404 0.0904872 0.00574752 0 0 0 0.270057 0.00360176 0.237025 0.237055 0.154175 2586
2.52729e+10 0.0970909 0.0996364 0.00587241 0 0 0 0.26416 0.00335507 0.235862 0.225533 0.149977 2750
3.98174e+10 0.101128 0.102185 0.0057518 0 0 0 0.260639 0.00322138 0.23241 0.210511 0.147458 2838
6.31389e+10 0.0986767 0.100567 0.00596999 0 0 0 0.248858 0.00320472 0.216951 0.20562 0.130136 2645
9.93003e+10 0.0797463 0.0811056 0.00591746 0 0 0 0.241477 0.00338791 0.218202 0.193611 0.142845 2207
1.54923e+11 0.0443415 0.0443415 0.00529746 0 0 0 0.236488 0.00412206 0.204161 0.202511 0.122007 1511
2.41887e+11 0.0246575 0.0246575 0.00574367 0 0 0 0.227189 0.00556957 0.196458 0.198618 0.114788 730
3.75307e+11 0.0125523 0.0125523 0.00721656 0 0 0 0.223704 0.00947782 0.199533 0.17765 0.127491 239
5.79017e+11 0 0 0 0 0 0 0.236265 0.0230439 0.209628 0.15936 0.0977196 25
8.19085e+11 0 0 0 0 0 0 0.142735 0.05822 0.200955 0 0.11644 2
