#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 11.75 - 12.25
#HM   Stats: 8.988240e+11 (median) + 4.794160e+11  / - 2.566180e+11
#SM   Stats: 2.615870e+10 (median) + 3.199830e+10  / - 1.504170e+10
#VMP  Stats: 1.594900e+02 (median) + 2.509000e+01  / - 2.082001e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.788086e-12 (median) + 3.151132e-12  / - 1.144996e-12
sfh 0.055623 0 0 0 #avg: 3.7988e-05; avg_err: 2.11887e-05; sd: 0.00537587; counts: 64372
sfh 0.060123 0 0 0 #avg: 0.000417132; avg_err: 0.00019874; sd: 0.0504232; counts: 64372
sfh 0.062373 0 0 0 #avg: 0.00206645; avg_err: 0.000874398; sd: 0.221847; counts: 64372
sfh 0.064623 0 0 0 #avg: 0.00225626; avg_err: 0.000500976; sd: 0.127105; counts: 64372
sfh 0.066873 0 0 0 #avg: 0.00428035; avg_err: 0.0007835; sd: 0.198785; counts: 64372
sfh 0.069123 0 0 0 #avg: 0.00662615; avg_err: 0.000849035; sd: 0.215412; counts: 64372
sfh 0.071373 0 0 0 #avg: 0.00996524; avg_err: 0.000921212; sd: 0.233725; counts: 64372
sfh 0.073623 0 0 0 #avg: 0.0136579; avg_err: 0.000935352; sd: 0.237312; counts: 64372
sfh 0.075873 0 0 0 #avg: 0.0205661; avg_err: 0.00121343; sd: 0.307864; counts: 64372
sfh 0.078123 0 0 0 #avg: 0.0280801; avg_err: 0.0013762; sd: 0.349162; counts: 64372
sfh 0.080373 0 0 0 #avg: 0.0348017; avg_err: 0.00141892; sd: 0.360001; counts: 64372
sfh 0.082623 0 0 0 #avg: 0.0388768; avg_err: 0.0013164; sd: 0.33399; counts: 64372
sfh 0.085998 0 0.0110208 0 #avg: 0.0567961; avg_err: 0.00165368; sd: 0.419562; counts: 64372
sfh 0.089373 0 0.039831 0 #avg: 0.0766256; avg_err: 0.00242999; sd: 0.616523; counts: 64372
sfh 0.092748 0 0.0795525 0 #avg: 0.0962212; avg_err: 0.002273; sd: 0.576694; counts: 64372
sfh 0.096123 0 0.122319 0 #avg: 0.116714; avg_err: 0.00243061; sd: 0.61668; counts: 64372
sfh 0.099498 0.00183495 0.160365 0.00183495 #avg: 0.137542; avg_err: 0.00279218; sd: 0.708415; counts: 64372
sfh 0.102873 0.00923269 0.18888 0.00923269 #avg: 0.160511; avg_err: 0.00302933; sd: 0.768584; counts: 64372
sfh 0.106248 0.0191027 0.209787 0.0191027 #avg: 0.185714; avg_err: 0.00364813; sd: 0.925584; counts: 64372
sfh 0.109623 0.0297945 0.232797 0.0297945 #avg: 0.207951; avg_err: 0.00350905; sd: 0.890296; counts: 64372
sfh 0.112998 0.0398681 0.25518 0.0398681 #avg: 0.231708; avg_err: 0.00362377; sd: 0.919402; counts: 64372
sfh 0.116373 0.0483788 0.277223 0.0483786 #avg: 0.255724; avg_err: 0.00372953; sd: 0.946236; counts: 64372
sfh 0.119748 0.0571508 0.301269 0.0556938 #avg: 0.282673; avg_err: 0.00430635; sd: 1.09258; counts: 64372
sfh 0.123123 0.066376 0.335301 0.0629267 #avg: 0.309779; avg_err: 0.00502298; sd: 1.2744; counts: 64372
sfh 0.126498 0.0764426 0.362951 0.0708002 #avg: 0.337375; avg_err: 0.00508494; sd: 1.29012; counts: 64372
sfh 0.129873 0.0878317 0.402964 0.0797218 #avg: 0.372121; avg_err: 0.00583945; sd: 1.48155; counts: 64372
sfh 0.133248 0.0994842 0.435201 0.0886209 #avg: 0.409612; avg_err: 0.00743882; sd: 1.88734; counts: 64372
sfh 0.136623 0.110893 0.484405 0.0970434 #avg: 0.455003; avg_err: 0.0124373; sd: 3.15552; counts: 64372
sfh 0.141685 0.129245 0.543778 0.110667 #avg: 0.499246; avg_err: 0.0071282; sd: 1.80853; counts: 64372
sfh 0.146748 0.149173 0.612775 0.125384 #avg: 0.562184; avg_err: 0.00826534; sd: 2.09704; counts: 64372
sfh 0.15181 0.170928 0.681626 0.141372 #avg: 0.625933; avg_err: 0.0112023; sd: 2.84219; counts: 64372
sfh 0.156873 0.192254 0.740214 0.157724 #avg: 0.691997; avg_err: 0.0135224; sd: 3.43084; counts: 64372
sfh 0.161935 0.214344 0.818556 0.174182 #avg: 0.756447; avg_err: 0.0129031; sd: 3.27369; counts: 64372
sfh 0.166998 0.238389 0.910891 0.192538 #avg: 0.822242; avg_err: 0.0121591; sd: 3.08493; counts: 64372
sfh 0.17206 0.259592 0.982158 0.208878 #avg: 0.891577; avg_err: 0.0134775; sd: 3.41943; counts: 64372
sfh 0.177123 0.283326 1.0644 0.227166 #avg: 0.972684; avg_err: 0.0149681; sd: 3.79762; counts: 64372
sfh 0.182185 0.312767 1.1502 0.250063 #avg: 1.05125; avg_err: 0.0181455; sd: 4.60378; counts: 64372
sfh 0.187248 0.336702 1.22799 0.26738 #avg: 1.1294; avg_err: 0.0198983; sd: 5.04848; counts: 64372
sfh 0.19231 0.363482 1.29799 0.28835 #avg: 1.19823; avg_err: 0.0177193; sd: 4.49565; counts: 64372
sfh 0.197373 0.388221 1.38164 0.307598 #avg: 1.26763; avg_err: 0.0175952; sd: 4.46415; counts: 64372
sfh 0.202435 0.416855 1.46198 0.329391 #avg: 1.35224; avg_err: 0.0204631; sd: 5.19178; counts: 64372
sfh 0.207498 0.448449 1.57267 0.353389 #avg: 1.4474; avg_err: 0.027251; sd: 6.91397; counts: 64372
sfh 0.21256 0.482066 1.66984 0.380167 #avg: 1.53103; avg_err: 0.0323657; sd: 8.21165; counts: 64372
sfh 0.217623 0.514827 1.7639 0.406012 #avg: 1.6291; avg_err: 0.0390477; sd: 9.90697; counts: 64372
sfh 0.222685 0.545495 1.86887 0.429332 #avg: 1.72407; avg_err: 0.0355658; sd: 9.02355; counts: 64372
sfh 0.227748 0.584189 1.95518 0.459555 #avg: 1.79318; avg_err: 0.025543; sd: 6.48063; counts: 64372
sfh 0.23281 0.61414 2.05479 0.482561 #avg: 1.86744; avg_err: 0.0234429; sd: 5.9478; counts: 64372
sfh 0.237873 0.64875 2.16373 0.50925 #avg: 1.95335; avg_err: 0.0231935; sd: 5.88452; counts: 64372
