#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.64215e+07 1.64367e-05 5.19771e-06 285020 15830.6 0 0 0 0.232666 7.80612e-05 0.225693 0.0673547 0.053447 0.365208 7.24475e-05 0.370065 0.0495762 0.0593224 0.470353 2.70768e-05 0.474911 0.0126493 0.0207148 608394
1.57039e+08 3.34156e-05 1.26297e-05 421083 44422.7 0 0 0 0.237344 0.000133694 0.231434 0.0671382 0.0548201 0.374641 0.000113103 0.378211 0.046306 0.0529399 0.473037 3.82988e-05 0.476434 0.0117389 0.0179707 209483
2.49003e+08 3.02407e-05 1.35239e-05 556762 49215.3 0 0 0 0.242439 0.000151104 0.237385 0.0664195 0.0561628 0.379083 0.000121696 0.381971 0.0449878 0.0503381 0.474084 4.00133e-05 0.477228 0.0112481 0.0173546 165340
3.94475e+08 5.37511e-05 2.03155e-05 931035 82519.5 0 0 0 0.248131 0.000171217 0.243093 0.0669511 0.0563833 0.38304 0.000131863 0.385518 0.044091 0.0483133 0.475184 4.31141e-05 0.478188 0.0108842 0.0166893 130230
6.25315e+08 0.000233977 4.77551e-05 1.55452e+06 142867 0 0 0 0.254388 0.000192549 0.249873 0.0663145 0.0567663 0.38759 0.000143661 0.389868 0.0428028 0.0466617 0.476559 4.64219e-05 0.479461 0.0102534 0.0158898 102574
9.90117e+08 0.000563747 8.40153e-05 2.41659e+06 216287 0 0 0 0.261046 0.000219187 0.256692 0.0667964 0.0570941 0.392854 0.00015783 0.394724 0.0421896 0.0450175 0.478275 5.02774e-05 0.48106 0.00967109 0.0150907 79823
1.56909e+09 0.00221868 0.000187978 6.41416e+06 484119 0 0 0 0.268641 0.000246844 0.264823 0.0660813 0.0581895 0.399595 0.000173666 0.401702 0.0411451 0.0441969 0.480257 5.73653e-05 0.483124 0.00870758 0.0139983 62650
2.49176e+09 0.00530467 0.000326234 1.3598e+07 797505 0 0 0 0.277143 0.000282083 0.272895 0.0680943 0.0585167 0.407348 0.000189563 0.410085 0.0387903 0.0428171 0.482069 6.58828e-05 0.484994 0.00780126 0.0127618 49579
3.95275e+09 0.0126296 0.000556805 3.04733e+07 1.38777e+06 0 0 0 0.285809 0.000314071 0.282588 0.0666879 0.0595431 0.414819 0.000201905 0.418042 0.035965 0.0400362 0.483232 8.65602e-05 0.486533 0.00698924 0.0114758 40223
6.27683e+09 0.0289988 0.000911421 6.2579e+07 2.11793e+06 0 0 0 0.296284 0.000345232 0.293362 0.0678652 0.0603758 0.420725 0.000216963 0.424548 0.0335554 0.037205 0.482969 0.000117703 0.487382 0.00654814 0.0113802 33898
