#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 10.25 - 10.75
#HM   Stats: 1.061030e+12 (median) + 4.933800e+11  / - 3.114710e+11
#SM   Stats: 2.865850e+10 (median) + 1.526340e+10  / - 8.188600e+09
#VMP  Stats: 2.183800e+02 (median) + 2.742999e+01  / - 2.024001e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.622395e-09 (median) + 3.166878e-09  / - 1.396894e-09
sfh 0.055623 0 0 0 #avg: 7.19824e-05; avg_err: 4.03197e-05; sd: 0.00699661; counts: 30113
sfh 0.060123 0 0 0 #avg: 0.00253869; avg_err: 0.00086727; sd: 0.150496; counts: 30113
sfh 0.062373 0 0 0 #avg: 0.00708478; avg_err: 0.00194237; sd: 0.337056; counts: 30113
sfh 0.064623 0 0 0 #avg: 0.0167616; avg_err: 0.00323009; sd: 0.560511; counts: 30113
sfh 0.066873 0 0 0 #avg: 0.0305433; avg_err: 0.00348343; sd: 0.604474; counts: 30113
sfh 0.069123 0 0 0 #avg: 0.0420668; avg_err: 0.00332517; sd: 0.577011; counts: 30113
sfh 0.071373 0 0 0 #avg: 0.0625635; avg_err: 0.0042008; sd: 0.728956; counts: 30113
sfh 0.073623 0 0 0 #avg: 0.0975702; avg_err: 0.0075812; sd: 1.31555; counts: 30113
sfh 0.075873 0 0.00931762 0 #avg: 0.127722; avg_err: 0.00672603; sd: 1.16716; counts: 30113
sfh 0.078123 0 0.0450379 0 #avg: 0.167351; avg_err: 0.0072847; sd: 1.2641; counts: 30113
sfh 0.080373 0 0.109652 0 #avg: 0.18961; avg_err: 0.00631404; sd: 1.09566; counts: 30113
sfh 0.082623 0 0.183707 0 #avg: 0.199817; avg_err: 0.00562214; sd: 0.975599; counts: 30113
sfh 0.085998 0 0.308663 0 #avg: 0.284748; avg_err: 0.00714665; sd: 1.24014; counts: 30113
sfh 0.089373 0.0103428 0.426695 0.0103428 #avg: 0.355596; avg_err: 0.00837501; sd: 1.4533; counts: 30113
sfh 0.092748 0.0362512 0.522695 0.0362512 #avg: 0.444072; avg_err: 0.0114419; sd: 1.98549; counts: 30113
sfh 0.096123 0.068681 0.643556 0.068681 #avg: 0.539319; avg_err: 0.0136831; sd: 2.3744; counts: 30113
sfh 0.099498 0.105411 0.718641 0.105411 #avg: 0.632053; avg_err: 0.0136993; sd: 2.37721; counts: 30113
sfh 0.102873 0.138821 0.844863 0.138653 #avg: 0.733686; avg_err: 0.0142223; sd: 2.46796; counts: 30113
sfh 0.106248 0.174128 0.984132 0.167706 #avg: 0.852833; avg_err: 0.0168044; sd: 2.91604; counts: 30113
sfh 0.109623 0.213091 1.12102 0.198257 #avg: 0.993293; avg_err: 0.0222882; sd: 3.86762; counts: 30113
sfh 0.112998 0.255964 1.30425 0.23296 #avg: 1.13172; avg_err: 0.0230928; sd: 4.00725; counts: 30113
sfh 0.116373 0.299792 1.51465 0.267673 #avg: 1.27596; avg_err: 0.0252829; sd: 4.38729; counts: 30113
sfh 0.119748 0.349836 1.72065 0.308893 #avg: 1.43093; avg_err: 0.0260036; sd: 4.51236; counts: 30113
sfh 0.123123 0.407435 1.94975 0.356208 #avg: 1.58833; avg_err: 0.0255089; sd: 4.4265; counts: 30113
sfh 0.126498 0.462823 2.18676 0.400182 #avg: 1.76947; avg_err: 0.0277074; sd: 4.80801; counts: 30113
sfh 0.129873 0.529318 2.44492 0.454543 #avg: 1.95777; avg_err: 0.0315813; sd: 5.48023; counts: 30113
