#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 1.78333 - 1.95
#HM   Stats: 6.222060e+10 (median) + 4.488240e+10  / - 2.507350e+10
#SM   Stats: 2.008080e+08 (median) + 3.516270e+08  / - 1.039528e+08
#VMP  Stats: 6.947000e+01 (median) + 1.123000e+01  / - 6.520000e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.286768e-10 (median) + 2.734110e-10  / - 1.258728e-10
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1346237
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1346237
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1346237
sfh 0.064623 0 0 0 #avg: 1.44729e-07; avg_err: 1.44729e-07; sd: 0.000167926; counts: 1346237
sfh 0.066873 0 0 0 #avg: 1.19093e-07; avg_err: 1.19093e-07; sd: 0.000138181; counts: 1346237
sfh 0.069123 0 0 0 #avg: 5.07445e-07; avg_err: 3.63345e-07; sd: 0.00042158; counts: 1346237
sfh 0.071373 0 0 0 #avg: 1.18422e-06; avg_err: 6.65622e-07; sd: 0.000772304; counts: 1346237
sfh 0.073623 0 0 0 #avg: 1.83149e-06; avg_err: 5.84866e-07; sd: 0.000678605; counts: 1346237
sfh 0.075873 0 0 0 #avg: 5.27479e-06; avg_err: 1.8686e-06; sd: 0.00216809; counts: 1346237
sfh 0.078123 0 0 0 #avg: 9.15604e-06; avg_err: 1.6594e-06; sd: 0.00192535; counts: 1346237
sfh 0.080373 0 0 0 #avg: 1.72765e-05; avg_err: 2.02628e-06; sd: 0.00235104; counts: 1346237
sfh 0.082623 0 0 0 #avg: 3.04547e-05; avg_err: 2.70618e-06; sd: 0.00313991; counts: 1346237
sfh 0.085998 0 0 0 #avg: 6.83882e-05; avg_err: 3.57469e-06; sd: 0.00414762; counts: 1346237
sfh 0.089373 0 0 0 #avg: 0.000139305; avg_err: 5.99421e-06; sd: 0.00695493; counts: 1346237
sfh 0.092748 0 0 0 #avg: 0.000249047; avg_err: 7.14028e-06; sd: 0.00828469; counts: 1346237
sfh 0.096123 0 0 0 #avg: 0.000391212; avg_err: 8.40266e-06; sd: 0.00974939; counts: 1346237
sfh 0.099498 0 0 0 #avg: 0.000603472; avg_err: 1.04194e-05; sd: 0.0120893; counts: 1346237
sfh 0.102873 0 0 0 #avg: 0.000874344; avg_err: 1.21208e-05; sd: 0.0140634; counts: 1346237
sfh 0.106248 0 0 0 #avg: 0.00121437; avg_err: 1.40866e-05; sd: 0.0163443; counts: 1346237
sfh 0.109623 0 0 0 #avg: 0.00159463; avg_err: 1.4842e-05; sd: 0.0172208; counts: 1346237
sfh 0.112998 0 0 0 #avg: 0.0019583; avg_err: 1.4889e-05; sd: 0.0172753; counts: 1346237
sfh 0.116373 0 0 0 #avg: 0.00229222; avg_err: 1.52983e-05; sd: 0.0177503; counts: 1346237
sfh 0.119748 0 0 0 #avg: 0.00261934; avg_err: 1.57868e-05; sd: 0.018317; counts: 1346237
sfh 0.123123 0 0.000704713 0 #avg: 0.00298922; avg_err: 1.69239e-05; sd: 0.0196364; counts: 1346237
sfh 0.126498 0 0.00172805 0 #avg: 0.00343526; avg_err: 1.77497e-05; sd: 0.0205945; counts: 1346237
sfh 0.129873 0 0.00293559 0 #avg: 0.00394506; avg_err: 1.97395e-05; sd: 0.0229033; counts: 1346237
sfh 0.133248 0 0.00416534 0 #avg: 0.00449702; avg_err: 2.04313e-05; sd: 0.0237059; counts: 1346237
sfh 0.136623 0 0.00542774 0 #avg: 0.00507651; avg_err: 2.1589e-05; sd: 0.0250492; counts: 1346237
sfh 0.141685 0 0.00735767 0 #avg: 0.0060298; avg_err: 2.2837e-05; sd: 0.0264972; counts: 1346237
sfh 0.146748 0 0.00951636 0 #avg: 0.00698527; avg_err: 2.45477e-05; sd: 0.028482; counts: 1346237
sfh 0.15181 0.0002093 0.0113667 0.0002093 #avg: 0.00795997; avg_err: 2.55343e-05; sd: 0.0296268; counts: 1346237
sfh 0.156873 0.000618593 0.0129147 0.000618593 #avg: 0.00893292; avg_err: 2.70904e-05; sd: 0.0314323; counts: 1346237
sfh 0.161935 0.00114264 0.0139523 0.00114264 #avg: 0.00972776; avg_err: 2.76401e-05; sd: 0.0320701; counts: 1346237
sfh 0.166998 0.00173758 0.0149465 0.00173758 #avg: 0.0104611; avg_err: 2.71248e-05; sd: 0.0314722; counts: 1346237
sfh 0.17206 0.00232486 0.0152698 0.00232486 #avg: 0.010954; avg_err: 2.68188e-05; sd: 0.0311172; counts: 1346237
sfh 0.177123 0.00282212 0.0152966 0.00282212 #avg: 0.0113124; avg_err: 2.68161e-05; sd: 0.031114; counts: 1346237
sfh 0.182185 0.00323118 0.0155535 0.00323118 #avg: 0.0116641; avg_err: 2.6507e-05; sd: 0.0307554; counts: 1346237
sfh 0.187248 0.00359626 0.0159236 0.00359626 #avg: 0.0120501; avg_err: 2.64776e-05; sd: 0.0307212; counts: 1346237
sfh 0.19231 0.0039221 0.0161897 0.00387419 #avg: 0.0124499; avg_err: 2.66127e-05; sd: 0.030878; counts: 1346237
sfh 0.197373 0.00426941 0.0164172 0.00411981 #avg: 0.0127719; avg_err: 2.67772e-05; sd: 0.0310689; counts: 1346237
sfh 0.202435 0.00460041 0.0167567 0.00432501 #avg: 0.0130984; avg_err: 2.65273e-05; sd: 0.030779; counts: 1346237
sfh 0.207498 0.00492441 0.0171244 0.004523 #avg: 0.0134421; avg_err: 2.59019e-05; sd: 0.0300533; counts: 1346237
sfh 0.21256 0.00523887 0.0174221 0.00470878 #avg: 0.0137962; avg_err: 2.60321e-05; sd: 0.0302044; counts: 1346237
sfh 0.217623 0.0055444 0.0178039 0.00487873 #avg: 0.0141356; avg_err: 2.57786e-05; sd: 0.0299102; counts: 1346237
sfh 0.222685 0.00564133 0.0180616 0.00486161 #avg: 0.0143023; avg_err: 2.5859e-05; sd: 0.0300036; counts: 1346237
sfh 0.227748 0.0058054 0.0184252 0.00491649 #avg: 0.0145786; avg_err: 2.5956e-05; sd: 0.0301161; counts: 1346237
sfh 0.23281 0.00599616 0.0189614 0.00502686 #avg: 0.0149029; avg_err: 2.60479e-05; sd: 0.0302227; counts: 1346237
sfh 0.237873 0.00624298 0.0191788 0.00517139 #avg: 0.0151154; avg_err: 2.5934e-05; sd: 0.0300905; counts: 1346237
sfh 0.242935 0.00651062 0.0194622 0.00533396 #avg: 0.0153631; avg_err: 2.56979e-05; sd: 0.0298166; counts: 1346237
sfh 0.247998 0.00685456 0.0199793 0.00560741 #avg: 0.015806; avg_err: 2.63398e-05; sd: 0.0305614; counts: 1346237
sfh 0.25306 0.00716837 0.0201319 0.00580303 #avg: 0.0160715; avg_err: 2.66389e-05; sd: 0.0309084; counts: 1346237
sfh 0.258123 0.0074112 0.0202991 0.00594387 #avg: 0.0163686; avg_err: 2.81362e-05; sd: 0.0326458; counts: 1346237
sfh 0.263185 0.00771429 0.0205358 0.00613559 #avg: 0.0166215; avg_err: 2.75486e-05; sd: 0.0319639; counts: 1346237
sfh 0.268248 0.00795765 0.0204719 0.00624312 #avg: 0.0168198; avg_err: 2.68899e-05; sd: 0.0311997; counts: 1346237
sfh 0.27331 0.00822045 0.0206786 0.00639346 #avg: 0.0171211; avg_err: 2.74968e-05; sd: 0.0319038; counts: 1346237
sfh 0.278373 0.00847447 0.020815 0.00655384 #avg: 0.0173679; avg_err: 2.69568e-05; sd: 0.0312773; counts: 1346237
sfh 0.283435 0.00866227 0.0211598 0.00665071 #avg: 0.0178113; avg_err: 2.73207e-05; sd: 0.0316995; counts: 1346237
sfh 0.288498 0.00889266 0.0212367 0.00676815 #avg: 0.0179847; avg_err: 2.73616e-05; sd: 0.0317469; counts: 1346237
sfh 0.29356 0.0091301 0.0214271 0.00689173 #avg: 0.0183108; avg_err: 2.75853e-05; sd: 0.0320066; counts: 1346237
sfh 0.298623 0.00933934 0.0216233 0.00698894 #avg: 0.0185808; avg_err: 2.75672e-05; sd: 0.0319855; counts: 1346237
sfh 0.303685 0.00955619 0.0217876 0.00710027 #avg: 0.0188815; avg_err: 2.78057e-05; sd: 0.0322622; counts: 1346237
sfh 0.308748 0.00975607 0.0220289 0.00718821 #avg: 0.0191742; avg_err: 2.82573e-05; sd: 0.0327862; counts: 1346237
sfh 0.31381 0.00995789 0.0222225 0.00727559 #avg: 0.0194571; avg_err: 2.8972e-05; sd: 0.0336154; counts: 1346237
sfh 0.318873 0.0101385 0.0224113 0.00734208 #avg: 0.0197269; avg_err: 2.95311e-05; sd: 0.0342641; counts: 1346237
sfh 0.323935 0.010292 0.0226078 0.00740211 #avg: 0.0199745; avg_err: 3.02694e-05; sd: 0.0351208; counts: 1346237
sfh 0.328997 0.0104706 0.0227769 0.00747019 #avg: 0.0202286; avg_err: 3.26024e-05; sd: 0.0378277; counts: 1346237
sfh 0.33406 0.0106431 0.0230055 0.00753631 #avg: 0.0204905; avg_err: 3.24099e-05; sd: 0.0376044; counts: 1346237
sfh 0.339122 0.0108225 0.0232426 0.00761232 #avg: 0.0207259; avg_err: 2.98113e-05; sd: 0.0345893; counts: 1346237
sfh 0.344185 0.010993 0.0235984 0.00767776 #avg: 0.0210889; avg_err: 3.07566e-05; sd: 0.0356861; counts: 1346237
sfh 0.349247 0.0111687 0.0240318 0.00775374 #avg: 0.0214399; avg_err: 3.0877e-05; sd: 0.0358258; counts: 1346237
sfh 0.35431 0.0113592 0.0248173 0.00786743 #avg: 0.0219954; avg_err: 3.13491e-05; sd: 0.0363735; counts: 1346237
sfh 0.359372 0.011497 0.025061 0.00790937 #avg: 0.0222379; avg_err: 3.15287e-05; sd: 0.036582; counts: 1346237
sfh 0.364435 0.0116695 0.0254066 0.00798793 #avg: 0.022586; avg_err: 3.24019e-05; sd: 0.0375951; counts: 1346237
sfh 0.369497 0.0118286 0.0259004 0.00807429 #avg: 0.0229696; avg_err: 3.29439e-05; sd: 0.038224; counts: 1346237
