#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.0909e+07 4.40919e+08 8.58119e+06 3.87959e+08 1.73531e+08 6.95094e+07 4.17459e+09 4.13671e+07 4.39903e+09 3.32289e+08 6.09881e+08 376
1.59608e+08 4.49608e+08 1.41109e+07 3.84989e+08 2.42722e+08 7.2235e+07 4.18882e+09 4.13585e+07 4.34047e+09 3.37367e+08 7.46203e+08 170
2.48539e+08 4.60979e+08 1.34937e+07 3.9259e+08 1.91797e+08 6.99642e+07 4.14622e+09 4.18173e+07 4.28184e+09 3.95991e+08 5.57071e+08 189
4.0255e+08 4.96885e+08 1.63325e+07 4.14234e+08 3.06156e+08 9.2381e+07 4.02567e+09 5.36892e+07 4.22253e+09 4.55301e+08 6.94375e+08 218
6.39318e+08 4.91343e+08 1.66164e+07 3.94861e+08 2.58127e+08 7.17137e+07 3.9069e+09 5.27239e+07 4.10191e+09 5.21663e+08 8.43618e+08 235
1.00618e+09 5.01217e+08 1.37815e+07 4.4948e+08 2.38098e+08 1.29576e+08 3.69033e+09 5.83651e+07 3.85294e+09 6.59833e+08 8.72755e+08 237
1.58537e+09 5.15978e+08 1.60027e+07 4.2435e+08 2.66361e+08 1.05391e+08 3.48421e+09 6.31968e+07 3.72477e+09 7.31492e+08 1.17583e+09 271
2.54222e+09 5.69665e+08 1.789e+07 4.54619e+08 3.81559e+08 1.2233e+08 3.23515e+09 6.44592e+07 3.52816e+09 8.12309e+08 1.57763e+09 320
3.97499e+09 6.18654e+08 1.92298e+07 4.67033e+08 4.89302e+08 1.31058e+08 3.0896e+09 6.43939e+07 3.4615e+09 8.20345e+08 2.05258e+09 393
6.34344e+09 6.70232e+08 2.07911e+07 4.8796e+08 5.43136e+08 1.50593e+08 2.64629e+09 6.18681e+07 2.76658e+09 1.39597e+09 1.91317e+09 498
1.01924e+10 7.35854e+08 2.14809e+07 5.30864e+08 5.92804e+08 1.89586e+08 2.4419e+09 5.51135e+07 2.40139e+09 1.63922e+09 1.68078e+09 655
1.6039e+10 7.42257e+08 1.76908e+07 5.52054e+08 6.16731e+08 2.10327e+08 2.13381e+09 4.23457e+07 1.87412e+09 1.85065e+09 1.16719e+09 937
2.51092e+10 8.04674e+08 1.52726e+07 6.33798e+08 6.51753e+08 2.58995e+08 1.95804e+09 3.57849e+07 1.64291e+09 1.81858e+09 9.50354e+08 1229
3.99615e+10 7.90298e+08 1.43467e+07 6.22628e+08 6.1157e+08 2.59576e+08 1.84283e+09 3.39285e+07 1.48721e+09 1.90708e+09 8.75395e+08 1328
6.21342e+10 7.12775e+08 1.20664e+07 5.62728e+08 5.38297e+08 2.04468e+08 1.8512e+09 3.44601e+07 1.48721e+09 1.90708e+09 8.75395e+08 1265
9.86291e+10 7.19516e+08 1.57547e+07 5.58931e+08 5.38181e+08 1.98435e+08 1.835e+09 4.38768e+07 1.38255e+09 2.01174e+09 7.70736e+08 827
1.52127e+11 7.67746e+08 2.71855e+07 5.87588e+08 5.9797e+08 2.3161e+08 1.63582e+09 6.61172e+07 1.01337e+09 2.31318e+09 4.82497e+08 375
2.41835e+11 9.29428e+08 5.59296e+07 6.92559e+08 8.08221e+08 3.07246e+08 1.39173e+09 1.03845e+08 8.53413e+08 2.26681e+09 3.22537e+08 155
3.78131e+11 9.93234e+08 1.1137e+08 7.94653e+08 1.00272e+09 3.90985e+08 1.07822e+09 1.76251e+08 6.92559e+08 5.58931e+08 2.42813e+08 42
5.84813e+11 1.2791e+09 3.1716e+08 1.57142e+09 8.67213e+08 1.12167e+09 6.30632e+08 3.61842e+07 6.11817e+08 1.61277e+08 8.09404e+07 6
