#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#vmpeak range: 2.28333 - 2.45
#HM   Stats: 2.195590e+12 (median) + 9.970600e+11  / - 7.257399e+11
#SM   Stats: 4.960480e+10 (median) + 5.408720e+10  / - 2.877060e+10
#VMP  Stats: 2.367000e+02 (median) + 2.899001e+01  / - 2.784999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.613594e-12 (median) + 3.092005e-12  / - 1.549373e-12
sfh 0.055623 0 0 0 #avg: 2.07107e-15; avg_err: 1.36209e-15; sd: 2.00551e-13; counts: 21680
sfh 0.060123 0 0 0 #avg: 7.55654e-14; avg_err: 2.49372e-14; sd: 3.6717e-12; counts: 21680
sfh 0.062373 0 0 0 #avg: 1.60743e-13; avg_err: 3.89146e-14; sd: 5.7297e-12; counts: 21680
sfh 0.064623 0 0 0 #avg: 3.0721e-13; avg_err: 4.50703e-14; sd: 6.63605e-12; counts: 21680
sfh 0.066873 0 0 0 #avg: 4.98626e-13; avg_err: 6.66669e-14; sd: 9.81589e-12; counts: 21680
sfh 0.069123 0 0 0 #avg: 7.98106e-13; avg_err: 6.78759e-14; sd: 9.99391e-12; counts: 21680
sfh 0.071373 0 0 0 #avg: 1.30358e-12; avg_err: 1.07836e-13; sd: 1.58776e-11; counts: 21680
sfh 0.073623 0 0 0 #avg: 1.92707e-12; avg_err: 1.51297e-13; sd: 2.22766e-11; counts: 21680
sfh 0.075873 0 1.26688e-13 0 #avg: 2.71668e-12; avg_err: 1.7713e-13; sd: 2.60802e-11; counts: 21680
sfh 0.078123 0 8.23195e-13 0 #avg: 3.98742e-12; avg_err: 2.79365e-13; sd: 4.11331e-11; counts: 21680
sfh 0.080373 0 2.04731e-12 0 #avg: 5.15142e-12; avg_err: 3.44339e-13; sd: 5.06998e-11; counts: 21680
sfh 0.082623 0 3.46522e-12 0 #avg: 5.38472e-12; avg_err: 2.79595e-13; sd: 4.1167e-11; counts: 21680
sfh 0.085998 0 6.15334e-12 0 #avg: 7.51754e-12; avg_err: 3.36086e-13; sd: 4.94846e-11; counts: 21680
sfh 0.089373 3.23379e-13 8.93773e-12 3.23379e-13 #avg: 9.161e-12; avg_err: 3.31196e-13; sd: 4.87647e-11; counts: 21680
sfh 0.092748 9.25672e-13 1.11452e-11 9.25672e-13 #avg: 1.15857e-11; avg_err: 3.76473e-13; sd: 5.54311e-11; counts: 21680
sfh 0.096123 1.66452e-12 1.3923e-11 1.66452e-12 #avg: 1.41644e-11; avg_err: 4.3824e-13; sd: 6.45255e-11; counts: 21680
sfh 0.099498 2.44956e-12 1.61151e-11 2.44956e-12 #avg: 1.61536e-11; avg_err: 4.77494e-13; sd: 7.03052e-11; counts: 21680
sfh 0.102873 3.33888e-12 1.87229e-11 3.22713e-12 #avg: 1.92302e-11; avg_err: 5.48826e-13; sd: 8.0808e-11; counts: 21680
sfh 0.106248 4.12191e-12 2.22551e-11 3.8252e-12 #avg: 2.24709e-11; avg_err: 7.49474e-13; sd: 1.10351e-10; counts: 21680
sfh 0.109623 5.00164e-12 2.52625e-11 4.47062e-12 #avg: 2.55846e-11; avg_err: 7.47821e-13; sd: 1.10108e-10; counts: 21680
sfh 0.112998 5.91584e-12 2.86462e-11 5.17674e-12 #avg: 2.94811e-11; avg_err: 8.07036e-13; sd: 1.18826e-10; counts: 21680
sfh 0.116373 6.84378e-12 3.24299e-11 5.88179e-12 #avg: 3.33449e-11; avg_err: 9.99394e-13; sd: 1.47149e-10; counts: 21680
sfh 0.119748 7.87227e-12 3.71399e-11 6.68614e-12 #avg: 3.66302e-11; avg_err: 9.95018e-13; sd: 1.46504e-10; counts: 21680
sfh 0.123123 9.0535e-12 4.16959e-11 7.64846e-12 #avg: 4.05079e-11; avg_err: 1.01235e-12; sd: 1.49056e-10; counts: 21680
sfh 0.126498 1.01662e-11 4.66174e-11 8.52089e-12 #avg: 4.41134e-11; avg_err: 1.10368e-12; sd: 1.62504e-10; counts: 21680
sfh 0.129873 1.1575e-11 5.10739e-11 9.61934e-12 #avg: 4.77302e-11; avg_err: 1.10342e-12; sd: 1.62465e-10; counts: 21680
sfh 0.133248 1.28541e-11 5.59984e-11 1.05732e-11 #avg: 5.14525e-11; avg_err: 1.10862e-12; sd: 1.63231e-10; counts: 21680
sfh 0.136623 1.47154e-11 6.1474e-11 1.21281e-11 #avg: 5.53274e-11; avg_err: 1.08257e-12; sd: 1.59396e-10; counts: 21680
sfh 0.141685 1.71935e-11 6.99049e-11 1.40697e-11 #avg: 6.28525e-11; avg_err: 1.19764e-12; sd: 1.76338e-10; counts: 21680
sfh 0.146748 2.00421e-11 7.8107e-11 1.62348e-11 #avg: 7.04671e-11; avg_err: 1.31966e-12; sd: 1.94304e-10; counts: 21680
sfh 0.15181 2.31744e-11 8.90212e-11 1.87175e-11 #avg: 7.89878e-11; avg_err: 1.43566e-12; sd: 2.11383e-10; counts: 21680
sfh 0.156873 2.63045e-11 9.79953e-11 2.11719e-11 #avg: 8.6982e-11; avg_err: 1.56245e-12; sd: 2.30051e-10; counts: 21680
sfh 0.161935 2.93618e-11 1.08775e-10 2.33825e-11 #avg: 9.44209e-11; avg_err: 1.61328e-12; sd: 2.37536e-10; counts: 21680
sfh 0.166998 3.35607e-11 1.18664e-10 2.68785e-11 #avg: 1.02223e-10; avg_err: 1.65526e-12; sd: 2.43717e-10; counts: 21680
sfh 0.17206 3.73283e-11 1.29808e-10 2.97333e-11 #avg: 1.11745e-10; avg_err: 1.8634e-12; sd: 2.74363e-10; counts: 21680
sfh 0.177123 4.15567e-11 1.38941e-10 3.30879e-11 #avg: 1.1991e-10; avg_err: 1.90677e-12; sd: 2.80749e-10; counts: 21680
sfh 0.182185 4.65821e-11 1.51618e-10 3.7161e-11 #avg: 1.28885e-10; avg_err: 1.9076e-12; sd: 2.80872e-10; counts: 21680
sfh 0.187248 5.05591e-11 1.64329e-10 4.03396e-11 #avg: 1.36846e-10; avg_err: 1.94743e-12; sd: 2.86735e-10; counts: 21680
sfh 0.19231 5.547e-11 1.76508e-10 4.38184e-11 #avg: 1.44754e-10; avg_err: 1.97414e-12; sd: 2.90668e-10; counts: 21680
sfh 0.197373 6.09299e-11 1.87758e-10 4.81177e-11 #avg: 1.53141e-10; avg_err: 2.03875e-12; sd: 3.00181e-10; counts: 21680
sfh 0.202435 6.59421e-11 2.00798e-10 5.20656e-11 #avg: 1.64364e-10; avg_err: 2.14952e-12; sd: 3.1649e-10; counts: 21680
sfh 0.207498 7.2428e-11 2.14148e-10 5.70963e-11 #avg: 1.7548e-10; avg_err: 2.28702e-12; sd: 3.36736e-10; counts: 21680
sfh 0.21256 7.78407e-11 2.25501e-10 6.10396e-11 #avg: 1.8526e-10; avg_err: 2.30318e-12; sd: 3.39116e-10; counts: 21680
sfh 0.217623 8.46629e-11 2.40379e-10 6.6706e-11 #avg: 1.95127e-10; avg_err: 2.35064e-12; sd: 3.46103e-10; counts: 21680
sfh 0.222685 9.09031e-11 2.52026e-10 7.11098e-11 #avg: 2.04801e-10; avg_err: 2.34931e-12; sd: 3.45908e-10; counts: 21680
sfh 0.227748 9.79084e-11 2.64757e-10 7.64556e-11 #avg: 2.16022e-10; avg_err: 2.48221e-12; sd: 3.65475e-10; counts: 21680
sfh 0.23281 1.04324e-10 2.81687e-10 8.14542e-11 #avg: 2.26009e-10; avg_err: 2.49152e-12; sd: 3.66846e-10; counts: 21680
sfh 0.237873 1.12285e-10 2.98266e-10 8.73629e-11 #avg: 2.35337e-10; avg_err: 2.5503e-12; sd: 3.75501e-10; counts: 21680
sfh 0.242935 1.19722e-10 3.08694e-10 9.25094e-11 #avg: 2.46234e-10; avg_err: 2.56943e-12; sd: 3.78318e-10; counts: 21680
sfh 0.247998 1.26553e-10 3.23667e-10 9.78365e-11 #avg: 2.59674e-10; avg_err: 2.65665e-12; sd: 3.9116e-10; counts: 21680
sfh 0.25306 1.36061e-10 3.3654e-10 1.05338e-10 #avg: 2.72757e-10; avg_err: 2.77323e-12; sd: 4.08325e-10; counts: 21680
sfh 0.258123 1.4416e-10 3.56486e-10 1.11149e-10 #avg: 2.86373e-10; avg_err: 2.84642e-12; sd: 4.191e-10; counts: 21680
sfh 0.263185 1.54717e-10 3.75295e-10 1.20275e-10 #avg: 3.01197e-10; avg_err: 2.97853e-12; sd: 4.38552e-10; counts: 21680
sfh 0.268248 1.63769e-10 3.89457e-10 1.27532e-10 #avg: 3.13996e-10; avg_err: 3.02026e-12; sd: 4.44696e-10; counts: 21680
sfh 0.27331 1.74309e-10 4.07624e-10 1.36317e-10 #avg: 3.27462e-10; avg_err: 3.04465e-12; sd: 4.48288e-10; counts: 21680
sfh 0.278373 1.83079e-10 4.30275e-10 1.43367e-10 #avg: 3.40817e-10; avg_err: 3.09272e-12; sd: 4.55366e-10; counts: 21680
sfh 0.283435 1.94532e-10 4.6355e-10 1.529e-10 #avg: 3.58802e-10; avg_err: 3.20217e-12; sd: 4.7148e-10; counts: 21680
sfh 0.288498 2.05847e-10 4.86662e-10 1.62115e-10 #avg: 3.77338e-10; avg_err: 3.30906e-12; sd: 4.87219e-10; counts: 21680
sfh 0.29356 2.21232e-10 5.07277e-10 1.74633e-10 #avg: 3.97483e-10; avg_err: 3.45199e-12; sd: 5.08263e-10; counts: 21680
sfh 0.298623 2.36829e-10 5.30417e-10 1.87881e-10 #avg: 4.14697e-10; avg_err: 3.49277e-12; sd: 5.14268e-10; counts: 21680
sfh 0.303685 2.54067e-10 5.45736e-10 2.0212e-10 #avg: 4.3095e-10; avg_err: 3.51469e-12; sd: 5.17495e-10; counts: 21680
