#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.25 - 12.75
#HM   Stats: 2.582350e+12 (median) + 1.404410e+12  / - 6.132299e+11
#SM   Stats: 6.069500e+10 (median) + 7.261200e+10  / - 3.629470e+10
#VMP  Stats: 3.118500e+02 (median) + 4.754999e+01  / - 3.082001e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.063573e-12 (median) + 3.956530e-12  / - 1.330923e-12
sfh 0.055623 0 0 0 #avg: 0.00375317; avg_err: 0.00288782; sd: 0.123368; counts: 1826
sfh 0.060123 0 0 0 #avg: 0.0264616; avg_err: 0.00771666; sd: 0.329656; counts: 1826
sfh 0.062373 0 0 0 #avg: 0.093055; avg_err: 0.0224468; sd: 0.958926; counts: 1826
sfh 0.064623 0 0 0 #avg: 0.176855; avg_err: 0.0406891; sd: 1.73824; counts: 1826
sfh 0.066873 0 0 0 #avg: 0.362262; avg_err: 0.143188; sd: 6.11701; counts: 1826
sfh 0.069123 0 0.0160622 0 #avg: 0.291156; avg_err: 0.0394751; sd: 1.68638; counts: 1826
sfh 0.071373 0 0.11461 0 #avg: 0.397564; avg_err: 0.0580017; sd: 2.47784; counts: 1826
sfh 0.073623 0 0.254322 0 #avg: 0.614834; avg_err: 0.103718; sd: 4.43083; counts: 1826
sfh 0.075873 0 0.518677 0 #avg: 0.898842; avg_err: 0.196799; sd: 8.40726; counts: 1826
sfh 0.078123 0 0.807825 0 #avg: 1.1457; avg_err: 0.214498; sd: 9.16334; counts: 1826
sfh 0.080373 0.0225295 0.990651 0.0225295 #avg: 1.20768; avg_err: 0.182754; sd: 7.80726; counts: 1826
sfh 0.082623 0.059015 1.09709 0.059015 #avg: 1.07364; avg_err: 0.113405; sd: 4.84465; counts: 1826
sfh 0.085998 0.139527 1.56405 0.139527 #avg: 1.42577; avg_err: 0.114219; sd: 4.87942; counts: 1826
sfh 0.089373 0.238725 1.92903 0.238725 #avg: 1.79136; avg_err: 0.153035; sd: 6.53765; counts: 1826
sfh 0.092748 0.366643 2.3738 0.362033 #avg: 2.23908; avg_err: 0.199103; sd: 8.50568; counts: 1826
sfh 0.096123 0.484329 3.04193 0.46621 #avg: 2.88999; avg_err: 0.283744; sd: 12.1215; counts: 1826
sfh 0.099498 0.60053 3.46828 0.560996 #avg: 3.48909; avg_err: 0.324613; sd: 13.8675; counts: 1826
sfh 0.102873 0.740003 3.96341 0.669495 #avg: 4.22391; avg_err: 0.377517; sd: 16.1275; counts: 1826
sfh 0.106248 0.946201 4.91858 0.848698 #avg: 5.22658; avg_err: 0.519267; sd: 22.1831; counts: 1826
sfh 0.109623 1.08743 6.21868 0.954643 #avg: 6.17309; avg_err: 0.604182; sd: 25.8107; counts: 1826
sfh 0.112998 1.26069 6.98338 1.08952 #avg: 6.89822; avg_err: 0.638852; sd: 27.2918; counts: 1826
sfh 0.116373 1.50333 7.44082 1.31858 #avg: 7.34993; avg_err: 0.562292; sd: 24.0211; counts: 1826
sfh 0.119748 1.71617 8.73693 1.48862 #avg: 8.542; avg_err: 0.626025; sd: 26.7438; counts: 1826
sfh 0.123123 2.00961 10.1342 1.73615 #avg: 9.48421; avg_err: 0.684796; sd: 29.2545; counts: 1826
sfh 0.126498 2.4145 11.6798 2.08382 #avg: 11.3268; avg_err: 0.80586; sd: 34.4264; counts: 1826
sfh 0.129873 2.75689 13.3989 2.38498 #avg: 12.6082; avg_err: 0.883517; sd: 37.7439; counts: 1826
sfh 0.133248 3.18924 14.972 2.75623 #avg: 14.0643; avg_err: 0.946588; sd: 40.4382; counts: 1826
sfh 0.136623 3.53299 16.7258 3.03603 #avg: 14.8343; avg_err: 0.914921; sd: 39.0855; counts: 1826
sfh 0.141685 4.21546 19.4006 3.6454 #avg: 16.6487; avg_err: 0.958994; sd: 40.9682; counts: 1826
sfh 0.146748 5.07774 21.8175 4.31453 #avg: 18.5853; avg_err: 1.02086; sd: 43.6112; counts: 1826
sfh 0.15181 6.38882 25.4156 5.438 #avg: 21.3793; avg_err: 1.17156; sd: 50.0492; counts: 1826
sfh 0.156873 6.91909 29.4088 5.84249 #avg: 24.315; avg_err: 1.33046; sd: 56.8371; counts: 1826
sfh 0.161935 7.76502 34.1555 6.5946 #avg: 28.0718; avg_err: 1.52861; sd: 65.3022; counts: 1826
sfh 0.166998 8.93683 39.0633 7.73427 #avg: 31.0369; avg_err: 1.61911; sd: 69.1682; counts: 1826
sfh 0.17206 10.7478 43.7764 9.3698 #avg: 35.7243; avg_err: 1.97839; sd: 84.5167; counts: 1826
sfh 0.177123 12.0452 52.1009 10.4764 #avg: 40.6524; avg_err: 2.22143; sd: 94.8994; counts: 1826
sfh 0.182185 12.968 57.6105 11.395 #avg: 45.6963; avg_err: 2.41818; sd: 103.305; counts: 1826
sfh 0.187248 14.0467 68.0134 12.322 #avg: 47.8046; avg_err: 2.26273; sd: 96.664; counts: 1826
sfh 0.19231 15.7751 69.1921 14.1368 #avg: 50.5937; avg_err: 2.34709; sd: 100.268; counts: 1826
sfh 0.197373 17.5034 73.703 15.7312 #avg: 53.5758; avg_err: 2.42301; sd: 103.511; counts: 1826
sfh 0.202435 19.2831 80.5745 17.7344 #avg: 56.2309; avg_err: 2.40984; sd: 102.948; counts: 1826
sfh 0.207498 22.2768 86.0452 20.8052 #avg: 59.2779; avg_err: 2.41577; sd: 103.202; counts: 1826
sfh 0.21256 23.0458 90.0792 21.52 #avg: 63.6987; avg_err: 2.58277; sd: 110.336; counts: 1826
sfh 0.217623 25.7448 100.235 24.3738 #avg: 67.1337; avg_err: 2.67801; sd: 114.404; counts: 1826
sfh 0.222685 29.1947 103.922 28.2339 #avg: 69.8583; avg_err: 2.67383; sd: 114.226; counts: 1826
sfh 0.227748 29.287 107.672 28.5983 #avg: 71.9081; avg_err: 2.72804; sd: 116.542; counts: 1826
sfh 0.23281 31.5928 108.294 31.2112 #avg: 73.985; avg_err: 2.66818; sd: 113.985; counts: 1826
sfh 0.237873 34.3407 111.446 34.1046 #avg: 74.1573; avg_err: 2.55619; sd: 109.201; counts: 1826
sfh 0.242935 36.4477 117.408 36.2723 #avg: 77.4186; avg_err: 2.62024; sd: 111.937; counts: 1826
sfh 0.247998 38.7875 110.996 38.6488 #avg: 76.5508; avg_err: 2.58017; sd: 110.225; counts: 1826
sfh 0.25306 37.8668 111.273 37.7553 #avg: 74.8028; avg_err: 2.5458; sd: 108.757; counts: 1826
sfh 0.258123 36.4613 119.431 36.3785 #avg: 73.3906; avg_err: 2.53408; sd: 108.256; counts: 1826
sfh 0.263185 37.3913 110.678 37.3216 #avg: 74.1166; avg_err: 2.57192; sd: 109.872; counts: 1826
sfh 0.268248 35.0004 106.009 34.9421 #avg: 70.3997; avg_err: 2.46959; sd: 105.501; counts: 1826
sfh 0.27331 30.8474 102.541 30.7952 #avg: 65.3051; avg_err: 2.27296; sd: 97.1011; counts: 1826
sfh 0.278373 26.542 100.641 26.4985 #avg: 61.0094; avg_err: 2.1154; sd: 90.3699; counts: 1826
sfh 0.283435 20.1269 100.333 20.0903 #avg: 56.6006; avg_err: 2.0039; sd: 85.6067; counts: 1826
sfh 0.288498 1.67333 111.987 1.64113 #avg: 52.0038; avg_err: 1.87065; sd: 79.9141; counts: 1826
sfh 0.29356 0.426 106.736 0.394961 #avg: 48.3278; avg_err: 1.84005; sd: 78.6071; counts: 1826
sfh 0.298623 0.279182 97.4641 0.252921 #avg: 40.4624; avg_err: 1.67916; sd: 71.7337; counts: 1826
sfh 0.303685 0.197662 86.0862 0.174291 #avg: 33.8917; avg_err: 1.49731; sd: 63.965; counts: 1826
sfh 0.308748 0.147997 71.1632 0.127584 #avg: 28.4204; avg_err: 1.3741; sd: 58.7016; counts: 1826
sfh 0.31381 0.114026 50.9682 0.0952292 #avg: 21.2001; avg_err: 1.18744; sd: 50.7276; counts: 1826
sfh 0.318873 0.0955417 36.4706 0.0793427 #avg: 15.5505; avg_err: 0.969932; sd: 41.4355; counts: 1826
sfh 0.323935 0.0832062 1.34938 0.0680549 #avg: 10.5536; avg_err: 0.735362; sd: 31.4147; counts: 1826
sfh 0.328997 0.069512 0.357456 0.0559521 #avg: 4.70383; avg_err: 0.406016; sd: 17.345; counts: 1826
sfh 0.33406 0.0584544 0.196596 0.0461201 #avg: 0.14568; avg_err: 0.00643615; sd: 0.274952; counts: 1826
iclh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1826
iclh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1826
iclh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1826
iclh 0.064623 0 0 0 #avg: 6.12729e-05; avg_err: 4.37586e-05; sd: 0.00186937; counts: 1826
iclh 0.066873 0 0 0 #avg: 6.40092e-05; avg_err: 4.74839e-05; sd: 0.00202851; counts: 1826
iclh 0.069123 0 0 0 #avg: 0.000375639; avg_err: 0.000263278; sd: 0.0112472; counts: 1826
iclh 0.071373 0 0 0 #avg: 0.00152436; avg_err: 0.000985974; sd: 0.0421208; counts: 1826
iclh 0.073623 0 0 0 #avg: 0.00393084; avg_err: 0.00257028; sd: 0.109803; counts: 1826
iclh 0.075873 0 0 0 #avg: 0.00673498; avg_err: 0.00412807; sd: 0.176351; counts: 1826
iclh 0.078123 0 0 0 #avg: 0.00458947; avg_err: 0.00233261; sd: 0.0996491; counts: 1826
iclh 0.080373 0 0 0 #avg: 0.00389231; avg_err: 0.00158344; sd: 0.0676447; counts: 1826
iclh 0.082623 0 0 0 #avg: 0.00381331; avg_err: 0.00136937; sd: 0.0584994; counts: 1826
iclh 0.085998 0 0 0 #avg: 0.00692782; avg_err: 0.00337999; sd: 0.144393; counts: 1826
iclh 0.089373 0 0 0 #avg: 0.00721611; avg_err: 0.00253748; sd: 0.108401; counts: 1826
iclh 0.092748 0 0 0 #avg: 0.00810875; avg_err: 0.00243796; sd: 0.10415; counts: 1826
iclh 0.096123 0 0 0 #avg: 0.0116817; avg_err: 0.00404903; sd: 0.172975; counts: 1826
iclh 0.099498 0 0 0 #avg: 0.0132797; avg_err: 0.00514287; sd: 0.219704; counts: 1826
iclh 0.102873 0 0 0 #avg: 0.0154519; avg_err: 0.00517159; sd: 0.22093; counts: 1826
iclh 0.106248 0 0 0 #avg: 0.0179654; avg_err: 0.00548665; sd: 0.23439; counts: 1826
iclh 0.109623 0 0 0 #avg: 0.0157086; avg_err: 0.00425601; sd: 0.181817; counts: 1826
iclh 0.112998 0 0 0 #avg: 0.0170931; avg_err: 0.00395008; sd: 0.168747; counts: 1826
iclh 0.116373 0 0 0 #avg: 0.0201737; avg_err: 0.0047036; sd: 0.200938; counts: 1826
iclh 0.119748 0 0 0 #avg: 0.0229435; avg_err: 0.00543464; sd: 0.232168; counts: 1826
iclh 0.123123 0 0 0 #avg: 0.0240523; avg_err: 0.00590317; sd: 0.252184; counts: 1826
iclh 0.126498 0 0 0 #avg: 0.0269644; avg_err: 0.00727067; sd: 0.310603; counts: 1826
iclh 0.129873 0 0 0 #avg: 0.0239458; avg_err: 0.00566432; sd: 0.24198; counts: 1826
iclh 0.133248 0 0 0 #avg: 0.0235939; avg_err: 0.00570157; sd: 0.243571; counts: 1826
iclh 0.136623 0 0 0 #avg: 0.0236653; avg_err: 0.00568386; sd: 0.242815; counts: 1826
iclh 0.141685 0 0 0 #avg: 0.0238294; avg_err: 0.00660875; sd: 0.282326; counts: 1826
iclh 0.146748 0 0 0 #avg: 0.026407; avg_err: 0.00840196; sd: 0.358932; counts: 1826
iclh 0.15181 0 0 0 #avg: 0.0323857; avg_err: 0.0139792; sd: 0.597193; counts: 1826
iclh 0.156873 0 0 0 #avg: 0.0326623; avg_err: 0.0121077; sd: 0.517243; counts: 1826
iclh 0.161935 0 0 0 #avg: 0.0261061; avg_err: 0.00767478; sd: 0.327867; counts: 1826
iclh 0.166998 0 0 0 #avg: 0.0234937; avg_err: 0.0058225; sd: 0.248737; counts: 1826
iclh 0.17206 0 0 0 #avg: 0.0226683; avg_err: 0.00564435; sd: 0.241127; counts: 1826
iclh 0.177123 0 0 0 #avg: 0.0226069; avg_err: 0.00620058; sd: 0.264889; counts: 1826
iclh 0.182185 0 0 0 #avg: 0.0196831; avg_err: 0.00591541; sd: 0.252706; counts: 1826
iclh 0.187248 0 0 0 #avg: 0.0212323; avg_err: 0.0067876; sd: 0.289966; counts: 1826
iclh 0.19231 0 0 0 #avg: 0.0200768; avg_err: 0.00662952; sd: 0.283213; counts: 1826
iclh 0.197373 0 0 0 #avg: 0.0179779; avg_err: 0.00558238; sd: 0.23848; counts: 1826
iclh 0.202435 0 0 0 #avg: 0.0152793; avg_err: 0.00438805; sd: 0.187458; counts: 1826
