#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.68222e+07 0.00699461 0.000101724 6.5393e+07 352599 0 0 0 0.360697 0.000114178 0.356621 0.0930049 0.0877985 0.679455 0.000101528 0.684518 0.0743503 0.0823984 0.933525 4.20143e-05 0.940928 0.0190442 0.0316172 671231
1.57038e+08 0.00719357 0.000174252 7.06172e+07 629253 0 0 0 0.366265 0.000193139 0.362504 0.0930352 0.0884561 0.682102 0.000158785 0.683377 0.0731962 0.0743487 0.934387 6.50338e-05 0.940822 0.0184619 0.029808 235210
2.48607e+08 0.00752053 0.000202123 7.64181e+07 757049 0 0 0 0.374646 0.00021451 0.37163 0.0895073 0.0868792 0.686614 0.000174299 0.687657 0.0712079 0.0735183 0.935742 7.00762e-05 0.941577 0.0177718 0.0277787 182700
3.93946e+08 0.00808095 0.00023733 8.5574e+07 921478 0 0 0 0.384427 0.000236248 0.381759 0.0863018 0.0838914 0.692287 0.000191987 0.693511 0.0685627 0.0735461 0.936587 7.54002e-05 0.941813 0.0171154 0.0258218 142310
6.25214e+08 0.00906527 0.000284516 9.81598e+07 1.14067e+06 0 0 0 0.395536 0.000259782 0.391705 0.0849324 0.078546 0.697064 0.000208274 0.699045 0.0642876 0.0715503 0.93599 8.3411e-05 0.940872 0.0165138 0.0244671 110973
9.90616e+08 0.00942474 0.00032579 1.13152e+08 1.40646e+06 0 0 0 0.405352 0.000284502 0.40114 0.0833657 0.0762357 0.69981 0.000223324 0.702443 0.0597075 0.0687555 0.933502 9.49052e-05 0.938184 0.0165335 0.0237304 87960
1.57191e+09 0.0109137 0.0003909 1.3084e+08 1.70608e+06 0 0 0 0.415412 0.000309345 0.410732 0.0830034 0.0737579 0.698509 0.000231157 0.700785 0.0542145 0.0628012 0.927833 0.00011136 0.932551 0.0170131 0.0238805 70645
2.49147e+09 0.0127044 0.00046786 1.58002e+08 2.16193e+06 0 0 0 0.422611 0.000334 0.418508 0.0804772 0.0726739 0.690566 0.000235858 0.692224 0.0498949 0.055814 0.918384 0.000136287 0.92358 0.0183221 0.0254487 57303
3.95186e+09 0.0132569 0.000525077 1.94773e+08 2.72286e+06 0 3.44268e+08 0 0.429701 0.000357764 0.425775 0.0784751 0.0707708 0.677483 0.000239643 0.678193 0.0459505 0.0490667 0.904108 0.000170039 0.909844 0.0207844 0.028626 47447
6.27682e+09 0.0154339 0.000624174 2.43868e+08 3.53154e+06 0 4.71216e+08 0 0.433217 0.000382619 0.43037 0.0756265 0.0694017 0.657497 0.000252097 0.658481 0.0419031 0.0437343 0.882714 0.000225622 0.889541 0.0248168 0.0335535 39005
9.93141e+09 0.0176454 0.000730627 3.12753e+08 4.53922e+06 0 6.74308e+08 0 0.43232 0.000406913 0.4308 0.0715324 0.0681742 0.633059 0.000272928 0.634689 0.0390483 0.0416178 0.853597 0.000288842 0.860862 0.0308121 0.0408877 32473
1.57531e+10 0.0176518 0.000796904 4.21088e+08 6.25539e+06 0 8.31239e+08 0 0.427299 0.000440655 0.426472 0.0694196 0.0675763 0.604222 0.000330087 0.608081 0.0376979 0.0449267 0.814962 0.000388399 0.822479 0.0382168 0.048673 27306
2.49543e+10 0.0228303 0.000985915 5.87685e+08 8.51069e+06 0 1.16825e+09 0 0.414438 0.000474502 0.416031 0.0657167 0.0684121 0.570373 0.00041294 0.576943 0.0397562 0.0523011 0.765846 0.000512658 0.77242 0.0470568 0.0537901 22952
3.95035e+10 0.0268554 0.00116629 8.0282e+08 1.15112e+07 0 1.57056e+09 0 0.397109 0.000530361 0.39949 0.0667326 0.0709186 0.536504 0.000523835 0.54402 0.0464073 0.0634923 0.714791 0.000674486 0.719461 0.0572603 0.0627924 19214
6.23685e+10 0.0349237 0.00152224 1.11733e+09 1.61687e+07 3.42996e+08 1.8599e+09 3.42996e+08 0.374047 0.000611484 0.377 0.0662479 0.072887 0.500862 0.000684602 0.506941 0.0549005 0.0757351 0.665646 0.00093682 0.666853 0.0744594 0.0884714 14546
9.78321e+10 0.0630555 0.00248567 1.55231e+09 2.44187e+07 5.91894e+08 2.6275e+09 5.91894e+08 0.350706 0.000751389 0.353301 0.0674081 0.0760455 0.473209 0.00104105 0.470897 0.068827 0.0837008 0.634588 0.0014081 0.623975 0.140324 0.107894 9563
1.52596e+11 0.189273 0.00583237 2.21238e+09 4.31132e+07 9.41735e+08 4.48914e+09 9.41735e+08 0.328087 0.00106118 0.331294 0.0640487 0.0752941 0.456978 0.00187486 0.437688 0.0949414 0.0805719 0.62302 0.0024719 0.591767 0.22928 0.121123 4512
2.38415e+11 0.485935 0.0132587 3.22112e+09 8.9065e+07 1.62642e+09 6.1791e+09 1.06123e+09 0.303568 0.00203433 0.301046 0.0695117 0.07174 0.445469 0.00397984 0.409161 0.167026 0.086074 0.644894 0.00511209 0.61142 0.265664 0.167488 1422
3.74914e+11 0.714697 0.0242759 5.33651e+09 2.165e+08 3.88796e+09 6.51594e+09 2.71971e+09 0.280573 0.00403596 0.268766 0.079633 0.0574878 0.483626 0.0104773 0.42448 0.282748 0.120188 0.714573 0.011302 0.748395 0.195783 0.284866 347
5.89319e+11 0.967742 0.0226222 7.22002e+09 5.23592e+08 9.33727e+09 2.11924e+09 7.59526e+09 0.254158 0.0104782 0.232233 0.107724 0.0479973 0.524102 0.0280883 0.534859 0.230392 0.242592 0.770314 0.0250704 0.818339 0.166668 0.277122 62
9.10217e+11 1 0 1.01493e+10 6.00813e+08 1.11866e+10 4.01517e+08 2.88986e+09 0.260474 0.0318384 0.210382 0.161481 0.0325138 0.540925 0.0393271 0.548138 0.160423 0.182241 0.826748 0.0357243 0.810062 0.164876 0.0756844 13
