#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.73288e+07 0.166667 0.166667 0.112367 0 1 0 0.1093 0.0332095 0.106391 0.0940915 0.0978089 12
1.5986e+08 0 0 0 0 0 0 0.21453 0.0822561 0.117991 0.555077 0.109876 12
2.6104e+08 0.15625 0.15625 0.0652133 0 0 0 0.226833 0.0424713 0.13165 0.412159 0.108668 32
4.04142e+08 0.0714286 0.0714286 0.0347266 0 0 0 0.267108 0.0369981 0.133167 0.548996 0.0954615 56
6.60289e+08 0.178082 0.191781 0.0354671 0 1 0 0.228618 0.0180731 0.161396 0.297081 0.13722 146
1.01876e+09 0.11032 0.117438 0.0205184 0 0 0 0.21034 0.0126766 0.135611 0.332279 0.112785 281
1.60661e+09 0.164534 0.177331 0.0177218 0 1 0 0.24786 0.00910016 0.205435 0.28943 0.173552 547
2.56796e+09 0.167973 0.178052 0.0137542 0 1 0 0.236304 0.00665917 0.17754 0.289232 0.138869 893
4.07522e+09 0.139092 0.147877 0.0103082 0 0 0 0.234912 0.00530633 0.181964 0.262097 0.142422 1366
6.39068e+09 0.136815 0.146736 0.00870533 0 0 0 0.248801 0.00441512 0.20329 0.269224 0.151159 1915
1.00866e+10 0.146477 0.156374 0.00777166 0 0 0 0.246029 0.00369806 0.207614 0.245194 0.154876 2526
1.60137e+10 0.134277 0.144025 0.00674586 0 0 0 0.247198 0.00319519 0.212735 0.238298 0.155537 3180
2.51962e+10 0.129255 0.140005 0.00603827 0 0 0 0.253149 0.00281578 0.22698 0.221618 0.159772 3907
3.98972e+10 0.126116 0.131517 0.00541931 0 0 0 0.257405 0.00261187 0.235824 0.20785 0.166349 4258
6.28127e+10 0.0944882 0.0967742 0.00483416 0 0 0 0.255714 0.00266734 0.23729 0.201023 0.165832 3937
9.89526e+10 0.0830417 0.085587 0.00515058 0 0 0 0.264372 0.00295869 0.249577 0.194618 0.167573 3143
1.53866e+11 0.0667017 0.0677521 0.00585616 0 0 0 0.272525 0.00366203 0.265984 0.180265 0.168674 1904
2.39127e+11 0.0603865 0.0603865 0.00828308 0 0 0 0.281436 0.00536014 0.272411 0.175274 0.159865 828
3.7554e+11 0.039548 0.039548 0.0146907 0 0 0 0.294244 0.0115396 0.281577 0.175512 0.150904 177
5.59624e+11 0.1 0.1 0.0688247 0 0 0 0.351325 0.0333002 0.305001 0.233954 0.0680082 20
8.2016e+11 0 0 0 0 0 0 0.24477 0.24477 0.24477 0 0 1
