#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.75383e+07 0.207448 0.240105 0.00115124 0 1 0 0.125645 0.00023905 0.100127 0.127883 0.0705863 192487
1.57568e+08 0.198413 0.228073 0.00179321 0 1 0 0.135938 0.000407685 0.108454 0.140943 0.0784448 75217
2.49974e+08 0.202565 0.232203 0.00192463 0 1 0 0.144444 0.000443354 0.118366 0.144622 0.0877083 65727
3.96929e+08 0.205316 0.234386 0.00201403 0 1 0 0.149576 0.00046386 0.126079 0.14219 0.0882884 59786
6.2729e+08 0.206299 0.236027 0.00216755 0 1 0 0.152195 0.00050497 0.127322 0.146384 0.0893143 52138
9.94575e+08 0.213979 0.24564 0.00236612 0 1 0 0.158064 0.000558498 0.133577 0.150342 0.0950664 45355
1.57436e+09 0.228366 0.265035 0.00265459 0 1 0 0.166174 0.000626291 0.14163 0.153626 0.101185 39025
2.50187e+09 0.24188 0.281007 0.00290384 0 1 0 0.173753 0.000695005 0.149136 0.158358 0.10299 34145
3.96358e+09 0.261634 0.308982 0.00320826 0 1 0 0.187355 0.000787491 0.160788 0.167775 0.113251 30772
6.27961e+09 0.280922 0.33784 0.0035777 0 1 0 0.203862 0.000903596 0.176769 0.177768 0.122087 27513
9.97385e+09 0.313036 0.385951 0.00405104 0 1 0 0.227735 0.00106381 0.196476 0.195965 0.133254 24700
1.58153e+10 0.355813 0.453071 0.00458062 0 1 0 0.25961 0.00122783 0.227199 0.215811 0.154981 22939
2.505e+10 0.403767 0.539182 0.00516795 0 1 0 0.297818 0.00139611 0.262731 0.2554 0.178904 21770
3.96522e+10 0.444417 0.614871 0.00568172 0 1 0 0.344729 0.00153773 0.315422 0.276985 0.207231 20375
6.26233e+10 0.485551 0.686577 0.00640142 0 1 0 0.3866 0.00171759 0.369878 0.27826 0.236863 17545
9.9019e+10 0.484931 0.688902 0.00716165 0 2 0 0.425532 0.00205846 0.423414 0.281225 0.2802 14002
1.55996e+11 0.465139 0.649829 0.00813885 0 1 0 0.455299 0.00261737 0.485707 0.261929 0.364407 10255
2.44916e+11 0.459852 0.642215 0.0103413 0 1 0 0.524859 0.0032419 0.586009 0.205031 0.410373 6339
3.83791e+11 0.389416 0.532847 0.0147105 0 1 0 0.657129 0.00396581 0.725507 0.11175 0.310554 2740
6.04331e+11 0.283439 0.358811 0.0206153 0 1 0 0.758062 0.00453966 0.795849 0.0758948 0.142241 942
9.59135e+11 0.221402 0.284133 0.0368059 0 1 0 0.80365 0.00621882 0.822417 0.0664784 0.0858846 271
1.47577e+12 0.0652174 0.0652174 0.036807 0 0 0 0.848788 0.00985562 0.863208 0.0390209 0.069499 46
