#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.28333 - 2.45
#HM   Stats: 1.171320e+12 (median) + 5.742701e+11  / - 3.774959e+11
#SM   Stats: 7.084060e+10 (median) + 6.054940e+10  / - 3.265080e+10
#VMP  Stats: 2.058400e+02 (median) + 2.267000e+01  / - 1.034999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 4.545231e-10 (median) + 5.491038e-10  / - 2.848543e-10
sfh 0.055623 0 0 0 #avg: 0.000289698; avg_err: 0.000206234; sd: 0.0162101; counts: 6179
sfh 0.060123 0 0 0 #avg: 0.00402783; avg_err: 0.0028146; sd: 0.221228; counts: 6179
sfh 0.062373 0 0 0 #avg: 0.00411359; avg_err: 0.00151586; sd: 0.119147; counts: 6179
sfh 0.064623 0 0 0 #avg: 0.0180026; avg_err: 0.00872905; sd: 0.686106; counts: 6179
sfh 0.066873 0 0 0 #avg: 0.0247679; avg_err: 0.00684208; sd: 0.537789; counts: 6179
sfh 0.069123 0 0 0 #avg: 0.0327092; avg_err: 0.00865956; sd: 0.680644; counts: 6179
sfh 0.071373 0 0 0 #avg: 0.0458796; avg_err: 0.00855662; sd: 0.672552; counts: 6179
sfh 0.073623 0 0 0 #avg: 0.0729066; avg_err: 0.0171109; sd: 1.34492; counts: 6179
sfh 0.075873 0 0 0 #avg: 0.0783935; avg_err: 0.00881709; sd: 0.693026; counts: 6179
sfh 0.078123 0 0.00685572 0 #avg: 0.103413; avg_err: 0.0101423; sd: 0.797186; counts: 6179
sfh 0.080373 0 0.0385949 0 #avg: 0.131006; avg_err: 0.0106646; sd: 0.838241; counts: 6179
sfh 0.082623 0 0.087185 0 #avg: 0.136989; avg_err: 0.00949974; sd: 0.746682; counts: 6179
sfh 0.085998 0 0.177663 0 #avg: 0.204628; avg_err: 0.0129965; sd: 1.02152; counts: 6179
sfh 0.089373 0 0.284702 0 #avg: 0.241553; avg_err: 0.0119577; sd: 0.93988; counts: 6179
sfh 0.092748 0.0112602 0.364583 0.0112602 #avg: 0.298029; avg_err: 0.013944; sd: 1.096; counts: 6179
sfh 0.096123 0.0323375 0.422113 0.0323375 #avg: 0.368277; avg_err: 0.0175861; sd: 1.38227; counts: 6179
sfh 0.099498 0.0579155 0.490709 0.0579155 #avg: 0.440187; avg_err: 0.021244; sd: 1.66978; counts: 6179
sfh 0.102873 0.0801822 0.553205 0.0801822 #avg: 0.49635; avg_err: 0.0265411; sd: 2.08614; counts: 6179
sfh 0.106248 0.107364 0.616959 0.107364 #avg: 0.557324; avg_err: 0.0290885; sd: 2.28636; counts: 6179
sfh 0.109623 0.130419 0.75133 0.128119 #avg: 0.647868; avg_err: 0.035155; sd: 2.76319; counts: 6179
sfh 0.112998 0.153455 0.858975 0.146348 #avg: 0.742744; avg_err: 0.0320506; sd: 2.51918; counts: 6179
