#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.95781e+09 0.000157219 0.000158482 5.04094e-06 0 0 0 6.58682e-05 9.54276e-07 0 0 0 6335120
1.56668e+10 0.000322805 0.00032531 1.1743e-05 0 0 0 0.000139459 1.75753e-06 0 0 0 2394637
2.47404e+10 0.000487702 0.000489484 1.71098e-05 0 0 0 0.000257088 2.63064e-06 0 0 0 1683406
3.91566e+10 0.000699864 0.000702453 2.47029e-05 0 0 0 0.00041305 3.94402e-06 0 0 0 1158797
6.20444e+10 0.00107633 0.00108777 3.75479e-05 0 0 0 0.000612745 6.09441e-06 0 0 0 786934
9.83017e+10 0.00187417 0.00189376 6.14686e-05 0 0 0 0.000911774 1.04689e-05 0 0 0 510625
1.55793e+11 0.00340138 0.00348464 0.000105933 0 0 0 0.00145683 2.08771e-05 0 0 0 324280
2.46811e+11 0.00633989 0.00662521 0.000186351 0 0 0 0.00281663 4.66534e-05 0 0 0 206786
3.91372e+11 0.0126193 0.0132112 0.000329197 0 0 0 0.00708958 0.000108892 0 0 0 131782
6.19459e+11 0.0256825 0.0270811 0.000593298 0 0 0 0.0189552 0.000239632 0 0.00928259 0 82936
9.81939e+11 0.0488305 0.0513556 0.0010125 0 0 0 0.0443657 0.000450065 0 0.08796 0 52672
1.55715e+12 0.0825447 0.0870932 0.00164863 0 0 0 0.0951244 0.000766753 0.0223167 0.207988 0.0223167 32758
2.4642e+12 0.10003 0.104615 0.00226625 0 0 0 0.168111 0.00114078 0.128661 0.212291 0.128661 20064
3.90851e+12 0.0978013 0.102769 0.00288647 0 0 0 0.242878 0.0015356 0.227654 0.194168 0.173851 12280
6.19075e+12 0.0867068 0.0900686 0.00352472 0 0 0 0.294268 0.00199956 0.288057 0.183289 0.177459 7139
9.81155e+12 0.0803655 0.0836457 0.00441596 0 0 0 0.323625 0.00254639 0.325071 0.17242 0.185696 4268
1.55493e+13 0.0906396 0.0944515 0.00628269 0 0 0 0.328097 0.00343165 0.333445 0.170297 0.195218 2361
2.45865e+13 0.0960591 0.0968801 0.0085582 0 0 0 0.333518 0.00490178 0.338954 0.175743 0.199179 1218
3.85736e+13 0.100601 0.105105 0.0124494 0 0 0 0.305755 0.00672172 0.306869 0.177655 0.20589 666
6.06943e+13 0.0777027 0.0777027 0.0155863 0 0 0 0.297694 0.0100807 0.29617 0.185714 0.200757 296
9.50083e+13 0.0729927 0.0875912 0.0301607 0 0 0 0.282687 0.013205 0.276879 0.174051 0.167914 137
1.41025e+14 0.0638298 0.0638298 0.0360421 0 0 0 0.230738 0.0252443 0.181705 0.201901 0.11648 47
2.34044e+14 0.0909091 0.0909091 0.0909091 0 0 0 0.148632 0.0330345 0.108849 0.14595 0.0867838 11
6.03436e+14 0 0 0 0 0 0 0.187327 0.077953 0.26528 0 0.155906 2
