#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.69766e+09 0.0770958 0.0883373 0.000509882 0 0 0 0.0130088 7.12787e-05 0 0.00937087 0 404393
1.58015e+10 0.0692213 0.0805274 0.000608652 0 0 0 0.0104277 7.04508e-05 0 0.00888576 0 267822
2.48529e+10 0.0670354 0.0777493 0.000654256 0 0 0 0.0100755 7.38429e-05 0 0.00880165 0 223449
3.91689e+10 0.0711846 0.0824306 0.000776583 0 0 0 0.010859 8.8248e-05 0 0.00912371 0 166904
6.21187e+10 0.0838737 0.096117 0.000996183 0 0 0 0.0132447 0.000122109 0 0.0170686 0 114267
9.8472e+10 0.103229 0.118318 0.00133202 0 0 0 0.0163255 0.000166596 0 0.0253199 0 77207
1.55505e+11 0.127139 0.147812 0.00188358 0 0 0 0.0207716 0.000246407 0 0.034542 0 48325
2.45941e+11 0.167384 0.198077 0.00280204 0 1 0 0.0272623 0.00037533 0 0.053536 0 28802
3.89836e+11 0.222659 0.275406 0.00435713 0 1 0 0.0384124 0.000599425 0 0.085743 0 16797
6.17307e+11 0.301154 0.3851 0.00673619 0 1 0 0.0561823 0.00102376 0.00455307 0.128129 0.00455307 9530
9.76542e+11 0.408281 0.574485 0.0114498 0 1 0 0.0891326 0.00184448 0.0248919 0.184931 0.0248919 5048
1.54271e+12 0.562255 0.843739 0.0173108 1 1 1 0.139985 0.00307621 0.0775388 0.240597 0.0775388 2803
2.44632e+12 0.709377 1.17895 0.0274105 1 1 1 0.21916 0.00522073 0.177436 0.262426 0.16426 1397
3.85984e+12 0.788301 1.30223 0.0369645 1 1 1 0.306825 0.00840781 0.287621 0.275995 0.252623 718
6.05483e+12 0.857143 1.44099 0.0534576 1 1 0 0.40072 0.0131335 0.416883 0.232559 0.306868 322
9.68093e+12 0.888199 1.42857 0.07197 1 1 0 0.465398 0.0172329 0.513849 0.160012 0.276157 161
1.57933e+13 0.732394 1.15493 0.10737 1 1 1 0.51216 0.0326714 0.622637 0.138796 0.552941 71
2.44187e+13 0.896552 1.24138 0.137314 1 1 0 0.577066 0.0430768 0.62217 0.170968 0.295652 29
3.7004e+13 0.764706 1.17647 0.214121 1 1 1 0.54679 0.064919 0.661361 0.0905381 0.550957 17
6.8141e+13 1 2.66667 0.333333 3 0 1 0.602611 0.019818 0.602146 0.0350204 0.0336265 3
9.46032e+13 0.333333 0.333333 0.333333 0 1 0 0.52806 0.269998 0.694306 0.195568 0.694306 3
1.70018e+14 1 2.5 0.5 3 0 1 0.375491 0.21038 0.585871 0 0.42076 2
