#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.30431e+09 0.0630631 0.0630631 0.0231764 0 0 0 0.109427 0.00940186 0.0815798 0.107676 0.0568997 111
1.66623e+10 0 0 0 0 0 0 0.115442 0.0260269 0.123895 0.0804436 0.113888 12
2.451e+10 0 0 0 0 0 0 0.109272 0.0865652 0.0251079 0.0268685 0.0171393 8
4.23025e+10 0 0 0 0 0 0 0.216043 0.101146 0.0991041 0.559891 0.0753572 8
6.63239e+10 0.0689655 0.0689655 0.0478872 0 0 0 0.169573 0.0287258 0.0886718 0.291716 0.0639916 29
1.06218e+11 0.15 0.15 0.0401737 0 0 0 0.151427 0.0168835 0.0835215 0.238861 0.0754058 80
1.65581e+11 0.121447 0.136951 0.0196605 0 0 0 0.137028 0.00771264 0.0843803 0.169993 0.0618919 387
2.6249e+11 0.156962 0.166245 0.0115216 0 0 0 0.154745 0.00451923 0.100575 0.196154 0.0774738 1185
4.10241e+11 0.129835 0.137235 0.00674521 0 0 0 0.172123 0.00291558 0.124526 0.207854 0.10035 2973
6.41998e+11 0.129353 0.138308 0.00522369 0 0 0 0.200197 0.00229963 0.15761 0.208371 0.117352 5025
9.99026e+11 0.111988 0.11904 0.00448863 0 0 0 0.230173 0.00215909 0.200092 0.208835 0.146004 5956
1.5677e+12 0.11963 0.125795 0.00486196 0 0 0 0.26588 0.00229496 0.247225 0.194757 0.162845 5191
2.47161e+12 0.106307 0.110162 0.00539712 0 0 0 0.304958 0.00270172 0.294468 0.183927 0.164484 3631
3.90848e+12 0.111062 0.115891 0.00701707 0 0 0 0.357672 0.00348962 0.353062 0.177062 0.170218 2278
6.17193e+12 0.0916464 0.0965126 0.00887001 0 0 0 0.38826 0.0046077 0.395009 0.153279 0.182383 1233
9.81516e+12 0.0920635 0.0952381 0.0121279 0 0 0 0.4119 0.00624378 0.428325 0.145894 0.181107 630
1.53987e+13 0.0782313 0.0782313 0.015688 0 0 0 0.423669 0.00856072 0.431879 0.139902 0.152787 294
2.49751e+13 0.0538462 0.0538462 0.019873 0 0 0 0.418807 0.0146676 0.425075 0.168285 0.187785 130
3.88772e+13 0.0909091 0.0909091 0.039121 0 0 0 0.421789 0.021253 0.440615 0.128034 0.228893 55
6.02691e+13 0.0666667 0.0666667 0.0463206 0 0 0 0.434564 0.0262766 0.411062 0.185486 0.116427 30
9.12029e+13 0 0 0 0 0 0 0.372055 0.0744325 0.472803 0.0772828 0.347956 6
2.63971e+14 0 0 0 0 0 0 0.237928 0.237928 0.237928 0 0 1
