#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.77461e+09 1 0 1.56295e+08 6.93092e+07 0 3.60165e+08 0 0.17706 0.00545609 0.16885 0.0147737 0.0065065 0.197405 0.00701369 0.192398 0.0293748 0.0182294 0.248849 0.00848494 0.256497 0.0408289 0.0495883 21
1.60938e+10 1 0 4.28701e+08 1.55831e+08 0 1.01076e+09 0 0.154767 0.00953876 0.148085 0.0543623 0.0371277 0.191374 0.0117865 0.18228 0.0708124 0.0319576 0.248262 0.0111839 0.261156 0.032393 0.049731 16
2.55119e+10 1 0 4.4262e+08 9.04403e+07 3.60165e+08 5.84489e+08 3.60165e+08 0.15205 0.00728908 0.148364 0.026145 0.0334708 0.194013 0.00776752 0.186936 0.0584615 0.0225372 0.257987 0.0058015 0.261547 0.0328572 0.0432055 30
4.11647e+10 1 0 4.27145e+08 5.32094e+07 0 1.0763e+09 0 0.151755 0.00333357 0.148896 0.0355824 0.0267205 0.195453 0.00357248 0.19433 0.0308172 0.0385964 0.263194 0.00314712 0.267975 0.0281884 0.0323146 99
6.52442e+10 1 0 5.4218e+08 3.93301e+07 4.66944e+08 6.74324e+08 4.66944e+08 0.151069 0.00224258 0.149488 0.0314628 0.0324698 0.197195 0.00220506 0.196875 0.0349476 0.0330251 0.259514 0.00220119 0.264771 0.0276702 0.0388215 237
1.03368e+11 1 0 5.22741e+08 2.36154e+07 4.61019e+08 6.80249e+08 4.61019e+08 0.154257 0.00139999 0.151615 0.0354085 0.0309125 0.202085 0.00139973 0.202287 0.0343716 0.0350543 0.264763 0.00129173 0.269462 0.0255819 0.0353476 579
1.61078e+11 1 0 5.53875e+08 1.76152e+07 4.66944e+08 7.38705e+08 4.66944e+08 0.159516 0.00100907 0.157297 0.0357354 0.0306923 0.210148 0.0010315 0.20872 0.0368604 0.0335721 0.267749 0.000992047 0.275486 0.0242837 0.0417535 1119
2.55934e+11 1 0 5.2507e+08 1.30504e+07 4.66944e+08 6.74324e+08 4.66944e+08 0.167753 0.00083158 0.164491 0.0377211 0.0319397 0.221729 0.000834802 0.221338 0.0379825 0.0358321 0.273567 0.000761011 0.281261 0.023447 0.0414707 1856
4.02411e+11 0.999624 0.000376081 5.4961e+08 1.05404e+07 4.66944e+08 6.74324e+08 4.66944e+08 0.173644 0.000718458 0.17146 0.0392356 0.0340374 0.229146 0.000698072 0.230676 0.0356622 0.0380462 0.277231 0.000621447 0.285333 0.0222709 0.0407404 2659
6.37597e+11 1 0 4.98392e+08 8.75535e+06 4.66944e+08 6.09358e+08 4.66944e+08 0.182598 0.000655714 0.180576 0.0421364 0.0368171 0.239653 0.000617825 0.242061 0.0365019 0.0404516 0.282563 0.000528303 0.290616 0.0211654 0.0400327 3514
