#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
1.17889e+08 4.70735e+08 6.59807e+07 5.36715e+08 0 1.31961e+08 6.05279e+08 726752 6.06006e+08 0 1.4535e+06 2
1.65538e+08 6.40249e+08 1.31573e+08 7.68258e+08 7.0953e+06 3.91124e+08 8.98368e+08 1.23014e+08 8.10788e+08 3.3048e+08 6.77395e+07 3
2.60947e+08 7.06304e+08 1.46563e+08 7.53685e+08 3.48629e+08 4.44072e+08 7.65456e+08 1.31794e+08 6.74785e+08 5.94649e+08 2.07841e+08 8
4.06698e+08 5.70328e+08 9.44496e+07 4.58646e+08 5.52114e+08 1.36793e+08 8.62926e+08 8.83027e+07 8.77994e+08 3.91441e+08 3.60165e+08 10
6.99599e+08 4.82204e+08 1.02148e+08 5.46096e+08 1.96953e+08 2.3968e+08 9.6787e+08 1.97786e+08 1.26943e+09 6.31788e+07 7.43049e+08 4
9.99478e+08 3.80201e+08 2.54084e+07 3.94861e+08 8.28498e+07 9.16963e+07 1.05888e+09 2.1836e+08 1.0763e+09 8.52966e+08 6.09358e+08 6
1.52349e+09 6.30537e+08 1.28837e+08 6.52126e+08 3.7718e+08 3.45709e+08 7.94144e+08 1.32547e+08 7.43049e+08 5.89564e+08 2.76105e+08 6
2.58995e+09 5.90194e+08 1.02178e+08 5.22369e+08 2.16336e+08 1.86394e+08 8.30207e+08 1.80077e+08 6.74785e+08 4.66483e+08 2.07841e+08 8
4.15472e+09 4.98072e+08 9.55148e+07 3.80807e+08 2.23746e+08 3.69619e+07 1.00916e+09 1.67889e+08 1.0763e+09 3.80807e+08 5.39586e+08 7
5.9852e+09 5.72629e+08 9.34282e+07 4.66638e+08 2.59969e+08 9.70426e+07 1.21697e+09 1.83556e+08 1.26943e+09 6.03326e+08 5.94649e+08 9
9.84083e+09 6.15205e+08 1.04569e+08 6.94375e+08 3.23653e+08 3.75502e+08 8.53006e+08 9.50506e+07 9.44654e+08 1.31647e+08 4.7771e+08 6
1.54974e+10 7.02145e+08 1.15898e+08 4.66944e+08 6.09358e+08 1.42164e+08 7.55484e+08 9.01177e+07 8.10788e+08 2.4067e+08 4.56431e+08 11
2.51106e+10 5.32759e+08 8.09469e+07 5.07642e+08 2.32218e+07 1.38047e+08 8.64141e+08 9.59184e+07 8.77994e+08 3.27655e+08 2.68636e+08 8
3.85614e+10 5.90001e+08 4.15491e+07 5.89564e+08 9.10976e+07 1.2262e+08 8.14035e+08 9.27462e+07 8.10788e+08 2.65513e+08 3.43845e+08 10
5.82974e+10 6.43031e+08 1.75534e+08 8.77994e+08 1.28558e+08 5.74829e+08 1.0469e+09 1.57253e+08 1.14127e+09 2.53907e+08 5.00859e+08 4
9.44153e+10 8.4751e+08 1.17261e+08 9.70877e+08 1.41226e+08 3.64871e+08 8.82163e+08 1.77082e+08 8.77994e+08 4.54619e+08 4.1105e+08 4
2.32686e+11 3.09613e+08 3.09613e+08 3.09613e+08 0 0 1.26943e+09 1.26943e+09 1.26943e+09 0 0 1
