#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#vmpeak range: 2.78333 - 2.95
#HM   Stats: 1.137790e+14 (median) + 6.151500e+13  / - 3.213190e+13
#SM   Stats: 5.278170e+11 (median) + 3.021560e+11  / - 2.174050e+11
#VMP  Stats: 6.945300e+02 (median) + 1.022700e+02  / - 6.691003e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.212171e-12 (median) + 4.251428e-12  / - 1.456977e-12
sfh 0.055623 0 0 0 #avg: 5.47861e-14; avg_err: 2.6014e-14; sd: 7.77379e-13; counts: 894
sfh 0.060123 0 0 0 #avg: 4.00319e-13; avg_err: 1.18555e-13; sd: 3.54278e-12; counts: 894
sfh 0.062373 0 3.36695e-13 0 #avg: 8.62343e-13; avg_err: 1.68638e-13; sd: 5.03942e-12; counts: 894
sfh 0.064623 0 1.42717e-12 0 #avg: 1.97422e-12; avg_err: 3.38546e-13; sd: 1.01168e-11; counts: 894
sfh 0.066873 2.6967e-14 3.25935e-12 2.6967e-14 #avg: 3.00456e-12; avg_err: 3.8986e-13; sd: 1.16502e-11; counts: 894
sfh 0.069123 2.98074e-13 5.42285e-12 2.98074e-13 #avg: 4.87435e-12; avg_err: 7.96266e-13; sd: 2.37949e-11; counts: 894
sfh 0.071373 9.47281e-13 7.59839e-12 9.47281e-13 #avg: 5.71668e-12; avg_err: 5.90689e-13; sd: 1.76516e-11; counts: 894
sfh 0.073623 1.68015e-12 9.09083e-12 1.63849e-12 #avg: 7.64875e-12; avg_err: 8.05543e-13; sd: 2.40721e-11; counts: 894
sfh 0.075873 2.58113e-12 1.20855e-11 2.37663e-12 #avg: 9.2448e-12; avg_err: 8.83747e-13; sd: 2.64091e-11; counts: 894
sfh 0.078123 3.74687e-12 1.36181e-11 3.21353e-12 #avg: 1.24125e-11; avg_err: 1.19502e-12; sd: 3.5711e-11; counts: 894
sfh 0.080373 5.00479e-12 1.71975e-11 4.02077e-12 #avg: 1.44893e-11; avg_err: 1.41293e-12; sd: 4.22228e-11; counts: 894
sfh 0.082623 5.83126e-12 1.51914e-11 4.317e-12 #avg: 1.49596e-11; avg_err: 1.79076e-12; sd: 5.35135e-11; counts: 894
sfh 0.085998 8.99745e-12 2.17423e-11 6.27713e-12 #avg: 2.49115e-11; avg_err: 3.41594e-12; sd: 1.02079e-10; counts: 894
sfh 0.089373 1.17822e-11 2.4991e-11 8.09025e-12 #avg: 3.09554e-11; avg_err: 4.14235e-12; sd: 1.23786e-10; counts: 894
sfh 0.092748 1.46629e-11 2.92906e-11 1.01601e-11 #avg: 3.54807e-11; avg_err: 3.62904e-12; sd: 1.08447e-10; counts: 894
sfh 0.096123 1.72928e-11 3.94316e-11 1.11869e-11 #avg: 3.97758e-11; avg_err: 3.54917e-12; sd: 1.0606e-10; counts: 894
sfh 0.099498 2.20648e-11 4.70642e-11 1.47864e-11 #avg: 4.82773e-11; avg_err: 3.89579e-12; sd: 1.16418e-10; counts: 894
sfh 0.102873 2.60734e-11 6.15818e-11 1.69241e-11 #avg: 5.71285e-11; avg_err: 3.84003e-12; sd: 1.14752e-10; counts: 894
sfh 0.106248 3.14824e-11 7.18242e-11 2.08436e-11 #avg: 6.95714e-11; avg_err: 4.657e-12; sd: 1.39166e-10; counts: 894
sfh 0.109623 3.79698e-11 7.75952e-11 2.52658e-11 #avg: 8.17737e-11; avg_err: 5.06829e-12; sd: 1.51456e-10; counts: 894
sfh 0.112998 4.2061e-11 9.83141e-11 2.68291e-11 #avg: 9.27861e-11; avg_err: 5.38771e-12; sd: 1.61002e-10; counts: 894
sfh 0.116373 4.99861e-11 1.09876e-10 3.20685e-11 #avg: 1.03864e-10; avg_err: 5.87464e-12; sd: 1.75553e-10; counts: 894
sfh 0.119748 5.82099e-11 1.18235e-10 3.74249e-11 #avg: 1.18396e-10; avg_err: 7.01127e-12; sd: 2.09518e-10; counts: 894
sfh 0.123123 6.92883e-11 1.35996e-10 4.63414e-11 #avg: 1.36622e-10; avg_err: 7.56065e-12; sd: 2.25936e-10; counts: 894
sfh 0.126498 7.79502e-11 1.59636e-10 5.14191e-11 #avg: 1.54456e-10; avg_err: 7.97849e-12; sd: 2.38422e-10; counts: 894
sfh 0.129873 8.61508e-11 1.89021e-10 5.56174e-11 #avg: 1.77645e-10; avg_err: 9.10043e-12; sd: 2.71949e-10; counts: 894
sfh 0.133248 9.87362e-11 2.17138e-10 6.46091e-11 #avg: 2.00569e-10; avg_err: 1.03458e-11; sd: 3.09165e-10; counts: 894
sfh 0.136623 1.07636e-10 2.59973e-10 6.89781e-11 #avg: 2.19403e-10; avg_err: 1.06309e-11; sd: 3.17685e-10; counts: 894
sfh 0.141685 1.29955e-10 2.99911e-10 8.03916e-11 #avg: 2.53174e-10; avg_err: 1.1536e-11; sd: 3.44732e-10; counts: 894
sfh 0.146748 1.54788e-10 3.41681e-10 1.00017e-10 #avg: 2.86853e-10; avg_err: 1.20663e-11; sd: 3.60578e-10; counts: 894
sfh 0.15181 1.8022e-10 3.85398e-10 1.18094e-10 #avg: 3.20756e-10; avg_err: 1.31382e-11; sd: 3.9261e-10; counts: 894
sfh 0.156873 2.07715e-10 4.26077e-10 1.34374e-10 #avg: 3.55803e-10; avg_err: 1.4582e-11; sd: 4.35757e-10; counts: 894
sfh 0.161935 2.26609e-10 4.27756e-10 1.48365e-10 #avg: 3.76181e-10; avg_err: 1.40956e-11; sd: 4.2122e-10; counts: 894
sfh 0.166998 2.61096e-10 4.50088e-10 1.64225e-10 #avg: 4.0053e-10; avg_err: 1.36447e-11; sd: 4.07746e-10; counts: 894
sfh 0.17206 2.98096e-10 4.82472e-10 1.88582e-10 #avg: 4.41925e-10; avg_err: 1.49807e-11; sd: 4.47669e-10; counts: 894
sfh 0.177123 3.12382e-10 5.05268e-10 1.9327e-10 #avg: 4.73685e-10; avg_err: 1.59727e-11; sd: 4.77314e-10; counts: 894
