#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
46.9558 1 0 1.5667e+09 2.71383e+06 1.16825e+09 1.75161e+09 1.16825e+09 0.366437 0.000228644 0.356953 0.111932 0.103579 0.618373 0.000246338 0.629156 0.11381 0.139369 0.839932 0.000199748 0.864391 0.0664421 0.114186 256600
62.6879 1 0 1.72538e+09 3.39905e+06 1.39649e+09 1.76342e+09 9.02545e+08 0.314062 0.000243395 0.304304 0.0962949 0.0853833 0.607639 0.000290088 0.621349 0.103821 0.136592 0.830824 0.00024262 0.851929 0.0715254 0.110686 169210
79.452 1 0 2.02715e+09 4.18114e+06 1.74201e+09 1.90202e+09 1.162e+09 0.318399 0.000283201 0.308689 0.0959926 0.0844385 0.604391 0.000321382 0.617558 0.0994471 0.132102 0.811959 0.00029368 0.8311 0.0827383 0.12087 126846
98.9023 1 0 2.42071e+09 5.47086e+06 2.20847e+09 2.04749e+09 1.49151e+09 0.340454 0.000344496 0.332344 0.0952169 0.088139 0.599423 0.000363075 0.615022 0.0861979 0.127968 0.781549 0.00035886 0.797606 0.0916474 0.126601 88265
124.45 1 0 2.92458e+09 8.42028e+06 2.80036e+09 2.19803e+09 1.89435e+09 0.360843 0.000450109 0.355494 0.0880264 0.0873804 0.564006 0.000394352 0.568526 0.0715277 0.0840887 0.718235 0.000469859 0.724018 0.101206 0.116658 48016
156.527 1 0 3.67176e+09 1.38707e+07 3.64403e+09 2.49933e+09 2.49871e+09 0.356547 0.000544224 0.353756 0.0755426 0.0776457 0.499104 0.00047044 0.496422 0.0646389 0.0630249 0.618613 0.000616709 0.610563 0.103858 0.0881888 25516
197.016 1 0 4.72701e+09 2.44841e+07 4.75009e+09 3.05543e+09 3.3536e+09 0.324943 0.000694883 0.321911 0.0692233 0.069412 0.433759 0.000717575 0.428059 0.0672204 0.0621715 0.529957 0.000956068 0.516393 0.106836 0.083241 12942
247.822 1 0 6.12874e+09 4.22088e+07 6.89404e+09 2.67722e+09 5.15204e+09 0.290136 0.00102958 0.284881 0.0707609 0.0674841 0.387733 0.0013366 0.371666 0.0850257 0.067754 0.484351 0.0018412 0.446101 0.185525 0.0860758 6247
311.346 1 0 7.72865e+09 6.30524e+07 9.17984e+09 1.44298e+09 6.49862e+09 0.262724 0.00134494 0.257646 0.0647186 0.0617419 0.367843 0.0024342 0.337564 0.115261 0.0696014 0.476686 0.00325497 0.417989 0.257481 0.0995211 2945
391.943 1 0 8.88665e+09 9.32193e+07 1.0106e+10 1.21665e+09 5.35591e+09 0.242347 0.00215902 0.232313 0.0694119 0.0555665 0.368975 0.00444917 0.319839 0.209789 0.0788317 0.502928 0.00559309 0.472881 0.260813 0.173638 1259
491.828 1 0 9.76455e+09 1.24273e+08 1.06228e+10 9.65335e+08 2.18619e+09 0.235193 0.00365342 0.220225 0.0634199 0.0480352 0.388219 0.00745942 0.323882 0.245332 0.0846649 0.567859 0.00942245 0.580002 0.221081 0.266532 503
620.618 1 0 1.00792e+10 1.8905e+08 1.09788e+10 8.6567e+08 2.68201e+09 0.229646 0.00601829 0.211559 0.0740093 0.0562647 0.414009 0.0132453 0.379877 0.233016 0.149383 0.580901 0.0146784 0.595345 0.20993 0.28088 204
769.538 1 0 1.04613e+10 3.10086e+08 1.11866e+10 1.02355e+09 2.24491e+09 0.215681 0.0107877 0.202408 0.0547129 0.0555998 0.419235 0.0225885 0.389155 0.229975 0.156305 0.575084 0.0260885 0.606218 0.210918 0.267731 62
961.47 1 0 1.13302e+10 1.8768e+08 1.13226e+10 7.68259e+08 6.99822e+08 0.214648 0.0302539 0.186759 0.0536444 0.0508855 0.41258 0.0546698 0.353285 0.341539 0.112678 0.616563 0.0577902 0.610159 0.251785 0.165378 11
1234.8 1 1 1.22688e+10 1.22688e+10 1.22688e+10 0 0 0.163428 0.163428 0.163428 0 0 0.434678 0.434678 0.434678 0 0 0.826887 0.826887 0.826887 0 0 1
