#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
46.0058 0 0 9.54388e+07 478659 0 0 0 0.409532 0.000137608 0.403377 0.104553 0.0988626 0.700104 0.00011417 0.70706 0.0808225 0.0968905 0.943696 3.5702e-05 0.949872 0.0159593 0.0270346 660838
62.3462 0 0 1.02912e+08 734763 0 0 0 0.364737 0.000175439 0.360213 0.0873169 0.0842056 0.701078 0.000138756 0.705313 0.0675437 0.0770003 0.944663 4.28913e-05 0.948885 0.0137821 0.0209668 291999
78.8253 0 0 1.52142e+08 1.28038e+06 0 0 0 0.381502 0.000230346 0.37727 0.07787 0.0779203 0.709809 0.00016864 0.713348 0.0590302 0.0687128 0.943355 6.16467e-05 0.947645 0.0131344 0.019598 157436
98.3154 0 0 2.36309e+08 2.34392e+06 0 3.68795e+08 0 0.411467 0.000334362 0.403713 0.0763873 0.0723946 0.706627 0.00022789 0.707325 0.0544056 0.0586185 0.928697 0.000119039 0.934894 0.0180892 0.0278286 80173
123.673 0 0 3.8317e+08 4.91347e+06 0 8.28607e+08 0 0.427251 0.000514073 0.420728 0.0691795 0.0705557 0.649579 0.000389304 0.644124 0.0573961 0.0519835 0.874554 0.0003152 0.883495 0.038601 0.0570745 32699
155.338 0 0 7.04698e+08 1.1798e+07 0 1.59018e+09 0 0.40647 0.000830354 0.397365 0.0676287 0.0633786 0.567543 0.000736937 0.559925 0.0560651 0.0553893 0.781199 0.000787164 0.784628 0.0750851 0.0809871 12080
195.186 0 0 1.36234e+09 2.88782e+07 6.05234e+08 2.43447e+09 6.05234e+08 0.36617 0.00159345 0.352477 0.0755698 0.06712 0.498002 0.00160319 0.48233 0.0762832 0.0644191 0.701897 0.00180168 0.699846 0.107699 0.112832 4141
245.073 0 0 2.33044e+09 6.71183e+07 1.38435e+09 3.65206e+09 1.38435e+09 0.317646 0.002796 0.30343 0.0755064 0.0645489 0.4292 0.00316938 0.409168 0.0853609 0.068991 0.635758 0.00426314 0.639755 0.155661 0.175475 1330
309.712 0 0 3.42373e+09 1.55069e+08 2.51987e+09 4.48632e+09 1.97882e+09 0.284581 0.00634658 0.261815 0.0827033 0.063258 0.381987 0.00708822 0.350624 0.103405 0.0656917 0.590296 0.010033 0.571603 0.24353 0.183474 369
388.311 0 0 3.89107e+09 3.34907e+08 3.00455e+09 4.78609e+09 2.51061e+09 0.265481 0.0119498 0.232937 0.0978982 0.046042 0.365842 0.0139252 0.323771 0.1364 0.0554036 0.562198 0.0211071 0.49014 0.359287 0.125029 98
481.185 0 0 2.95854e+09 5.48516e+08 1.74201e+09 4.81861e+09 9.21549e+08 0.289146 0.0324393 0.254201 0.0801736 0.0709289 0.379369 0.0322012 0.324104 0.155963 0.0747804 0.607627 0.041836 0.599027 0.309048 0.194027 24
603.015 0 0 3.54438e+09 1.33088e+09 2.88369e+09 5.90846e+09 2.52855e+09 0.228516 0.0154932 0.239216 0.0495943 0.0624266 0.297802 0.0217336 0.278438 0.109929 0.0286249 0.431244 0.0473098 0.395211 0.234426 0.0872422 6
727.486 0 0 2.6554e+09 1.87709e+09 1.08462e+09 5.30912e+09 5.96783e+08 0.240646 0.0697715 0.188475 0.190341 0.0338275 0.374528 0.108353 0.280454 0.310179 0.0279568 0.553034 0.199992 0.367232 0.585457 0.0280528 3
