#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
44.797 1.86471e-05 1.4788e-06 103230 2494.13 0 0 0 0.235139 1.49591e-05 0.235166 0.04876 0.0471774 0.274097 1.27469e-05 0.279645 0.0338942 0.0463796 0.317871 4.79831e-06 0.321483 0.00888541 0.0159006 8526777
62.4905 3.54588e-06 1.0236e-06 240977 6014.58 0 0 0 0.20635 2.44457e-05 0.200816 0.0544704 0.0393767 0.25865 2.08633e-05 0.260228 0.0400856 0.0411227 0.315599 7.13185e-06 0.318075 0.00977308 0.0140311 3384213
78.5504 4.05176e-05 4.87764e-06 760926 16378.1 0 0 0 0.186224 3.18142e-05 0.181653 0.0457877 0.0358532 0.252879 2.74706e-05 0.25433 0.0349665 0.0369561 0.315142 9.14336e-06 0.317204 0.00893441 0.0125033 1702965
98.4722 0.000429317 2.29104e-05 2.55148e+06 47087.2 0 0 0 0.183548 4.49609e-05 0.180609 0.0436413 0.0375765 0.255744 3.85856e-05 0.257474 0.0341145 0.036319 0.31625 1.23909e-05 0.318124 0.00845712 0.0115117 817577
123.995 0.00434394 0.000108464 8.70031e+06 140339 0 0 0 0.190676 6.72398e-05 0.188542 0.0436887 0.0387794 0.262077 5.4989e-05 0.264157 0.0325473 0.0350586 0.317899 1.79103e-05 0.319749 0.00784817 0.0105634 367639
156.01 0.0263245 0.000396265 2.75451e+07 393334 0 0 0 0.199488 0.000101095 0.197889 0.0437591 0.0397664 0.269072 8.03242e-05 0.271831 0.0310394 0.0345687 0.319353 3.17129e-05 0.322077 0.00683278 0.0103091 163232
196.31 0.102648 0.00113925 7.34977e+07 964364 0 0 0 0.210722 0.000157877 0.209938 0.0450899 0.0424431 0.277861 0.000121533 0.282547 0.0278789 0.0355893 0.319783 6.63572e-05 0.324921 0.00534865 0.0115694 70971
246.863 0.269124 0.00256614 1.63415e+08 2.11107e+06 0 4.66944e+08 0 0.216072 0.000245371 0.216346 0.0444532 0.0438725 0.277473 0.000201119 0.283961 0.0272246 0.039994 0.313729 0.000146165 0.323865 0.00632504 0.0279981 29871
310.676 0.514993 0.00458702 3.06976e+08 4.22869e+06 0 8.10788e+08 0 0.204177 0.000384963 0.203792 0.0449133 0.0425649 0.261727 0.000355054 0.267293 0.0337279 0.0448492 0.298885 0.00030519 0.310592 0.016844 0.0450204 11872
389.661 0.740854 0.0067109 4.74307e+08 7.79075e+06 4.04754e+08 6.06006e+08 4.04754e+08 0.185634 0.000572258 0.183838 0.0401341 0.0353819 0.238514 0.000580559 0.240144 0.0373422 0.0403344 0.278964 0.000563604 0.285045 0.0319686 0.0446973 4264
490.439 0.893737 0.00817809 6.12757e+08 1.35905e+07 6.06006e+08 5.35262e+08 6.06006e+08 0.169047 0.000880957 0.167452 0.0359625 0.0302546 0.218058 0.000953868 0.218279 0.0361665 0.0367976 0.259698 0.000976772 0.261927 0.036997 0.0406703 1421
616.967 0.94051 0.0126076 6.91628e+08 2.658e+07 6.74785e+08 5.30864e+08 6.74785e+08 0.155087 0.00154301 0.154542 0.0303215 0.0276247 0.197897 0.00179904 0.196913 0.0365341 0.0337604 0.242443 0.00189352 0.24462 0.0352599 0.0396527 353
767.696 0.986111 0.0138889 7.62309e+08 6.21226e+07 8.10788e+08 5.21825e+08 8.10788e+08 0.141234 0.00295575 0.140857 0.0240888 0.0248728 0.178753 0.00340365 0.178054 0.0312017 0.0304468 0.223005 0.00359218 0.224194 0.0289129 0.0312302 72
973.363 1 0 5.08161e+08 1.72042e+08 5.36715e+08 4.07939e+08 5.36715e+08 0.153382 0.00715265 0.147954 0.0271066 0.00600241 0.18593 0.00683207 0.189183 0.00946143 0.025053 0.239297 0.00856397 0.226561 0.0236909 0.00198302 9
