#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.00904e+07 5.38103e+08 5.56175e+06 4.50118e+08 3.03567e+08 1.22358e+08 1.36676e+09 1.10019e+07 1.39517e+09 5.34093e+08 6.52126e+08 2246
1.58041e+08 5.43761e+08 7.79229e+06 4.55301e+08 2.97997e+08 1.27541e+08 1.29554e+09 1.57191e+07 1.26943e+09 6.03326e+08 5.26385e+08 1113
2.52479e+08 5.43708e+08 7.55637e+06 4.61019e+08 3.00698e+08 1.33364e+08 1.24607e+09 1.50646e+07 1.20565e+09 6.67111e+08 5.30864e+08 1176
3.96549e+08 5.62003e+08 7.6702e+06 4.77585e+08 3.18312e+08 1.44332e+08 1.20751e+09 1.45841e+07 1.20565e+09 6.09881e+08 5.30864e+08 1239
6.3391e+08 5.62594e+08 7.83261e+06 4.70295e+08 3.53776e+08 1.38006e+08 1.16435e+09 1.46938e+07 1.14127e+09 6.15695e+08 5.35262e+08 1227
9.86265e+08 5.67177e+08 8.13369e+06 4.7771e+08 3.17596e+08 1.39062e+08 1.15066e+09 1.51414e+07 1.14127e+09 6.15695e+08 5.35262e+08 1141
1.58746e+09 5.52229e+08 7.9609e+06 4.626e+08 3.33297e+08 1.30311e+08 1.15443e+09 1.56691e+07 1.14127e+09 6.15695e+08 5.35262e+08 1117
2.50235e+09 5.71631e+08 9.29195e+06 4.70295e+08 3.5005e+08 1.3432e+08 1.08492e+09 1.66943e+07 1.01076e+09 6.87579e+08 4.74045e+08 982
3.99524e+09 5.69638e+08 8.92669e+06 4.7771e+08 3.33078e+08 1.39062e+08 1.07462e+09 1.70162e+07 1.01076e+09 6.28269e+08 4.74045e+08 919
6.27945e+09 5.65696e+08 9.94038e+06 4.66483e+08 3.29975e+08 1.27835e+08 1.04206e+09 1.7164e+07 1.01076e+09 5.68287e+08 4.74045e+08 837
9.97318e+09 5.61829e+08 9.56897e+06 4.72159e+08 3.30331e+08 1.36184e+08 1.07157e+09 1.8945e+07 1.01076e+09 6.87579e+08 4.74045e+08 761
1.58161e+10 5.77922e+08 1.07755e+07 4.95451e+08 2.93717e+08 1.56803e+08 1.00656e+09 1.87073e+07 9.44654e+08 5.73748e+08 4.07939e+08 670
2.49466e+10 5.83054e+08 1.11744e+07 4.9269e+08 3.32206e+08 1.55323e+08 1.02731e+09 1.98098e+07 9.44654e+08 6.94375e+08 4.07939e+08 637
3.96934e+10 5.65383e+08 1.11853e+07 4.70295e+08 3.40493e+08 1.28568e+08 9.84361e+08 2.07967e+07 8.77994e+08 6.40409e+08 4.1105e+08 570
6.23042e+10 5.62026e+08 1.25787e+07 4.66483e+08 3.44305e+08 1.24756e+08 1.04348e+09 2.30929e+07 1.01076e+09 5.68287e+08 4.74045e+08 451
9.76924e+10 5.27168e+08 1.38951e+07 4.54619e+08 2.6577e+08 1.2233e+08 1.12743e+09 3.08928e+07 1.0763e+09 6.80662e+08 4.70296e+08 276
1.54084e+11 5.05129e+08 1.95975e+07 4.50623e+08 2.1831e+08 1.17371e+08 1.05277e+09 4.68999e+07 9.44654e+08 7.53685e+08 4.07939e+08 113
2.40392e+11 4.38806e+08 2.62287e+07 3.84414e+08 2.00075e+08 6.55413e+07 1.21243e+09 7.85042e+07 1.20565e+09 5.51314e+08 5.99643e+08 43
4.10542e+11 5.85215e+08 1.32109e+08 6.06006e+08 5.91969e+08 2.92342e+08 9.26431e+08 2.46115e+08 7.26607e+08 1.31346e+09 3.66442e+08 6
