#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.11667 - 2.28333
#HM   Stats: 3.164710e+11 (median) + 1.905880e+11  / - 9.794198e+10
#SM   Stats: 2.081280e+09 (median) + 3.414670e+09  / - 1.159448e+09
#VMP  Stats: 1.491200e+02 (median) + 2.340001e+01  / - 1.359000e+01
#ICL  Stats: 2.285950e+07 (median) + 7.366400e+07  / - 2.036548e+07
#SSFR Stats: 1.823281e-09 (median) + 2.631585e-09  / - 9.788462e-10
sfh 0.055623 0 0 0 #avg: 5.55043e-06; avg_err: 3.45406e-06; sd: 0.00184499; counts: 285319
sfh 0.060123 0 0 0 #avg: 0.000185307; avg_err: 5.03841e-05; sd: 0.0269127; counts: 285319
sfh 0.062373 0 0 0 #avg: 0.00102; avg_err: 0.000300863; sd: 0.160706; counts: 285319
sfh 0.064623 0 0 0 #avg: 0.00204131; avg_err: 0.000232505; sd: 0.124193; counts: 285319
sfh 0.066873 0 0 0 #avg: 0.00374706; avg_err: 0.000322313; sd: 0.172164; counts: 285319
sfh 0.069123 0 0 0 #avg: 0.00601391; avg_err: 0.000343378; sd: 0.183416; counts: 285319
sfh 0.071373 0 0 0 #avg: 0.00964473; avg_err: 0.000570893; sd: 0.304943; counts: 285319
sfh 0.073623 0 0 0 #avg: 0.0139895; avg_err: 0.000492075; sd: 0.262843; counts: 285319
sfh 0.075873 0 0 0 #avg: 0.0200077; avg_err: 0.00053007; sd: 0.283138; counts: 285319
sfh 0.078123 0 0 0 #avg: 0.027822; avg_err: 0.000712043; sd: 0.380339; counts: 285319
sfh 0.080373 0 0 0 #avg: 0.035679; avg_err: 0.000642094; sd: 0.342975; counts: 285319
sfh 0.082623 0 0 0 #avg: 0.040615; avg_err: 0.000605488; sd: 0.323422; counts: 285319
sfh 0.085998 0 0.0173709 0 #avg: 0.060941; avg_err: 0.000786378; sd: 0.420045; counts: 285319
sfh 0.089373 0 0.0507847 0 #avg: 0.0782223; avg_err: 0.000927237; sd: 0.495285; counts: 285319
sfh 0.092748 0 0.0916904 0 #avg: 0.096236; avg_err: 0.00103922; sd: 0.555102; counts: 285319
sfh 0.096123 0 0.135171 0 #avg: 0.116314; avg_err: 0.00109859; sd: 0.586812; counts: 285319
sfh 0.099498 0.00246191 0.17085 0.00246191 #avg: 0.135542; avg_err: 0.00111861; sd: 0.597505; counts: 285319
sfh 0.102873 0.0106692 0.196153 0.0106692 #avg: 0.158077; avg_err: 0.00134393; sd: 0.717863; counts: 285319
sfh 0.106248 0.0204528 0.218161 0.0204528 #avg: 0.178935; avg_err: 0.00133574; sd: 0.713487; counts: 285319
sfh 0.109623 0.0307528 0.242653 0.0307528 #avg: 0.20307; avg_err: 0.00148097; sd: 0.79106; counts: 285319
sfh 0.112998 0.0396659 0.267036 0.0396659 #avg: 0.228669; avg_err: 0.00160535; sd: 0.857498; counts: 285319
sfh 0.116373 0.0479695 0.294455 0.0479695 #avg: 0.25403; avg_err: 0.00170889; sd: 0.912808; counts: 285319
sfh 0.119748 0.0565807 0.32997 0.0559369 #avg: 0.282513; avg_err: 0.00195481; sd: 1.04417; counts: 285319
sfh 0.123123 0.0662618 0.367821 0.0638008 #avg: 0.311735; avg_err: 0.00198248; sd: 1.05895; counts: 285319
sfh 0.126498 0.0763922 0.398869 0.0718646 #avg: 0.340795; avg_err: 0.00210465; sd: 1.1242; counts: 285319
sfh 0.129873 0.0876039 0.440267 0.0808568 #avg: 0.373993; avg_err: 0.00229035; sd: 1.2234; counts: 285319
sfh 0.133248 0.0994565 0.483303 0.0902168 #avg: 0.408486; avg_err: 0.00248464; sd: 1.32717; counts: 285319
sfh 0.136623 0.111697 0.532675 0.0997237 #avg: 0.442382; avg_err: 0.00252949; sd: 1.35113; counts: 285319
sfh 0.141685 0.131411 0.602016 0.115215 #avg: 0.493967; avg_err: 0.00252162; sd: 1.34693; counts: 285319
sfh 0.146748 0.155864 0.674281 0.134858 #avg: 0.549256; avg_err: 0.0027119; sd: 1.44856; counts: 285319
sfh 0.15181 0.18009 0.749476 0.154312 #avg: 0.610255; avg_err: 0.00295946; sd: 1.5808; counts: 285319
sfh 0.156873 0.206905 0.827755 0.175814 #avg: 0.673636; avg_err: 0.0031886; sd: 1.7032; counts: 285319
sfh 0.161935 0.236947 0.914313 0.200027 #avg: 0.738073; avg_err: 0.00347233; sd: 1.85475; counts: 285319
sfh 0.166998 0.268928 0.998692 0.225446 #avg: 0.799632; avg_err: 0.00348947; sd: 1.86391; counts: 285319
sfh 0.17206 0.300067 1.08337 0.2504 #avg: 0.861556; avg_err: 0.0036504; sd: 1.94986; counts: 285319
sfh 0.177123 0.334308 1.16292 0.276901 #avg: 0.92977; avg_err: 0.00394501; sd: 2.10723; counts: 285319
sfh 0.182185 0.371332 1.24523 0.304585 #avg: 0.999159; avg_err: 0.00404711; sd: 2.16177; counts: 285319
sfh 0.187248 0.406591 1.32423 0.331968 #avg: 1.06784; avg_err: 0.00422212; sd: 2.25525; counts: 285319
sfh 0.19231 0.442825 1.40573 0.358062 #avg: 1.13523; avg_err: 0.00438688; sd: 2.34326; counts: 285319
sfh 0.197373 0.484453 1.4827 0.389882 #avg: 1.19845; avg_err: 0.00448137; sd: 2.39373; counts: 285319
sfh 0.202435 0.52618 1.55186 0.421299 #avg: 1.26456; avg_err: 0.00461471; sd: 2.46495; counts: 285319
sfh 0.207498 0.570349 1.63836 0.454205 #avg: 1.33514; avg_err: 0.00482849; sd: 2.57914; counts: 285319
sfh 0.21256 0.613187 1.70865 0.484541 #avg: 1.40661; avg_err: 0.00523511; sd: 2.79634; counts: 285319
sfh 0.217623 0.654332 1.78791 0.513126 #avg: 1.47626; avg_err: 0.00525682; sd: 2.80794; counts: 285319
sfh 0.222685 0.698933 1.84815 0.543579 #avg: 1.54139; avg_err: 0.00543746; sd: 2.90443; counts: 285319
sfh 0.227748 0.740188 1.91578 0.568417 #avg: 1.60622; avg_err: 0.00566706; sd: 3.02707; counts: 285319
sfh 0.23281 0.782344 1.98239 0.595392 #avg: 1.68019; avg_err: 0.0060027; sd: 3.20635; counts: 285319
sfh 0.237873 0.828355 2.05178 0.624085 #avg: 1.75254; avg_err: 0.00623768; sd: 3.33187; counts: 285319
sfh 0.242935 0.875197 2.13531 0.652635 #avg: 1.82969; avg_err: 0.00646677; sd: 3.45423; counts: 285319
sfh 0.247998 0.914744 2.208 0.673053 #avg: 1.89271; avg_err: 0.00628406; sd: 3.35664; counts: 285319
sfh 0.25306 0.964965 2.29026 0.702908 #avg: 1.97256; avg_err: 0.00651729; sd: 3.48122; counts: 285319
sfh 0.258123 1.00886 2.34539 0.725845 #avg: 2.04331; avg_err: 0.00652681; sd: 3.4863; counts: 285319
sfh 0.263185 1.05343 2.42007 0.749208 #avg: 2.11872; avg_err: 0.0066975; sd: 3.57748; counts: 285319
sfh 0.268248 1.10357 2.49425 0.776634 #avg: 2.20389; avg_err: 0.00692876; sd: 3.70101; counts: 285319
sfh 0.27331 1.14445 2.5878 0.797217 #avg: 2.28213; avg_err: 0.00715746; sd: 3.82317; counts: 285319
sfh 0.278373 1.19189 2.68575 0.82409 #avg: 2.37405; avg_err: 0.00739678; sd: 3.951; counts: 285319
sfh 0.283435 1.22511 2.77191 0.837607 #avg: 2.4563; avg_err: 0.00761553; sd: 4.06785; counts: 285319
sfh 0.288498 1.26837 2.87564 0.857351 #avg: 2.55728; avg_err: 0.00806168; sd: 4.30616; counts: 285319
sfh 0.29356 1.31669 2.97669 0.883882 #avg: 2.64967; avg_err: 0.00836008; sd: 4.46555; counts: 285319
sfh 0.298623 1.36933 3.09995 0.913178 #avg: 2.75243; avg_err: 0.00856765; sd: 4.57642; counts: 285319
sfh 0.303685 1.4232 3.21981 0.94023 #avg: 2.85864; avg_err: 0.00880714; sd: 4.70435; counts: 285319
sfh 0.308748 1.48247 3.33645 0.97147 #avg: 2.97088; avg_err: 0.00915111; sd: 4.88808; counts: 285319
sfh 0.31381 1.544 3.46871 1.00405 #avg: 3.08178; avg_err: 0.00934086; sd: 4.98943; counts: 285319
sfh 0.318873 1.61394 3.63405 1.0408 #avg: 3.19683; avg_err: 0.00941802; sd: 5.03065; counts: 285319
sfh 0.323935 1.68672 3.8166 1.08694 #avg: 3.32331; avg_err: 0.00957452; sd: 5.11425; counts: 285319
sfh 0.328997 1.76603 4.04803 1.14136 #avg: 3.46875; avg_err: 0.00971235; sd: 5.18787; counts: 285319
sfh 0.33406 1.84018 4.34033 1.20016 #avg: 3.67331; avg_err: 0.0102789; sd: 5.49048; counts: 285319
iclh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 285319
iclh 0.060123 0 0 0 #avg: 2.0514e-05; avg_err: 1.40476e-05; sd: 0.00750353; counts: 285319
iclh 0.062373 0 0 0 #avg: 2.18861e-05; avg_err: 7.28304e-06; sd: 0.00389025; counts: 285319
iclh 0.064623 0 0 0 #avg: 5.91134e-05; avg_err: 2.12523e-05; sd: 0.0113519; counts: 285319
iclh 0.066873 0 0 0 #avg: 0.000148372; avg_err: 2.7546e-05; sd: 0.0147138; counts: 285319
iclh 0.069123 0 0 0 #avg: 0.00027749; avg_err: 3.53941e-05; sd: 0.0189058; counts: 285319
iclh 0.071373 0 0 0 #avg: 0.000527451; avg_err: 5.19511e-05; sd: 0.0277498; counts: 285319
iclh 0.073623 0 0 0 #avg: 0.000969217; avg_err: 6.43239e-05; sd: 0.0343587; counts: 285319
iclh 0.075873 0 0 0 #avg: 0.0015772; avg_err: 7.9421e-05; sd: 0.0424228; counts: 285319
iclh 0.078123 0 0 0 #avg: 0.00271321; avg_err: 0.000137087; sd: 0.0732253; counts: 285319
iclh 0.080373 0 0 0 #avg: 0.00396152; avg_err: 0.00014271; sd: 0.0762286; counts: 285319
iclh 0.082623 0 0 0 #avg: 0.00519803; avg_err: 0.000127798; sd: 0.0682635; counts: 285319
iclh 0.085998 0 0 0 #avg: 0.00860646; avg_err: 0.000169339; sd: 0.0904528; counts: 285319
iclh 0.089373 0 0 0 #avg: 0.012244; avg_err: 0.000175769; sd: 0.0938874; counts: 285319
