#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 9.75 - 10.25
#HM   Stats: 4.129410e+11 (median) + 2.391180e+11  / - 1.388230e+11
#SM   Stats: 9.455400e+09 (median) + 4.918100e+09  / - 2.884980e+09
#VMP  Stats: 1.238800e+02 (median) + 1.529000e+01  / - 9.849998e+00
#ICL  Stats: 4.973970e+07 (median) + 1.857693e+08  / - 4.361729e+07
#SSFR Stats: 5.106019e-11 (median) + 1.059064e-10  / - 4.955158e-11
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 171061
sfh 0.060123 0 0 0 #avg: 1.42091e-05; avg_err: 5.60261e-06; sd: 0.0023172; counts: 171061
sfh 0.062373 0 0 0 #avg: 7.87775e-05; avg_err: 2.48926e-05; sd: 0.0102954; counts: 171061
sfh 0.064623 0 0 0 #avg: 0.000314558; avg_err: 0.000109637; sd: 0.045345; counts: 171061
sfh 0.066873 0 0 0 #avg: 0.000554167; avg_err: 0.00011419; sd: 0.0472282; counts: 171061
sfh 0.069123 0 0 0 #avg: 0.000995383; avg_err: 0.00019922; sd: 0.0823962; counts: 171061
sfh 0.071373 0 0 0 #avg: 0.00165857; avg_err: 0.000205511; sd: 0.0849981; counts: 171061
sfh 0.073623 0 0 0 #avg: 0.0030517; avg_err: 0.000358361; sd: 0.148216; counts: 171061
sfh 0.075873 0 0 0 #avg: 0.00431709; avg_err: 0.000354871; sd: 0.146772; counts: 171061
sfh 0.078123 0 0 0 #avg: 0.00578305; avg_err: 0.000312093; sd: 0.12908; counts: 171061
sfh 0.080373 0 0 0 #avg: 0.0078766; avg_err: 0.000338375; sd: 0.13995; counts: 171061
sfh 0.082623 0 0 0 #avg: 0.00971904; avg_err: 0.000340559; sd: 0.140853; counts: 171061
sfh 0.085998 0 0 0 #avg: 0.015838; avg_err: 0.000479923; sd: 0.198493; counts: 171061
sfh 0.089373 0 0 0 #avg: 0.0221967; avg_err: 0.000704588; sd: 0.291413; counts: 171061
sfh 0.092748 0 0.00416077 0 #avg: 0.0280426; avg_err: 0.000998752; sd: 0.413078; counts: 171061
sfh 0.096123 0 0.0168027 0 #avg: 0.0343497; avg_err: 0.000692234; sd: 0.286304; counts: 171061
sfh 0.099498 0 0.0346482 0 #avg: 0.0411819; avg_err: 0.000673249; sd: 0.278452; counts: 171061
sfh 0.102873 0 0.052052 0 #avg: 0.0489787; avg_err: 0.000814886; sd: 0.337032; counts: 171061
sfh 0.106248 0 0.0681196 0 #avg: 0.0565688; avg_err: 0.000900356; sd: 0.372382; counts: 171061
sfh 0.109623 0.00175853 0.0806895 0.00175853 #avg: 0.0636452; avg_err: 0.000781759; sd: 0.323331; counts: 171061
sfh 0.112998 0.00587005 0.0894592 0.00587005 #avg: 0.0714443; avg_err: 0.00087185; sd: 0.360592; counts: 171061
