#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.75133e+07 0.0166108 0.000292843 1.02124e+08 915408 0 0 0 0.345161 0.000221644 0.339801 0.092398 0.0875767 0.678274 0.000201251 0.686043 0.075937 0.0897181 0.937093 7.60268e-05 0.944605 0.0158115 0.0276846 190479
1.57228e+08 0.0187494 0.000506806 1.16194e+08 1.64636e+06 0 0 0 0.349068 0.000361269 0.343619 0.0908871 0.0862589 0.681197 0.000304067 0.685712 0.0736714 0.0818485 0.937097 0.00011748 0.944175 0.0153764 0.0268702 71629
2.49167e+08 0.0193776 0.000571096 1.40215e+08 2.07719e+06 0 0 0 0.355904 0.000405796 0.350288 0.088596 0.0854339 0.684889 0.00032742 0.688623 0.0711743 0.079491 0.93688 0.000134618 0.944001 0.0152319 0.0264844 58263
3.96401e+08 0.0230097 0.00068173 1.6771e+08 2.4916e+06 0 0 0 0.366853 0.00045704 0.360069 0.0873348 0.0837519 0.692851 0.000359862 0.696835 0.0711869 0.0818031 0.937123 0.000150847 0.944239 0.0152582 0.0260058 48371
6.26908e+08 0.0235187 0.000722056 1.78582e+08 2.71018e+06 0 0 0 0.37694 0.000473638 0.370024 0.0855453 0.0812841 0.699356 0.000355123 0.70437 0.0636193 0.0776353 0.936795 0.000154975 0.943578 0.0144071 0.0238144 44050
9.91117e+08 0.0261187 0.000835395 1.94391e+08 3.15942e+06 0 0 0 0.383766 0.000508372 0.376509 0.0834813 0.0788914 0.698026 0.000375247 0.703107 0.0601595 0.0748462 0.932622 0.00017941 0.939649 0.015074 0.0241646 36449
1.5699e+09 0.0272012 0.000968116 2.23842e+08 3.97826e+06 0 3.44268e+08 0 0.392583 0.000571498 0.384791 0.0834804 0.0773187 0.694725 0.00041217 0.699356 0.0558299 0.068609 0.926266 0.000224462 0.933947 0.0159019 0.0252201 28234
2.48921e+09 0.0298937 0.00113331 2.42616e+08 4.5887e+06 0 4.47792e+08 0 0.40026 0.000614601 0.392758 0.0808119 0.0745345 0.686691 0.000424089 0.690409 0.0514891 0.061879 0.916034 0.000271984 0.924822 0.0170463 0.0277933 22580
3.94451e+09 0.0307657 0.00130105 2.77574e+08 5.6538e+06 0 5.63017e+08 0 0.407549 0.000684396 0.399612 0.0825453 0.0735055 0.672576 0.000451321 0.67491 0.0480884 0.0547488 0.900899 0.000348781 0.910708 0.020061 0.0319648 17617
6.25318e+09 0.0340996 0.00151712 3.40553e+08 7.21791e+06 0 7.0445e+08 0 0.410245 0.000715238 0.406135 0.0757315 0.0744527 0.649859 0.000462023 0.652616 0.0424395 0.0483365 0.877797 0.000451164 0.889893 0.0234042 0.0393496 14311
9.91065e+09 0.0382523 0.00181125 4.09707e+08 9.39233e+06 0 8.29125e+08 0 0.411163 0.000799608 0.407503 0.0738535 0.0731944 0.623243 0.000522909 0.627156 0.0387402 0.0467664 0.846481 0.000577612 0.859665 0.0289424 0.0461915 11215
1.57162e+10 0.0369131 0.00199124 5.15666e+08 1.27083e+07 0 1.05478e+09 0 0.407934 0.000872657 0.405806 0.0698548 0.0733429 0.592115 0.000600847 0.598632 0.0348217 0.048675 0.801233 0.000774662 0.818105 0.0352476 0.0582436 8967
2.4833e+10 0.0428613 0.00243746 6.48746e+08 1.63573e+07 0 1.3361e+09 0 0.399302 0.000981109 0.397586 0.0706114 0.071351 0.559432 0.000773622 0.567127 0.0392559 0.0563396 0.747284 0.000997608 0.764522 0.0417252 0.0691488 6906
