#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 1.95 - 2.11667
#HM   Stats: 1.911760e+11 (median) + 1.538240e+11  / - 8.429400e+10
#SM   Stats: 1.922930e+09 (median) + 3.668230e+09  / - 1.135719e+09
#VMP  Stats: 1.037600e+02 (median) + 1.603000e+01  / - 1.070000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.628765e-12 (median) + 2.555144e-12  / - 1.026067e-12
sfh 0.055623 0 0 0 #avg: 3.84608e-09; avg_err: 3.09047e-09; sd: 1.37442e-06; counts: 197785
sfh 0.060123 0 0 0 #avg: 7.58108e-07; avg_err: 5.94407e-07; sd: 0.00026435; counts: 197785
sfh 0.062373 0 0 0 #avg: 8.28437e-06; avg_err: 5.57238e-06; sd: 0.0024782; counts: 197785
sfh 0.064623 0 0 0 #avg: 2.88148e-05; avg_err: 1.63219e-05; sd: 0.00725883; counts: 197785
sfh 0.066873 0 0 0 #avg: 7.3872e-05; avg_err: 2.05523e-05; sd: 0.00914022; counts: 197785
sfh 0.069123 0 0 0 #avg: 0.000163696; avg_err: 3.81022e-05; sd: 0.0169451; counts: 197785
sfh 0.071373 0 0 0 #avg: 0.000304855; avg_err: 5.39686e-05; sd: 0.0240014; counts: 197785
sfh 0.073623 0 0 0 #avg: 0.00049731; avg_err: 6.27427e-05; sd: 0.0279035; counts: 197785
sfh 0.075873 0 0 0 #avg: 0.000803567; avg_err: 7.53998e-05; sd: 0.0335325; counts: 197785
sfh 0.078123 0 0 0 #avg: 0.00132875; avg_err: 0.000102551; sd: 0.0456074; counts: 197785
sfh 0.080373 0 0 0 #avg: 0.00218054; avg_err: 0.000148141; sd: 0.0658825; counts: 197785
sfh 0.082623 0 0 0 #avg: 0.00295579; avg_err: 0.000156736; sd: 0.0697052; counts: 197785
sfh 0.085998 0 0 0 #avg: 0.00493085; avg_err: 0.000235469; sd: 0.10472; counts: 197785
sfh 0.089373 0 0 0 #avg: 0.0068753; avg_err: 0.000186237; sd: 0.0828248; counts: 197785
sfh 0.092748 0 0 0 #avg: 0.00936879; avg_err: 0.00020032; sd: 0.0890881; counts: 197785
sfh 0.096123 0 0 0 #avg: 0.0120786; avg_err: 0.000208798; sd: 0.0928586; counts: 197785
sfh 0.099498 0 0.00330141 0 #avg: 0.015363; avg_err: 0.000218932; sd: 0.0973655; counts: 197785
sfh 0.102873 0 0.0110884 0 #avg: 0.0188436; avg_err: 0.000271501; sd: 0.120744; counts: 197785
sfh 0.106248 0 0.0201997 0 #avg: 0.0221262; avg_err: 0.00027098; sd: 0.120513; counts: 197785
sfh 0.109623 0 0.0291465 0 #avg: 0.0258366; avg_err: 0.000295844; sd: 0.131571; counts: 197785
sfh 0.112998 0 0.0367842 0 #avg: 0.0290773; avg_err: 0.000332752; sd: 0.147984; counts: 197785
sfh 0.116373 0.000116677 0.0423212 0.000116677 #avg: 0.031969; avg_err: 0.000340855; sd: 0.151588; counts: 197785
sfh 0.119748 0.00162245 0.0461446 0.00162245 #avg: 0.0351552; avg_err: 0.000449552; sd: 0.199929; counts: 197785
sfh 0.123123 0.00338175 0.0494741 0.00338175 #avg: 0.0381866; avg_err: 0.000497047; sd: 0.221051; counts: 197785
sfh 0.126498 0.0051125 0.0537496 0.0051125 #avg: 0.0418267; avg_err: 0.000589571; sd: 0.2622; counts: 197785
sfh 0.129873 0.00697578 0.0577569 0.00697578 #avg: 0.0454154; avg_err: 0.00062975; sd: 0.280068; counts: 197785
sfh 0.133248 0.00903294 0.0623916 0.00903294 #avg: 0.0490061; avg_err: 0.000574351; sd: 0.255431; counts: 197785
sfh 0.136623 0.0111285 0.0662221 0.0111285 #avg: 0.0536575; avg_err: 0.000601589; sd: 0.267544; counts: 197785
sfh 0.141685 0.0143205 0.072637 0.0143205 #avg: 0.0598115; avg_err: 0.000718794; sd: 0.319669; counts: 197785
sfh 0.146748 0.0177982 0.0787201 0.0174492 #avg: 0.0652671; avg_err: 0.000717975; sd: 0.319305; counts: 197785
sfh 0.15181 0.0210547 0.0851843 0.0199959 #avg: 0.0712608; avg_err: 0.000980054; sd: 0.435858; counts: 197785
sfh 0.156873 0.0240413 0.0915047 0.022134 #avg: 0.0770321; avg_err: 0.000941793; sd: 0.418843; counts: 197785
sfh 0.161935 0.0269452 0.0982998 0.0239993 #avg: 0.0830221; avg_err: 0.000806622; sd: 0.358728; counts: 197785
sfh 0.166998 0.030074 0.103712 0.026112 #avg: 0.0889066; avg_err: 0.000799807; sd: 0.355698; counts: 197785
sfh 0.17206 0.0325523 0.109132 0.0276194 #avg: 0.0936923; avg_err: 0.000841676; sd: 0.374318; counts: 197785
sfh 0.177123 0.0353172 0.115409 0.029542 #avg: 0.0998083; avg_err: 0.00099021; sd: 0.440375; counts: 197785
sfh 0.182185 0.0384005 0.123236 0.0317682 #avg: 0.106101; avg_err: 0.00117696; sd: 0.523427; counts: 197785
sfh 0.187248 0.0411659 0.128809 0.0337413 #avg: 0.111547; avg_err: 0.00143265; sd: 0.637142; counts: 197785
sfh 0.19231 0.0442976 0.133443 0.0360554 #avg: 0.117576; avg_err: 0.00188151; sd: 0.836764; counts: 197785
sfh 0.197373 0.0469404 0.139502 0.0378468 #avg: 0.124375; avg_err: 0.00261481; sd: 1.16288; counts: 197785
sfh 0.202435 0.0498606 0.144839 0.0398768 #avg: 0.130872; avg_err: 0.00328485; sd: 1.46087; counts: 197785
sfh 0.207498 0.0529266 0.14907 0.04197 #avg: 0.134483; avg_err: 0.00314398; sd: 1.39822; counts: 197785
sfh 0.21256 0.0561107 0.153841 0.0441924 #avg: 0.139372; avg_err: 0.00295776; sd: 1.3154; counts: 197785
sfh 0.217623 0.0588537 0.158266 0.0459844 #avg: 0.143323; avg_err: 0.00239363; sd: 1.06452; counts: 197785
sfh 0.222685 0.0615962 0.16307 0.0477229 #avg: 0.147145; avg_err: 0.00181154; sd: 0.805645; counts: 197785
sfh 0.227748 0.0644412 0.168363 0.0495934 #avg: 0.151104; avg_err: 0.00137746; sd: 0.612598; counts: 197785
sfh 0.23281 0.067445 0.174587 0.0515971 #avg: 0.156601; avg_err: 0.00140837; sd: 0.626344; counts: 197785
sfh 0.237873 0.069773 0.179661 0.0527945 #avg: 0.16169; avg_err: 0.00145843; sd: 0.648604; counts: 197785
sfh 0.242935 0.0721746 0.183554 0.054229 #avg: 0.166211; avg_err: 0.00154699; sd: 0.687992; counts: 197785
sfh 0.247998 0.0750972 0.190101 0.055756 #avg: 0.171709; avg_err: 0.00184684; sd: 0.821342; counts: 197785
sfh 0.25306 0.0773661 0.192506 0.0569659 #avg: 0.176594; avg_err: 0.00210581; sd: 0.936513; counts: 197785
sfh 0.258123 0.0805928 0.198243 0.059128 #avg: 0.182181; avg_err: 0.00232985; sd: 1.03615; counts: 197785
sfh 0.263185 0.0829637 0.201324 0.0603884 #avg: 0.18715; avg_err: 0.00243406; sd: 1.0825; counts: 197785
sfh 0.268248 0.0851093 0.206995 0.0617955 #avg: 0.192303; avg_err: 0.00256567; sd: 1.14103; counts: 197785
sfh 0.27331 0.0878873 0.212424 0.0634262 #avg: 0.198663; avg_err: 0.0032884; sd: 1.46245; counts: 197785
sfh 0.278373 0.0902792 0.219699 0.0649996 #avg: 0.205462; avg_err: 0.00326738; sd: 1.4531; counts: 197785
sfh 0.283435 0.0945162 0.225353 0.0678991 #avg: 0.210974; avg_err: 0.00300726; sd: 1.33742; counts: 197785
sfh 0.288498 0.097487 0.231957 0.0698442 #avg: 0.216242; avg_err: 0.00286183; sd: 1.27274; counts: 197785
sfh 0.29356 0.100316 0.236053 0.0716049 #avg: 0.221859; avg_err: 0.00287398; sd: 1.27814; counts: 197785
sfh 0.298623 0.103037 0.241633 0.0731526 #avg: 0.227682; avg_err: 0.00276865; sd: 1.2313; counts: 197785
sfh 0.303685 0.105686 0.247926 0.0745564 #avg: 0.233291; avg_err: 0.00288096; sd: 1.28125; counts: 197785
sfh 0.308748 0.108638 0.251604 0.076492 #avg: 0.237338; avg_err: 0.00265654; sd: 1.18144; counts: 197785
sfh 0.31381 0.111473 0.257749 0.0783549 #avg: 0.243406; avg_err: 0.00286163; sd: 1.27265; counts: 197785
sfh 0.318873 0.114422 0.264108 0.0801055 #avg: 0.249435; avg_err: 0.00285014; sd: 1.26754; counts: 197785
sfh 0.323935 0.117068 0.271405 0.0817562 #avg: 0.254014; avg_err: 0.00267978; sd: 1.19177; counts: 197785
sfh 0.328997 0.119992 0.276764 0.0835564 #avg: 0.259252; avg_err: 0.00272426; sd: 1.21156; counts: 197785
sfh 0.33406 0.123068 0.280703 0.0854825 #avg: 0.265535; avg_err: 0.00297681; sd: 1.32387; counts: 197785
sfh 0.339122 0.125372 0.288086 0.0866517 #avg: 0.273086; avg_err: 0.00337644; sd: 1.5016; counts: 197785
sfh 0.344185 0.128539 0.291681 0.0885151 #avg: 0.27903; avg_err: 0.00367957; sd: 1.63641; counts: 197785
sfh 0.349247 0.131621 0.295115 0.0902863 #avg: 0.284054; avg_err: 0.00386637; sd: 1.71949; counts: 197785
sfh 0.35431 0.135085 0.299656 0.0921901 #avg: 0.287801; avg_err: 0.00356642; sd: 1.58609; counts: 197785
sfh 0.359372 0.13826 0.306253 0.0941302 #avg: 0.293145; avg_err: 0.00347772; sd: 1.54664; counts: 197785
sfh 0.364435 0.140854 0.312772 0.0956795 #avg: 0.298034; avg_err: 0.00322375; sd: 1.4337; counts: 197785
sfh 0.369497 0.143897 0.319879 0.0976994 #avg: 0.303062; avg_err: 0.00318829; sd: 1.41793; counts: 197785
sfh 0.37456 0.146493 0.32729 0.0993072 #avg: 0.308211; avg_err: 0.00301241; sd: 1.33971; counts: 197785
sfh 0.379622 0.149476 0.333537 0.100948 #avg: 0.314449; avg_err: 0.00297179; sd: 1.32164; counts: 197785
sfh 0.384685 0.151863 0.337809 0.102118 #avg: 0.320122; avg_err: 0.00289979; sd: 1.28962; counts: 197785
sfh 0.389747 0.15516 0.345047 0.10432 #avg: 0.327162; avg_err: 0.00293974; sd: 1.30739; counts: 197785
sfh 0.39481 0.157479 0.352144 0.105366 #avg: 0.333122; avg_err: 0.00292138; sd: 1.29922; counts: 197785
sfh 0.399872 0.161432 0.358366 0.107987 #avg: 0.339984; avg_err: 0.0030178; sd: 1.3421; counts: 197785
sfh 0.404935 0.164113 0.367327 0.109512 #avg: 0.34589; avg_err: 0.00319188; sd: 1.41952; counts: 197785
sfh 0.409997 0.166781 0.376969 0.111036 #avg: 0.352854; avg_err: 0.00332363; sd: 1.47812; counts: 197785
sfh 0.41506 0.169609 0.386789 0.112599 #avg: 0.358247; avg_err: 0.00256721; sd: 1.14171; counts: 197785
sfh 0.420122 0.172678 0.395935 0.114557 #avg: 0.367566; avg_err: 0.00252312; sd: 1.12211; counts: 197785
sfh 0.425185 0.17544 0.402177 0.116126 #avg: 0.37389; avg_err: 0.00248135; sd: 1.10353; counts: 197785
sfh 0.430247 0.178006 0.412839 0.117665 #avg: 0.382846; avg_err: 0.00259623; sd: 1.15462; counts: 197785
sfh 0.43531 0.180869 0.42375 0.119794 #avg: 0.39172; avg_err: 0.00254537; sd: 1.132; counts: 197785
