#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.15802e+09 0.147042 0.000183676 3.18021e+08 437233 0 6.05234e+08 0 0.522535 7.23915e-05 0.508809 0.154696 0.118614 0.742922 5.62552e-05 0.748564 0.100393 0.110461 0.937645 2.89645e-05 0.954021 0.0219498 0.049941 3717592
1.56645e+10 0.124891 0.000262254 2.21538e+08 517580 0 3.48018e+08 0 0.425096 8.76007e-05 0.418222 0.106726 0.0958686 0.696164 7.41127e-05 0.701976 0.0836682 0.0953923 0.932619 3.51929e-05 0.944068 0.021081 0.0410386 1589092
2.47123e+10 0.122296 0.000313113 2.07669e+08 601919 0 3.33835e+08 0 0.389 9.60452e-05 0.384558 0.097014 0.0922754 0.689994 8.26059e-05 0.695609 0.0777219 0.0876266 0.933432 3.91963e-05 0.943468 0.0195639 0.0357035 1094859
3.9104e+10 0.125397 0.000386967 2.10796e+08 742870 0 3.36501e+08 0 0.377145 0.000108799 0.374173 0.0902854 0.0877972 0.693479 9.01809e-05 0.697685 0.0700955 0.0768574 0.934136 4.54939e-05 0.943237 0.0180769 0.0313144 732407
6.2026e+10 0.131148 0.000485262 2.28587e+08 959447 0 3.50448e+08 0 0.381508 0.000124645 0.379791 0.0827971 0.0824865 0.697136 0.000100912 0.700472 0.0639481 0.069891 0.934245 5.61476e-05 0.943389 0.0168372 0.0288907 483902
9.83954e+10 0.145321 0.000625496 2.67814e+08 1.30368e+06 0 4.93943e+08 0 0.39474 0.000141681 0.393767 0.0753259 0.075578 0.703144 0.000118039 0.706734 0.0590165 0.0662843 0.932987 7.36743e-05 0.94304 0.0162194 0.0285202 317456
1.56058e+11 0.171977 0.000822449 3.37157e+08 1.80816e+06 0 7.1696e+08 0 0.412163 0.000162663 0.411058 0.0709647 0.0698921 0.706086 0.000139326 0.709468 0.0552073 0.0622447 0.926176 9.99762e-05 0.937932 0.0178869 0.0333242 210522
2.47392e+11 0.207446 0.00108008 4.43977e+08 2.54708e+06 0 9.68104e+08 0 0.428502 0.000192884 0.42754 0.0689104 0.0681697 0.694039 0.000168465 0.694534 0.0571324 0.0575246 0.908142 0.000142804 0.921927 0.0251763 0.048336 140938
3.91868e+11 0.254401 0.00142482 6.2e+08 3.76753e+06 0 1.44789e+09 0 0.437639 0.000236784 0.436604 0.0692506 0.0679981 0.662245 0.00021701 0.659814 0.0635144 0.0570678 0.874025 0.000215583 0.888489 0.0406843 0.0686136 93435
6.21161e+11 0.29387 0.00181888 8.32518e+08 5.48302e+06 0 1.96427e+09 0 0.431909 0.000282672 0.430984 0.0681601 0.0661314 0.618788 0.000276004 0.615263 0.0672299 0.0601321 0.826805 0.000313728 0.838845 0.0606158 0.0836032 62725
9.84239e+11 0.344967 0.00234192 1.11472e+09 7.97839e+06 4.63191e+08 2.09928e+09 4.63191e+08 0.41097 0.000335813 0.410437 0.0655448 0.0642745 0.56903 0.000342548 0.565839 0.068936 0.0617992 0.769786 0.000440983 0.77771 0.0788296 0.0922134 41201
1.55804e+12 0.417046 0.00299962 1.56158e+09 1.18628e+07 8.29125e+08 2.6198e+09 8.29125e+08 0.380675 0.000410873 0.380625 0.0648651 0.064493 0.519183 0.000433245 0.516478 0.0708584 0.0650799 0.710584 0.000614097 0.718176 0.0916124 0.109052 27021
2.46769e+12 0.497568 0.00367573 2.11921e+09 1.68327e+07 1.28215e+09 3.22042e+09 1.28215e+09 0.346381 0.000493961 0.347346 0.063309 0.0669183 0.469845 0.000540262 0.468498 0.0737971 0.0688718 0.655817 0.000837473 0.664701 0.103457 0.13027 18504
3.92383e+12 0.579851 0.00449474 2.74928e+09 2.37054e+07 1.85802e+09 3.85625e+09 1.39985e+09 0.313434 0.000601555 0.313878 0.0642213 0.0674921 0.425199 0.000683547 0.424025 0.0740559 0.0720696 0.602558 0.00114554 0.606108 0.122266 0.13772 12060
6.19324e+12 0.645062 0.0054158 3.34342e+09 3.13348e+07 2.56247e+09 3.99815e+09 1.89642e+09 0.284304 0.000678298 0.283685 0.0596571 0.0591341 0.388732 0.000791432 0.388292 0.0684211 0.0672556 0.557512 0.00145131 0.550809 0.137331 0.125677 7807
9.83376e+12 0.70785 0.00632392 3.89725e+09 3.98074e+07 3.39042e+09 3.75326e+09 2.55627e+09 0.260579 0.000783067 0.259251 0.0573102 0.0553705 0.358741 0.000926207 0.358199 0.0662361 0.0654539 0.516643 0.00170038 0.506022 0.133018 0.112146 5172
1.56351e+13 0.76352 0.0074285 4.31616e+09 4.89121e+07 4.13302e+09 3.25952e+09 3.03301e+09 0.242627 0.000891899 0.240354 0.0512287 0.0491082 0.336818 0.00109123 0.336525 0.0614257 0.062724 0.487322 0.00192708 0.477015 0.111087 0.0970208 3273
2.4618e+13 0.834867 0.0081728 4.54315e+09 5.91311e+07 4.62622e+09 2.76632e+09 3.22973e+09 0.228542 0.000978109 0.227393 0.0447015 0.0439228 0.321862 0.00125675 0.320395 0.0555338 0.0539315 0.465139 0.00214225 0.460834 0.0926426 0.0927203 2065
3.92991e+13 0.879063 0.00896756 4.93896e+09 7.02716e+07 5.18518e+09 2.29017e+09 3.37283e+09 0.214375 0.00114515 0.212796 0.042879 0.0414321 0.305098 0.00143681 0.303587 0.0509079 0.0492941 0.443702 0.00233405 0.43865 0.0814993 0.072774 1323
6.16958e+13 0.929471 0.00909212 4.97261e+09 7.84519e+07 5.1021e+09 2.04151e+09 2.53963e+09 0.201942 0.00132161 0.199459 0.0390401 0.0354067 0.290782 0.00174888 0.289881 0.0503331 0.0508343 0.44028 0.00267319 0.437278 0.0713144 0.0697381 794
