#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.61783e+07 0.00128213 0.00129111 4.84532e-05 0 0 0 0.00145411 1.49634e-05 0 0 0 556884
1.57036e+08 0.00211626 0.0021325 0.000108135 0 0 0 0.00208604 3.29614e-05 0 0 0 184760
2.48791e+08 0.00300331 0.00302407 0.000145434 0 0 0 0.00267421 4.53894e-05 0 0 0 144507
3.94416e+08 0.00441952 0.00444614 0.000199386 0 0 0 0.00348664 6.10056e-05 0 0 0 112682
6.24889e+08 0.00614598 0.0062255 0.000268499 0 0 0 0.00458789 8.42972e-05 0 0 0 88025
9.90308e+08 0.0080657 0.00819793 0.000351199 0 0 0 0.00569094 0.000106068 0 0 0 68066
1.56967e+09 0.0119231 0.0121855 0.000485286 0 0 0 0.00770888 0.000149575 0 0 0 53342
2.48323e+09 0.0141511 0.0143216 0.000593413 0 0 0 0.00964942 0.000199865 0 0 0 41057
3.93732e+09 0.0192123 0.0197566 0.000809321 0 0 0 0.0130842 0.000273529 0 0 0 31230
6.25188e+09 0.0249885 0.0254497 0.00103855 0 0 0 0.0164915 0.000359036 0 0.0188888 0 23851
9.91103e+09 0.0304665 0.0309571 0.00129944 0 0 0 0.0196518 0.000454997 0 0.0225861 0 18348
1.5724e+10 0.035603 0.0363649 0.00159154 0 0 0 0.023407 0.000546085 0 0.0371151 0 14437
2.49148e+10 0.0469239 0.0475322 0.00201 0 0 0 0.0297425 0.000692803 0 0.0532261 0 11508
3.93739e+10 0.0536151 0.0549499 0.00246457 0 0 0 0.0334944 0.00082469 0 0.0685275 0 8990
6.22235e+10 0.056473 0.0579475 0.00291295 0 0 0 0.0345418 0.000921059 0 0.0738377 0 6782
9.83715e+10 0.0495716 0.0503876 0.00317743 0 0 0 0.0335057 0.00104795 0 0.071791 0 4902
1.54903e+11 0.0354278 0.035762 0.00342818 0 0 0 0.0309625 0.00124653 0 0.0635821 0 2992
2.41979e+11 0.028636 0.028636 0.00458011 0 0 0 0.0288497 0.00170904 0 0.0608831 0 1327
3.80153e+11 0.0161725 0.0161725 0.00655764 0 0 0 0.0290328 0.00356909 0 0.0518034 0 371
5.87953e+11 0 0 0 0 0 0 0.0230175 0.00756679 0 0.0386213 0 61
8.90052e+11 0 0 0 0 0 0 0.0403591 0.0282913 0.018597 0.16113 0.018597 6
