#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
38.6843 0.953488 0.0228417 4.63687e+08 6.68882e+07 3.83674e+08 4.69739e+08 3.83674e+08 0.231351 0.00800871 0.211465 0.0826608 0.048352 0.263581 0.00827518 0.255179 0.0849575 0.0589455 0.369925 0.007817 0.381996 0.0608062 0.0900573 86
65.52 1 1 1.01337e+09 1.01337e+09 1.01337e+09 0 0 0.247131 0.247131 0.247131 0 0 0.319041 0.319041 0.319041 0 0 0.400903 0.400903 0.400903 0 0 1
108.49 1 1 0 0 0 0 0 0.192328 0.192328 0.192328 0 0 0.291099 0.291099 0.291099 0 0 0.450939 0.450939 0.450939 0 0 1
132.123 1 0 1.67636e+08 4.86393e+07 0 4.49746e+08 0 0.237651 0.00778824 0.227287 0.0675186 0.0559069 0.354497 0.00768222 0.360953 0.0606975 0.0674088 0.446474 0.00326929 0.454367 0.0151994 0.0286599 71
165.823 1 0 4.30602e+08 1.32135e+07 0 9.3351e+08 0 0.278017 0.00154752 0.271678 0.0758341 0.057931 0.385785 0.00106133 0.391402 0.038889 0.0457568 0.448011 0.000725027 0.45602 0.0167789 0.031429 1723
203.606 0.999679 0.000185444 7.14314e+08 7.0547e+06 6.11817e+08 7.18525e+08 6.11817e+08 0.280102 0.00062067 0.279913 0.0627606 0.0609392 0.373406 0.000481086 0.379104 0.0404464 0.0492075 0.430916 0.00039973 0.439955 0.0252803 0.0436826 9339
250.71 0.999861 9.84931e-05 1.12933e+09 6.72929e+06 1.01337e+09 9.37152e+08 5.63628e+08 0.255991 0.000458016 0.254844 0.0569488 0.0545523 0.339051 0.00041965 0.343502 0.0448156 0.0535124 0.396788 0.000395833 0.403364 0.0402914 0.0523107 14358
312.161 1 0 1.53509e+09 9.06154e+06 1.48721e+09 9.14179e+08 8.75395e+08 0.228704 0.000510084 0.227153 0.0519671 0.0484251 0.301761 0.000508398 0.303595 0.0477331 0.0507646 0.358328 0.000516702 0.36225 0.0462147 0.0536639 9418
392.246 0.999778 0.000221582 1.76189e+09 1.39435e+07 1.79737e+09 9.69207e+08 1.02428e+09 0.203705 0.000642721 0.200886 0.0463159 0.0398942 0.269898 0.000691762 0.270178 0.0467244 0.0477806 0.32863 0.00074122 0.32968 0.0490177 0.0500748 4513
492.632 1 0 1.76105e+09 2.25827e+07 1.79737e+09 9.69207e+08 1.10482e+09 0.185727 0.00084744 0.183497 0.0372553 0.0344962 0.24796 0.000981963 0.247263 0.04296 0.0404925 0.311928 0.00115675 0.310478 0.04916 0.0476541 1834
617.985 1 0 1.64293e+09 3.71872e+07 1.64291e+09 1.05156e+09 1.0311e+09 0.171209 0.00123726 0.170035 0.0337279 0.0304308 0.228882 0.0014741 0.230049 0.0360622 0.041522 0.299796 0.00190368 0.299815 0.0488026 0.0466422 690
782.073 1 0 1.53466e+09 6.47458e+07 1.48721e+09 1.06173e+09 1.02988e+09 0.164739 0.00193676 0.166013 0.0292671 0.0323813 0.221187 0.00257185 0.220614 0.0385575 0.0394125 0.302434 0.00335347 0.296345 0.0586905 0.0448043 224
961.626 1 0 1.17008e+09 1.40458e+08 1.17237e+09 7.78153e+08 1.17237e+09 0.152831 0.00362539 0.15556 0.0243858 0.0256048 0.20742 0.00540328 0.21382 0.0238249 0.0425496 0.309996 0.00864829 0.309097 0.0638516 0.049523 40
1164.59 1 0 3.05908e+08 3.05908e+08 6.11817e+08 0 6.11817e+08 0.141997 0.0208886 0.162885 0 0.0417771 0.191262 0.0198166 0.211079 0 0.0396333 0.28938 0.0336855 0.323065 0 0.067371 2
1455.08 1 0 1.12889e+09 4.36327e+08 1.56521e+09 0 8.72654e+08 0.162048 0.0141863 0.176234 0 0.0283725 0.216396 0.00197123 0.218367 0 0.00394246 0.310809 0.0405998 0.351409 0 0.0811996 2
