#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.71815e+07 2.56168e-05 5.3414e-06 463334 17375.7 0 0 0 0.229928 6.09627e-05 0.223881 0.0625447 0.0508565 0.362671 5.58086e-05 0.366787 0.0465868 0.0558006 0.471347 1.80927e-05 0.474648 0.0114829 0.0174627 897850
1.57181e+08 5.37938e-05 1.2679e-05 736311 44468.2 0 0 0 0.231756 0.00010036 0.226411 0.0620916 0.0516227 0.367449 8.79335e-05 0.371199 0.0447186 0.0529996 0.472686 2.68923e-05 0.475477 0.0108287 0.0159533 334611
2.48962e+08 0.000127344 2.18379e-05 962075 55049.1 0 0 0 0.235826 0.00011279 0.230861 0.0615644 0.0521458 0.371046 9.52468e-05 0.374486 0.043326 0.0509683 0.473516 2.86673e-05 0.476112 0.0104846 0.0153658 266994
3.94401e+08 0.00028695 3.70398e-05 1.56002e+06 94427 0 0 0 0.240673 0.00012814 0.235749 0.0619061 0.0524389 0.374668 0.000104516 0.377645 0.0425558 0.0491296 0.474538 3.14071e-05 0.477016 0.0101554 0.0147458 209096
6.2501e+08 0.00102498 7.90389e-05 2.97952e+06 161987 0 0 0 0.24606 0.000145047 0.241426 0.0617954 0.0526688 0.378834 0.000115311 0.381547 0.0416538 0.0474492 0.475841 3.45223e-05 0.478301 0.00958517 0.01414 163905
9.89828e+08 0.00251092 0.000140629 4.74931e+06 247932 0 0 0 0.251793 0.000166404 0.247211 0.0624689 0.0534097 0.383867 0.000128271 0.386571 0.0408695 0.0468272 0.477561 3.84141e-05 0.479918 0.00904468 0.0132541 126647
1.5683e+09 0.00688674 0.000263573 1.20205e+07 479398 0 0 0 0.258452 0.000190446 0.254186 0.0625745 0.0546593 0.390495 0.000143643 0.393502 0.0398687 0.0455563 0.479457 4.69116e-05 0.482032 0.00822428 0.0123916 98450
2.4911e+09 0.014766 0.000433904 2.25459e+07 742777 0 0 0 0.265899 0.000218192 0.26134 0.0641989 0.055057 0.398057 0.000159372 0.401788 0.0381248 0.0452657 0.481055 5.8529e-05 0.483945 0.00741926 0.0114022 77272
3.95001e+09 0.0298296 0.000683107 4.36734e+07 1.17363e+06 0 0 0 0.274155 0.000246896 0.270023 0.0647933 0.056496 0.405873 0.000173699 0.410481 0.0352424 0.0430545 0.481828 8.03481e-05 0.485507 0.00669029 0.0104492 62019
6.27285e+09 0.0555631 0.00100672 7.97148e+07 1.70978e+06 0 0 0 0.283193 0.000275297 0.279403 0.066526 0.0580744 0.411831 0.00019267 0.417376 0.0332581 0.0405778 0.480836 0.000113078 0.486365 0.00633481 0.0105034 51779
9.95577e+09 0.0968576 0.00139628 1.31078e+08 2.29972e+06 0 0 0 0.291262 0.000302466 0.288829 0.0667766 0.0612277 0.413886 0.000216047 0.421091 0.0312902 0.0410898 0.477881 0.000152318 0.486256 0.00652596 0.0126028 44870
1.58232e+10 0.154531 0.00179276 2.07844e+08 2.95896e+06 0 0 0 0.297031 0.000321547 0.29597 0.0661226 0.0634197 0.412131 0.0002455 0.421457 0.0314443 0.0448244 0.472602 0.000199003 0.485533 0.00696597 0.0197684 40652
2.50534e+10 0.22916 0.00214115 3.06059e+08 3.53257e+06 0 7.73094e+08 0 0.299466 0.000333002 0.300338 0.0645875 0.0672653 0.405917 0.000274104 0.418316 0.0323428 0.0553941 0.464722 0.000240771 0.483333 0.00837398 0.0461322 38532
3.97171e+10 0.321645 0.00248097 4.15995e+08 4.08469e+06 0 1.14003e+09 0 0.297805 0.000345175 0.299742 0.0629789 0.0685122 0.395231 0.000304726 0.409416 0.0355033 0.0686713 0.454114 0.000284158 0.478551 0.0114104 0.0736528 35449
6.25482e+10 0.396862 0.00277413 5.01344e+08 4.60699e+06 0 1.33034e+09 0 0.294054 0.000362306 0.29594 0.0620246 0.0681074 0.383713 0.000334338 0.397527 0.0399239 0.0745157 0.4437 0.000322404 0.470266 0.0170844 0.0866757 31104
9.86556e+10 0.483895 0.00329269 6.20319e+08 5.76168e+06 0 1.56521e+09 0 0.284162 0.000415313 0.285236 0.0624214 0.067216 0.366889 0.000401551 0.378398 0.0473664 0.0766509 0.428821 0.000402509 0.453494 0.0292137 0.0934608 23036
1.54254e+11 0.568135 0.00426523 7.48758e+08 7.91588e+06 4.49746e+08 1.34763e+09 4.49746e+08 0.27105 0.000534361 0.272637 0.061197 0.0678896 0.346774 0.000536643 0.35561 0.0534659 0.0765318 0.411294 0.000548021 0.425879 0.0492109 0.0864218 13488
2.40706e+11 0.658383 0.00627447 9.27684e+08 1.27461e+07 6.92559e+08 1.33403e+09 6.92559e+08 0.250574 0.000796426 0.248067 0.066823 0.0608792 0.320251 0.000822024 0.323436 0.0622676 0.0696911 0.387503 0.000855785 0.392399 0.0677842 0.0771832 5714
3.73472e+11 0.786388 0.0106429 1.19548e+09 2.59616e+07 1.093e+09 1.2342e+09 1.093e+09 0.224307 0.00142283 0.219451 0.0616699 0.051151 0.286811 0.00152336 0.284328 0.0650881 0.0583294 0.35549 0.00160208 0.352466 0.0743065 0.0608503 1484
5.79961e+11 0.869955 0.0225745 1.42126e+09 6.23431e+07 1.40892e+09 9.92473e+08 9.59173e+08 0.193695 0.00304658 0.185086 0.0512825 0.0327661 0.252976 0.0033435 0.247831 0.0536919 0.0410626 0.325605 0.0035177 0.320194 0.0555447 0.0481783 223
8.83649e+11 0.931034 0.0478872 1.681e+09 1.7581e+08 1.95053e+09 5.98421e+08 1.41965e+09 0.173488 0.00491696 0.177015 0.0197351 0.0335168 0.230065 0.00701958 0.227124 0.0350009 0.0413562 0.302452 0.00753768 0.298918 0.0489113 0.0403146 29
