#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.08045e+07 4.78072e+08 7.16143e+06 4.06005e+08 2.23412e+08 8.2858e+07 4.07635e+09 2.47905e+07 4.22253e+09 4.55301e+08 6.94375e+08 831
1.58781e+08 5.07225e+08 1.22571e+07 4.15652e+08 2.69834e+08 9.72021e+07 3.98268e+09 3.20565e+07 4.04061e+09 5.82958e+08 7.14059e+08 436
2.476e+08 4.94769e+08 1.0618e+07 4.14234e+08 2.52877e+08 9.10868e+07 3.97227e+09 3.45733e+07 4.10191e+09 5.21663e+08 7.75354e+08 448
3.96177e+08 5.3123e+08 1.17454e+07 4.48964e+08 2.90265e+08 1.21205e+08 3.8576e+09 3.87962e+07 3.97868e+09 6.44891e+08 7.89168e+08 455
6.36378e+08 5.48598e+08 1.38068e+07 4.50865e+08 2.83146e+08 1.2321e+08 3.69525e+09 3.8758e+07 3.85294e+09 6.59833e+08 9.43495e+08 521
1.00737e+09 5.58747e+08 1.29778e+07 4.8097e+08 3.12053e+08 1.59118e+08 3.47523e+09 4.69715e+07 3.72477e+09 7.31492e+08 1.32338e+09 471
1.57572e+09 6.15653e+08 1.64875e+07 4.97762e+08 3.85094e+08 1.67282e+08 3.27845e+09 4.98896e+07 3.59426e+09 7.46203e+08 1.56768e+09 524
2.53208e+09 6.26069e+08 1.62505e+07 4.82917e+08 4.53016e+08 1.55158e+08 2.96086e+09 5.28704e+07 3.25829e+09 1.02355e+09 1.92795e+09 587
3.96011e+09 6.58294e+08 1.59275e+07 5.12454e+08 4.43881e+08 1.66443e+08 2.77844e+09 5.16854e+07 3.12022e+09 1.04233e+09 2.18671e+09 662
6.3541e+09 6.56695e+08 1.44352e+07 5.26385e+08 4.96186e+08 1.72747e+08 2.37803e+09 4.97602e+07 2.3272e+09 1.52574e+09 1.5541e+09 689
1.01433e+10 7.2154e+08 1.80897e+07 5.4793e+08 5.51991e+08 2.04086e+08 2.114e+09 4.92135e+07 1.79737e+09 1.99178e+09 1.10482e+09 733
1.59257e+10 7.14033e+08 1.5391e+07 5.51839e+08 5.75959e+08 2.2408e+08 1.91989e+09 4.06902e+07 1.64291e+09 1.81858e+09 9.50354e+08 925
2.50438e+10 7.43332e+08 1.40849e+07 6.04553e+08 5.6782e+08 2.48575e+08 1.74683e+09 3.57692e+07 1.33034e+09 1.76625e+09 7.18525e+08 1052
3.95354e+10 7.21616e+08 1.38567e+07 5.8367e+08 5.17355e+08 2.2541e+08 1.61801e+09 3.488e+07 1.32422e+09 1.58522e+09 7.12407e+08 993
6.24616e+10 6.53386e+08 1.25549e+07 5.49915e+08 3.90694e+08 2.0607e+08 1.51142e+09 3.7302e+07 1.17237e+09 1.44955e+09 6.41496e+08 811
9.85911e+10 6.54524e+08 1.54188e+07 5.57248e+08 4.63457e+08 2.21273e+08 1.44259e+09 4.95146e+07 1.01337e+09 1.6811e+09 4.82497e+08 480
1.51444e+11 6.87894e+08 2.93916e+07 5.58931e+08 4.72164e+08 2.12562e+08 1.2795e+09 7.17725e+07 8.53413e+08 1.47378e+09 3.78004e+08 202
2.41874e+11 6.87721e+08 4.77014e+07 5.63628e+08 5.44858e+08 2.42813e+08 8.99244e+08 6.42726e+07 6.92559e+08 5.58931e+08 1.61682e+08 75
3.64556e+11 7.27245e+08 9.94038e+07 6.33798e+08 4.55122e+08 3.11261e+08 7.45996e+08 6.32955e+07 6.92559e+08 3.20815e+08 2.42813e+08 22
5.93435e+11 8.4861e+08 2.81631e+08 5.60556e+08 1.31356e+09 2.44635e+08 6.83281e+08 8.99859e+07 6.11817e+08 4.81181e+08 8.45444e+07 6
