#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
46.1246 0 0 125311 7798.77 0 0 0 0.280703 6.90078e-05 0.273301 0.0832006 0.0689667 0.371312 5.77441e-05 0.375546 0.0584359 0.0665718 0.468709 2.15578e-05 0.473882 0.0145572 0.0240211 1174465
62.4856 0 0 221968 12851.4 0 0 0 0.236947 7.66195e-05 0.227692 0.0688895 0.051441 0.350905 6.86947e-05 0.353628 0.0516459 0.0584977 0.465916 2.47545e-05 0.47 0.013573 0.0215468 678229
79.4692 0 0 594587 27481.1 0 0 0 0.221708 8.85406e-05 0.214306 0.0610624 0.0480924 0.349602 7.9332e-05 0.352231 0.0482967 0.0548163 0.467672 2.62596e-05 0.471035 0.0119175 0.0185497 445005
98.4668 0 0 1.84808e+06 67776.1 0 0 0 0.227252 0.000114405 0.220897 0.0599639 0.0491835 0.355577 9.52561e-05 0.358389 0.0439072 0.0508128 0.470288 2.99887e-05 0.473231 0.0104557 0.0162184 264860
123.898 0 0 6.47863e+06 208244 0 0 0 0.244083 0.000173941 0.238581 0.0611239 0.0513585 0.376191 0.000135415 0.379937 0.040983 0.0495744 0.478198 3.53108e-05 0.48067 0.00764468 0.0124005 117141
155.228 0 0 2.88954e+07 809891 0 0 0 0.275591 0.000283693 0.272657 0.0614414 0.0572044 0.407914 0.000168173 0.412478 0.0271798 0.0367622 0.483212 4.54821e-05 0.484962 0.0056079 0.00852764 45341
192.809 0 0 1.03831e+08 3.22885e+06 0 0 0 0.296609 0.000551292 0.294891 0.0558302 0.0540754 0.404336 0.00033727 0.405973 0.0298092 0.0330359 0.474028 0.00018469 0.478709 0.0093177 0.0166216 10892
240.32 0 0 2.61513e+08 1.52555e+07 0 7.22627e+08 0 0.294537 0.0017772 0.288843 0.0618734 0.0525251 0.379309 0.00139729 0.379171 0.0451664 0.0453042 0.451341 0.00104917 0.460877 0.0232162 0.0421219 1241
305.6 0 0 4.95195e+08 7.15519e+07 0 1.24888e+09 0 0.278166 0.00670558 0.268546 0.0607725 0.051598 0.360215 0.0061557 0.361548 0.0591654 0.0623102 0.430973 0.00517072 0.448262 0.0330686 0.0706097 114
389.287 0 0 8.82516e+08 2.10461e+08 8.53413e+08 9.49448e+08 8.53413e+08 0.268004 0.0198406 0.245467 0.0931602 0.055929 0.325624 0.0168382 0.31296 0.0921984 0.0582531 0.381026 0.0143897 0.37288 0.10042 0.0556391 18
507.947 0 0 6.92385e+08 3.74928e+08 0 2.02581e+09 0 0.254796 0.0425843 0.197586 0.162248 0.0219702 0.316923 0.0470297 0.307129 0.125979 0.0800794 0.366315 0.0401391 0.391658 0.0675595 0.106351 7
