#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 11.25 - 11.75
#HM   Stats: 3.379410e+12 (median) + 2.433830e+12  / - 1.217650e+12
#SM   Stats: 2.290010e+11 (median) + 8.744901e+10  / - 3.939300e+10
#VMP  Stats: 3.200100e+02 (median) + 6.126999e+01  / - 4.374002e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.112963e-09 (median) + 1.475362e-09  / - 6.815394e-10
sfh 0.055623 0 0 0 #avg: 0.0024645; avg_err: 0.00159585; sd: 0.0761339; counts: 2277
sfh 0.060123 0 0 0 #avg: 0.0327439; avg_err: 0.0140574; sd: 0.670642; counts: 2277
sfh 0.062373 0 0 0 #avg: 0.102201; avg_err: 0.0363757; sd: 1.73539; counts: 2277
sfh 0.064623 0 0 0 #avg: 0.0953989; avg_err: 0.0207396; sd: 0.989435; counts: 2277
sfh 0.066873 0 0 0 #avg: 0.176708; avg_err: 0.0605525; sd: 2.88881; counts: 2277
sfh 0.069123 0 0.0125861 0 #avg: 0.2605; avg_err: 0.0604642; sd: 2.88459; counts: 2277
sfh 0.071373 0 0.106684 0 #avg: 0.338448; avg_err: 0.0559471; sd: 2.66909; counts: 2277
sfh 0.073623 0 0.271545 0 #avg: 0.550305; avg_err: 0.114053; sd: 5.44117; counts: 2277
sfh 0.075873 0 0.542136 0 #avg: 0.647647; avg_err: 0.0789467; sd: 3.76635; counts: 2277
sfh 0.078123 0.00421444 0.845519 0.00421444 #avg: 0.725509; avg_err: 0.0639206; sd: 3.04949; counts: 2277
sfh 0.080373 0.034972 1.13433 0.034972 #avg: 0.933567; avg_err: 0.0800006; sd: 3.81662; counts: 2277
