#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.81792e+07 0.168833 0.189815 0.00145999 0 1 0 0.14675 0.000374104 0.12156 0.139496 0.0833161 93649
1.57819e+08 0.163395 0.18265 0.00218034 0 1 0 0.159854 0.000604996 0.134236 0.15143 0.094764 40093
2.50553e+08 0.165649 0.183633 0.00226112 0 1 0 0.169625 0.000629607 0.149835 0.145702 0.103227 36867
3.97193e+08 0.170463 0.188808 0.00232199 0 1 0 0.1721 0.000624302 0.153374 0.142019 0.104264 35650
6.27317e+08 0.170659 0.189171 0.0024726 0 1 0 0.172778 0.000676317 0.152459 0.146366 0.104702 31601
9.93394e+08 0.173792 0.193542 0.00270481 0 1 0 0.179687 0.000757652 0.159659 0.151046 0.105564 27038
1.5724e+09 0.184941 0.207635 0.0030645 0 1 0 0.189685 0.000856338 0.169918 0.153197 0.11428 22737
2.49762e+09 0.19746 0.222648 0.00343848 0 1 0 0.199286 0.000966624 0.178405 0.161977 0.115601 19295
3.95996e+09 0.215236 0.246853 0.00387088 0 1 0 0.214666 0.00110773 0.193883 0.17093 0.129034 16921
6.27492e+09 0.22781 0.267099 0.00441515 0 1 0 0.232724 0.00129418 0.210984 0.178279 0.139318 14635
9.96836e+09 0.264347 0.316067 0.00508759 0 1 0 0.257292 0.00151917 0.23248 0.196195 0.151984 12877
1.57682e+10 0.296516 0.365679 0.0058869 0 1 0 0.286193 0.00175212 0.259629 0.21995 0.16878 11480
2.50544e+10 0.34159 0.442739 0.00679412 0 1 0 0.322872 0.00198581 0.300207 0.240116 0.194034 10618
3.95672e+10 0.376477 0.50162 0.00760385 0 1 0 0.362913 0.00221752 0.342648 0.262124 0.2126 9565
6.24451e+10 0.408069 0.554413 0.00881722 0 1 0 0.390829 0.0025501 0.383862 0.259151 0.244676 7783
9.85331e+10 0.413738 0.561058 0.0103832 0 1 0 0.42282 0.00318502 0.423274 0.269592 0.276797 5634
1.53969e+11 0.425326 0.581945 0.0137686 0 1 0 0.465362 0.00439448 0.490416 0.249026 0.337626 3301
2.42434e+11 0.405114 0.555855 0.0202944 0 1 0 0.544757 0.0062258 0.60271 0.181524 0.359483 1486
3.81978e+11 0.341463 0.452328 0.03335 0 1 0 0.651471 0.00950966 0.718048 0.105817 0.291034 451
5.97783e+11 0.266667 0.344444 0.0673395 0 1 0 0.739506 0.0165467 0.791333 0.0694354 0.177544 90
9.68979e+11 0.0666667 0.0666667 0.0666667 0 0 0 0.837177 0.013258 0.824273 0.0639052 0.0428473 15
