#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.66307e+09 0 0 0 0 0 0 0.119872 0.0252367 0.0888973 0.147588 0.0726966 19
1.6301e+10 0 0 0 0 0 0 0.0941462 0.0339195 0.0996277 0.0816132 0.0826377 4
2.31278e+10 0.25 0.25 0.25 0 1 0 0.189072 0.0547481 0.189357 0.153793 0.0899953 4
3.78783e+10 0 0 0 0 0 0 0.301448 0.0624512 0.397644 0.102341 0.261855 8
6.07251e+10 0 0 0 0 0 0 0.166845 0.052005 0.117848 0.252774 0.101265 13
1.07391e+11 0.0571429 0.0571429 0.0398075 0 0 0 0.22379 0.0292964 0.197527 0.178317 0.156016 35
1.62767e+11 0.0151515 0.0151515 0.0151515 0 0 0 0.163207 0.0162985 0.127184 0.158308 0.0870037 66
2.65267e+11 0.0648148 0.0648148 0.0167906 0 0 0 0.158353 0.00925856 0.127808 0.156106 0.0862972 216
4.13429e+11 0.0636042 0.065371 0.0106954 0 0 0 0.179708 0.00645613 0.136546 0.1926 0.0971743 566
6.48906e+11 0.0793132 0.0809485 0.00797226 0 0 0 0.19306 0.00449853 0.150865 0.204032 0.111096 1223
1.01576e+12 0.08369 0.0851165 0.00619708 0 0 0 0.208206 0.00346851 0.171416 0.20289 0.122458 2103
1.59525e+12 0.0876682 0.0891233 0.00553178 0 0 0 0.22988 0.00324534 0.189328 0.217341 0.126314 2749
2.50907e+12 0.0937178 0.0957775 0.00558168 0 0 0 0.261497 0.00332902 0.225055 0.229409 0.139196 2913
3.95964e+12 0.106931 0.108911 0.00632611 0 0 0 0.289474 0.00362718 0.257472 0.226807 0.148588 2525
6.21973e+12 0.0960854 0.0978648 0.00738295 0 0 0 0.325631 0.00445214 0.304633 0.219158 0.169819 1686
9.79835e+12 0.101998 0.105152 0.0102805 0 0 0 0.356825 0.0059993 0.346796 0.200565 0.189883 951
1.53207e+13 0.0633663 0.0633663 0.0108517 0 0 0 0.404058 0.00820351 0.399007 0.199669 0.198566 505
2.46383e+13 0.0742574 0.0742574 0.0184934 0 0 0 0.464688 0.0124971 0.462986 0.174708 0.170811 202
3.83815e+13 0.0779221 0.0779221 0.0307473 0 0 0 0.497226 0.0154445 0.501989 0.115699 0.166571 77
5.82854e+13 0.05 0.05 0.05 0 0 0 0.566819 0.0380153 0.567167 0.197018 0.173549 20
9.46856e+13 0 0 0 0 0 0 0.534893 0.0583344 0.483853 0.267142 0.0560375 5
