#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.72894e+09 0.278608 0.000598779 5.43693e+08 1.45758e+06 0 1.28215e+09 0 0.435479 0.000175251 0.42507 0.12612 0.113271 0.688733 0.000158325 0.703556 0.0934837 0.129734 0.912871 0.000109482 0.943551 0.0227878 0.0887537 560573
1.58164e+10 0.304595 0.000741612 5.62707e+08 1.75323e+06 0 1.39649e+09 0 0.3669 0.000180255 0.35928 0.104896 0.100604 0.657843 0.000182828 0.671587 0.0938381 0.123576 0.906489 0.000128592 0.93612 0.0241098 0.0887249 385131
2.48929e+10 0.326604 0.000814128 6.13111e+08 1.97086e+06 0 1.51125e+09 0 0.345224 0.000189341 0.336455 0.103713 0.0967144 0.655016 0.000191715 0.667816 0.0909261 0.117623 0.903685 0.000140803 0.934308 0.0244799 0.0933722 331824
3.92727e+10 0.358155 0.000940228 7.07133e+08 2.3996e+06 0 1.85802e+09 0 0.342406 0.000207771 0.334032 0.0989739 0.0917383 0.658558 0.000206569 0.670469 0.08549 0.108702 0.898891 0.000166931 0.932621 0.024879 0.104874 260038
6.23141e+10 0.405537 0.0011199 8.84508e+08 3.1427e+06 0 2.32608e+09 0 0.348586 0.000232968 0.341861 0.0929491 0.0888531 0.657736 0.000237704 0.670938 0.0820252 0.109256 0.887833 0.000214204 0.927777 0.0272906 0.126255 192219
9.87473e+10 0.453935 0.00132408 1.08605e+09 4.04891e+06 0 2.80036e+09 0 0.361926 0.000263666 0.356625 0.0891658 0.0871377 0.654499 0.000272937 0.669333 0.0780329 0.11048 0.872238 0.000271462 0.916817 0.0337287 0.144728 141388
1.5599e+11 0.497828 0.00161179 1.31083e+09 5.41135e+06 5.63017e+08 2.71743e+09 5.63017e+08 0.378422 0.00032447 0.372902 0.0883127 0.0874573 0.644731 0.000319588 0.656914 0.0760723 0.105606 0.848809 0.000351572 0.890982 0.0500551 0.158089 96232
2.4689e+11 0.536692 0.00199997 1.5774e+09 7.51638e+06 8.29125e+08 2.93672e+09 8.29125e+08 0.39041 0.00039665 0.385538 0.0859615 0.086262 0.620534 0.000380124 0.626936 0.0769436 0.095058 0.810873 0.000464863 0.841704 0.0780446 0.158733 62166
3.91306e+11 0.577243 0.00247834 1.93341e+09 1.06155e+07 1.16825e+09 3.33432e+09 1.16825e+09 0.394344 0.000480339 0.390104 0.0843805 0.084289 0.582349 0.000463668 0.584019 0.0780236 0.088403 0.753053 0.000613159 0.769635 0.107732 0.152786 39732
6.19274e+11 0.626377 0.0030291 2.35997e+09 1.48263e+07 1.62642e+09 3.55876e+09 1.62642e+09 0.390829 0.000592153 0.385764 0.0831373 0.0809541 0.541268 0.000582003 0.53763 0.0795265 0.0794781 0.686615 0.000779586 0.686388 0.128819 0.129955 25507
9.82095e+11 0.686245 0.00365834 3.00436e+09 2.13573e+07 2.32608e+09 3.81727e+09 2.32608e+09 0.372349 0.000749928 0.36569 0.0813827 0.0768221 0.498782 0.000774786 0.491728 0.0844569 0.0770507 0.62085 0.00101452 0.61311 0.131045 0.117001 16089
1.55218e+12 0.720483 0.00448157 3.62605e+09 2.9991e+07 2.91986e+09 4.30681e+09 2.42974e+09 0.349978 0.000962119 0.343018 0.0804433 0.077352 0.463277 0.0010384 0.452053 0.0902312 0.0762112 0.576156 0.00137277 0.561061 0.144596 0.116978 10028
2.46174e+12 0.77605 0.00527877 4.51211e+09 4.24613e+07 4.01036e+09 4.61055e+09 3.18123e+09 0.322804 0.00120852 0.315649 0.0770844 0.074313 0.427573 0.00141 0.412985 0.0948152 0.0764759 0.535702 0.0019207 0.507727 0.17361 0.112669 6238
3.91423e+12 0.81447 0.0062495 5.46268e+09 5.83498e+07 5.3931e+09 4.25556e+09 4.24358e+09 0.300662 0.00155815 0.292534 0.0775376 0.0748011 0.40376 0.00198254 0.380415 0.109437 0.075697 0.517337 0.00271452 0.476054 0.221126 0.117208 3870
6.18171e+12 0.859756 0.00724834 6.48651e+09 7.81167e+07 7.88776e+09 2.36779e+09 6.37651e+09 0.280118 0.00181299 0.272419 0.071964 0.0678976 0.387023 0.00276848 0.354567 0.132549 0.0718774 0.514474 0.0038277 0.469959 0.256483 0.131279 2296
9.79986e+12 0.884173 0.00858663 7.60607e+09 1.01076e+08 9.33727e+09 1.57126e+09 7.24602e+09 0.266028 0.00251439 0.254054 0.0718563 0.0656699 0.387021 0.00430974 0.341213 0.195434 0.0799495 0.513914 0.00528547 0.473132 0.261461 0.157994 1390
1.55842e+13 0.915375 0.00961448 7.92484e+09 1.3352e+08 9.70418e+09 1.48247e+09 7.61292e+09 0.256338 0.00316074 0.241394 0.0754646 0.0557126 0.393984 0.00598983 0.335793 0.252716 0.0843813 0.536887 0.00709594 0.519012 0.250579 0.201685 839
2.47891e+13 0.934978 0.0116883 8.99596e+09 1.59013e+08 1.02555e+10 1.1343e+09 5.62933e+09 0.243916 0.00419602 0.228325 0.0695162 0.0509952 0.391503 0.00792161 0.330404 0.23232 0.0837512 0.574208 0.00964872 0.585254 0.205309 0.25743 446
3.84561e+13 0.935361 0.015191 9.59473e+09 1.8947e+08 1.06228e+10 1.0303e+09 3.12321e+09 0.248875 0.00649043 0.22688 0.0823485 0.0591787 0.415946 0.010914 0.38537 0.224761 0.146773 0.593139 0.013109 0.595576 0.245468 0.257363 263
6.14901e+13 0.981013 0.0108923 9.67595e+09 2.321e+08 1.07666e+10 8.86534e+08 3.7061e+09 0.228308 0.00615211 0.212658 0.0725575 0.0470839 0.406356 0.0143756 0.367236 0.224867 0.128501 0.600961 0.0165803 0.610042 0.217607 0.291062 158
9.83726e+13 0.9625 0.0213748 9.75331e+09 3.59878e+08 1.10486e+10 9.20393e+08 4.07128e+09 0.243287 0.0125348 0.21538 0.0777043 0.0475521 0.44758 0.0225198 0.408669 0.232008 0.162535 0.628772 0.0222762 0.641204 0.192388 0.251565 80
1.54115e+14 0.947368 0.0367098 1.0251e+10 4.69997e+08 1.11866e+10 7.2039e+08 1.08065e+09 0.217474 0.0120262 0.211109 0.0527726 0.0626708 0.476583 0.0311286 0.47418 0.189257 0.211995 0.683155 0.0313122 0.739475 0.100552 0.281831 38
2.44446e+14 1 0 1.10535e+10 7.69252e+08 1.15882e+10 1.01803e+09 7.50362e+08 0.275327 0.0379415 0.209054 0.287292 0.0297792 0.4557 0.0391554 0.493988 0.0594185 0.146845 0.598424 0.0451673 0.610159 0.0784099 0.165378 14
3.34412e+14 1 1 1.04773e+10 1.04773e+10 1.04773e+10 0 0 0.163209 0.163209 0.163209 0 0 0.306277 0.306277 0.306277 0 0 0.712904 0.712904 0.712904 0 0 1
7.53676e+14 1 1 1.22688e+10 1.22688e+10 1.22688e+10 0 0 0.163428 0.163428 0.163428 0 0 0.434678 0.434678 0.434678 0 0 0.826887 0.826887 0.826887 0 0 1
