#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.68222e+07 0.052283 0.061046 0.000338479 0 0 0 0.00732216 3.15994e-05 0 0.00419399 0 671231
1.57038e+08 0.0549466 0.0639386 0.000583706 0 0 0 0.00757845 5.47228e-05 0 0.00642785 0 235210
2.48607e+08 0.0580241 0.0674056 0.000676387 0 0 0 0.00801944 6.46918e-05 0 0.00845712 0 182700
3.93946e+08 0.0636287 0.0748858 0.000815456 0 0 0 0.00886254 7.84579e-05 0 0.00868548 0 142310
6.25214e+08 0.070828 0.0827048 0.000958287 0 0 0 0.00989544 9.56179e-05 0 0.00895442 0 110973
9.90616e+08 0.0797749 0.0936903 0.00114802 0 0 0 0.0111519 0.000116225 0 0.00987075 0 87960
1.57191e+09 0.0916979 0.107906 0.00136777 0 0 0 0.0128499 0.000142321 0 0.0174274 0 70645
2.49147e+09 0.106417 0.126555 0.00164951 0 0 0 0.0151257 0.000176522 0 0.0250557 0 57303
3.95186e+09 0.125361 0.149788 0.00195936 0 0 0 0.0181168 0.000217622 0 0.0334679 0 47447
6.27682e+09 0.149596 0.1819 0.00239004 0 0 0 0.0224097 0.000283566 0 0.0426705 0 39005
9.93141e+09 0.185015 0.23053 0.00294417 0 1 0 0.0286409 0.000369324 0 0.0565926 0 32473
1.57531e+10 0.224053 0.288764 0.00363176 0 1 0 0.0377417 0.000493893 0 0.0783999 0 27306
2.49543e+10 0.284942 0.381143 0.00452076 0 1 0 0.0519152 0.00065493 0 0.119181 0 22952
3.95035e+10 0.345946 0.476684 0.0054361 0 1 0 0.0678428 0.000833637 0.00824753 0.149327 0.00824753 19214
6.23685e+10 0.419153 0.583803 0.00663581 0 1 0 0.0883875 0.00109525 0.0217851 0.186976 0.0217851 14546
9.78321e+10 0.487295 0.685977 0.00850215 0 2 0 0.112878 0.00149928 0.0450626 0.214749 0.0450626 9563
1.52596e+11 0.547651 0.750887 0.0122293 1 1 1 0.152013 0.00237977 0.0898304 0.236136 0.0755229 4512
2.38415e+11 0.596343 0.83474 0.0222256 1 1 1 0.221703 0.00433489 0.178916 0.230393 0.118987 1422
3.74914e+11 0.556196 0.691643 0.0395715 1 0 1 0.333452 0.00836773 0.341555 0.160571 0.178891 347
5.89319e+11 0.483871 0.564516 0.081696 0 1 0 0.383228 0.0177692 0.410481 0.122189 0.19383 62
9.10217e+11 0.0769231 0.0769231 0.0769231 0 0 0 0.434473 0.0412622 0.485943 0.0399898 0.162583 13
