#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.8741 2.09571e-05 4.27781e-06 155765 8265.71 0 0 0 0.222253 4.26896e-05 0.218121 0.0546461 0.0427777 0.26272 3.69152e-05 0.265143 0.0409832 0.044372 0.31429 1.47631e-05 0.317835 0.0108843 0.0172871 1145197
62.8009 4.33696e-06 2.50394e-06 345080 16232.2 0 0 0 0.194458 5.06857e-05 0.188998 0.0480701 0.0352994 0.247187 4.66508e-05 0.247734 0.0400671 0.0402156 0.311394 1.79706e-05 0.314212 0.0108072 0.0160177 691729
79.6168 9.46573e-06 4.23319e-06 1.60072e+06 44113.6 0 0 0 0.177152 5.55369e-05 0.172705 0.0430011 0.0345007 0.240872 5.06498e-05 0.241947 0.0355075 0.0375407 0.310687 1.86957e-05 0.313173 0.00956041 0.0143599 528221
98.2988 0.000115307 1.94894e-05 4.89179e+06 108498 0 0 0 0.174151 7.26945e-05 0.170603 0.0421854 0.0356741 0.241319 6.47388e-05 0.242608 0.033919 0.0365444 0.311541 2.30068e-05 0.313861 0.00864014 0.0130918 303537
123.671 0.00149891 0.000110419 1.50514e+07 320506 0 0 0 0.179962 0.000114171 0.177125 0.0412989 0.0364563 0.246169 9.71875e-05 0.247676 0.0317332 0.0352142 0.313152 3.47437e-05 0.3155 0.00775498 0.0121169 122756
155.159 0.00827685 0.000428513 3.83259e+07 877981 0 0 0 0.187336 0.000186975 0.184839 0.0411229 0.0366096 0.252761 0.000156784 0.254723 0.0306883 0.0349084 0.315256 6.09996e-05 0.318047 0.00699466 0.0114881 44703
194.839 0.0297451 0.00144353 6.72865e+07 2.09869e+06 0 0 0 0.20054 0.000345995 0.198218 0.0424117 0.0384078 0.265936 0.000274948 0.268775 0.0292047 0.0344721 0.319141 0.000112728 0.322373 0.0055151 0.00986737 13851
244.11 0.0723468 0.00447991 9.20162e+07 4.79524e+06 0 0 0 0.213413 0.000696529 0.210991 0.0444943 0.0384348 0.2747 0.000533697 0.278209 0.0271304 0.0343533 0.319052 0.00025976 0.323235 0.00573125 0.0113365 3345
306.679 0.15674 0.0144046 1.33733e+08 1.29992e+07 0 3.60165e+08 0 0.216206 0.00167394 0.212429 0.0480812 0.0357107 0.270831 0.00140762 0.275699 0.0312244 0.0386054 0.312623 0.0008323 0.31889 0.00963825 0.0200927 638
382.095 0.25 0.042666 2.25705e+08 3.99773e+07 0 6.06006e+08 0 0.20878 0.00410648 0.207784 0.0428389 0.0453584 0.259967 0.00372912 0.260237 0.0421776 0.0411134 0.307101 0.0025238 0.31726 0.00924465 0.0322149 104
491.504 0.636364 0.15212 3.84754e+08 1.96735e+08 0 1.0763e+09 0 0.201075 0.0169599 0.213167 0.0339068 0.0991806 0.256511 0.0137298 0.26362 0.0315155 0.0821391 0.298236 0.00908395 0.304342 0.0164739 0.0355996 11
719.45 1 1 9.44654e+08 9.44654e+08 9.44654e+08 0 0 0.141728 0.141728 0.141728 0 0 0.156317 0.156317 0.156317 0 0 0.209452 0.209452 0.209452 0 0 1
