#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.79403e+07 1 0 6.12867e+08 1.00037e+08 3.60165e+08 9.72448e+08 3.60165e+08 0.172043 0.00545265 0.165698 0.0454372 0.033696 0.221146 0.00597598 0.228004 0.0368435 0.0582744 0.266446 0.00603132 0.282025 0.020543 0.0547683 51
1.5653e+08 1 0 5.34769e+08 1.06221e+08 3.60165e+08 8.45484e+08 3.60165e+08 0.172133 0.00604357 0.170486 0.0283833 0.0403739 0.230187 0.00672949 0.246534 0.0334228 0.0632419 0.274491 0.0055842 0.283274 0.024301 0.0436474 44
2.59779e+08 1 0 8.61215e+08 1.11368e+08 6.06006e+08 1.20952e+09 6.06006e+08 0.167398 0.00579423 0.163782 0.0470195 0.0394936 0.226846 0.00652278 0.234795 0.0424372 0.0553822 0.265221 0.00610432 0.282551 0.0242436 0.0752098 56
4.06856e+08 1 0 5.80336e+08 6.08039e+07 4.3338e+08 8.99233e+08 4.3338e+08 0.179842 0.00429474 0.178384 0.0447092 0.0407674 0.241442 0.00413439 0.244796 0.0376505 0.0446114 0.278277 0.0036062 0.288083 0.0187585 0.0332553 101
6.27246e+08 1 0 5.35187e+08 4.31163e+07 3.98219e+08 6.78083e+08 3.98219e+08 0.174603 0.00304389 0.173119 0.0519826 0.0459101 0.23597 0.00327295 0.243142 0.04375 0.0578956 0.280824 0.00262748 0.291001 0.0204563 0.0424816 203
1.01403e+09 1 0 6.96426e+08 4.12793e+07 5.36715e+08 9.81687e+08 5.36715e+08 0.172935 0.00249806 0.169106 0.0548102 0.038984 0.233585 0.00260958 0.240403 0.0394322 0.0498844 0.273139 0.00258247 0.287623 0.0257404 0.0609693 296
1.61668e+09 1 0 6.67927e+08 3.24468e+07 6.06006e+08 7.89169e+08 6.06006e+08 0.178003 0.00209753 0.177059 0.048044 0.0411747 0.241109 0.00213024 0.249231 0.0361132 0.055148 0.278433 0.00186981 0.290388 0.0211121 0.048899 412
2.54704e+09 1 0 6.86754e+08 2.61863e+07 5.36715e+08 8.58459e+08 5.36715e+08 0.181157 0.00184257 0.180565 0.0488086 0.0453104 0.239488 0.00175132 0.245078 0.0389834 0.0470555 0.277212 0.00159287 0.286149 0.0267574 0.0484396 589
4.02221e+09 0.998728 0.00127226 7.26935e+08 2.41911e+07 6.06006e+08 9.12397e+08 6.06006e+08 0.180034 0.00150735 0.177293 0.0488795 0.0417384 0.239654 0.00153921 0.2455 0.0384436 0.052511 0.277821 0.00138239 0.288595 0.0246995 0.0506497 786
6.32308e+09 1 0 7.29641e+08 1.96041e+07 6.74785e+08 7.82323e+08 6.74785e+08 0.183483 0.00130203 0.179888 0.0495553 0.0386361 0.242339 0.0012974 0.248083 0.0377645 0.0502725 0.278254 0.00117731 0.287725 0.0250857 0.0461988 1066
1.00488e+10 1 0 7.13419e+08 1.77556e+07 6.06006e+08 7.89169e+08 6.06006e+08 0.187217 0.00120122 0.18566 0.0483573 0.0437317 0.244271 0.00114387 0.248922 0.0371469 0.0472121 0.280478 0.00100304 0.290503 0.0223785 0.0476682 1266
1.59675e+10 1 0 6.97589e+08 1.57789e+07 6.06006e+08 7.89169e+08 6.06006e+08 0.191473 0.00107792 0.189952 0.0466359 0.0416643 0.245369 0.00101739 0.25113 0.0357923 0.0506044 0.279449 0.000934555 0.288818 0.0246276 0.0475338 1551
