#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 1.95 - 2.11667
#HM   Stats: 1.638240e+11 (median) + 7.529400e+10  / - 4.782399e+10
#SM   Stats: 8.407710e+08 (median) + 1.795153e+10  / - 4.551480e+08
#VMP  Stats: 1.232000e+02 (median) + 5.660004e+00  / - 1.332999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.136104e-12 (median) + 2.996244e-12  / - 2.136104e-12
sfh 0.055623 0 0 0 #avg: 6.86471e-07; avg_err: 6.86471e-07; sd: 1.09405e-05; counts: 255
sfh 0.060123 0 0 0 #avg: 9.89933e-06; avg_err: 9.89933e-06; sd: 0.000157769; counts: 255
sfh 0.062373 0 0 0 #avg: 1.76211e-05; avg_err: 1.76211e-05; sd: 0.000280833; counts: 255
sfh 0.064623 0 0 0 #avg: 1.71152e-05; avg_err: 1.71152e-05; sd: 0.000272771; counts: 255
sfh 0.066873 0 0 0 #avg: 0.00230373; avg_err: 0.00202189; sd: 0.0322236; counts: 255
sfh 0.069123 0 0 0 #avg: 0.00857706; avg_err: 0.00623011; sd: 0.0992917; counts: 255
sfh 0.071373 0 0 0 #avg: 0.0109688; avg_err: 0.00771036; sd: 0.122883; counts: 255
sfh 0.073623 0 0 0 #avg: 0.0162797; avg_err: 0.0105904; sd: 0.168783; counts: 255
sfh 0.075873 0 0 0 #avg: 0.0253171; avg_err: 0.015159; sd: 0.241594; counts: 255
sfh 0.078123 0 0 0 #avg: 0.0233577; avg_err: 0.0119089; sd: 0.189796; counts: 255
sfh 0.080373 0 0 0 #avg: 0.0341386; avg_err: 0.0171921; sd: 0.273996; counts: 255
sfh 0.082623 0 0 0 #avg: 0.044046; avg_err: 0.0175582; sd: 0.279832; counts: 255
sfh 0.085998 0 0.00413144 0 #avg: 0.0654525; avg_err: 0.0234101; sd: 0.373095; counts: 255
sfh 0.089373 0 0.0145832 0 #avg: 0.0738479; avg_err: 0.0266784; sd: 0.425183; counts: 255
sfh 0.092748 0 0.036778 0 #avg: 0.102504; avg_err: 0.0332815; sd: 0.53042; counts: 255
sfh 0.096123 0 0.0618022 0 #avg: 0.109019; avg_err: 0.0290275; sd: 0.462623; counts: 255
sfh 0.099498 0 0.123211 0 #avg: 0.122936; avg_err: 0.0299847; sd: 0.477878; counts: 255
sfh 0.102873 0.00114608 0.169631 0.00114608 #avg: 0.153554; avg_err: 0.0381778; sd: 0.608454; counts: 255
sfh 0.106248 0.0052415 0.140288 0.0052415 #avg: 0.158162; avg_err: 0.0366322; sd: 0.583821; counts: 255
sfh 0.109623 0.0128072 0.179212 0.0128072 #avg: 0.186305; avg_err: 0.042968; sd: 0.684798; counts: 255
sfh 0.112998 0.018495 0.245993 0.018495 #avg: 0.241189; avg_err: 0.0585476; sd: 0.933096; counts: 255
sfh 0.116373 0.0214497 0.261686 0.0214497 #avg: 0.365005; avg_err: 0.088611; sd: 1.41223; counts: 255
sfh 0.119748 0.0263808 0.285415 0.0263808 #avg: 0.504938; avg_err: 0.138821; sd: 2.21245; counts: 255
sfh 0.123123 0.0319073 0.368199 0.0319073 #avg: 0.681353; avg_err: 0.194557; sd: 3.10072; counts: 255
