#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
7.73797e+07 9.65193e+08 1.68222e+07 7.1696e+08 8.49308e+08 2.69168e+08 1.18544e+09 2.41361e+07 8.29125e+08 1.02889e+09 3.35182e+08 1802
1.57699e+08 9.54952e+08 2.75816e+07 7.1696e+08 7.94287e+08 3.64124e+08 1.13809e+09 3.05516e+07 9.16284e+08 8.25725e+08 4.22341e+08 674
2.52192e+08 1.04916e+09 3.27232e+07 7.91253e+08 9.72162e+08 3.41707e+08 1.10289e+09 3.73985e+07 8.29125e+08 8.59811e+08 3.35182e+08 576
3.94989e+08 1.08917e+09 3.58433e+07 7.88209e+08 9.538e+08 3.31742e+08 1.08476e+09 3.21033e+07 8.29125e+08 7.97294e+08 3.35182e+08 556
6.27324e+08 1.02189e+09 2.98181e+07 8.29125e+08 7.91609e+08 3.67593e+08 1.21615e+09 4.75858e+07 9.41735e+08 9.16284e+08 4.47792e+08 496
9.90152e+08 1.17056e+09 4.12184e+07 9.0946e+08 9.48559e+08 4.15517e+08 1.2193e+09 4.41331e+07 9.41735e+08 1.0327e+09 4.47792e+08 455
1.58035e+09 1.08339e+09 4.46058e+07 7.94287e+08 1.06373e+09 3.42996e+08 1.26274e+09 5.84989e+07 9.41735e+08 1.00841e+09 3.78718e+08 362
2.5268e+09 1.21016e+09 4.47438e+07 9.41735e+08 9.23345e+08 4.47792e+08 1.18211e+09 4.86493e+07 9.41735e+08 9.16284e+08 4.47792e+08 439
3.98136e+09 1.23997e+09 4.85335e+07 9.41735e+08 1.04992e+09 4.47792e+08 1.39005e+09 6.68214e+07 1.05478e+09 1.15369e+09 4.93943e+08 378
6.2745e+09 1.39121e+09 6.27616e+07 9.51436e+08 1.37465e+09 4.6132e+08 1.33675e+09 5.43972e+07 1.02505e+09 1.27508e+09 5.31106e+08 385
1.00721e+10 1.43928e+09 6.61085e+07 9.41735e+08 1.53404e+09 4.47792e+08 1.50636e+09 7.24343e+07 1.16825e+09 1.15783e+09 6.03059e+08 365
1.57038e+10 1.71001e+09 9.47127e+07 1.16825e+09 1.63731e+09 6.74308e+08 1.61515e+09 8.12228e+07 1.05478e+09 1.62645e+09 4.89588e+08 339
2.5138e+10 1.72694e+09 8.02068e+07 1.06184e+09 2.13695e+09 5.67898e+08 1.74667e+09 7.68644e+07 1.28215e+09 1.63771e+09 7.1696e+08 407
3.97298e+10 2.22489e+09 1.00739e+08 1.34876e+09 2.78426e+09 7.43526e+08 1.82198e+09 8.36171e+07 1.28215e+09 1.77669e+09 7.81481e+08 445
6.35678e+10 2.27275e+09 1.04529e+08 1.39649e+09 2.73654e+09 7.91253e+08 1.80665e+09 8.64941e+07 1.16825e+09 1.66493e+09 5.94493e+08 453
9.96805e+10 2.34225e+09 1.04555e+08 1.51125e+09 2.64595e+09 9.06013e+08 2.19765e+09 9.47846e+07 1.62642e+09 2.18193e+09 9.52111e+08 423
1.60578e+11 2.41353e+09 1.06488e+08 1.24919e+09 3.85291e+09 7.49059e+08 2.52377e+09 8.67314e+07 1.85802e+09 2.52113e+09 1.14106e+09 548
2.44504e+11 2.73116e+09 1.23553e+08 1.51125e+09 4.31067e+09 9.06013e+08 2.34599e+09 8.08365e+07 1.74201e+09 2.51395e+09 1.02505e+09 512
3.77507e+11 3.34982e+09 2.2297e+08 2.20847e+09 5.0182e+09 1.34467e+09 1.84681e+09 1.24462e+08 1.17785e+09 2.09273e+09 6.83908e+08 169
5.872e+11 4.55922e+09 6.29918e+08 2.80036e+09 5.65887e+09 1.28911e+09 1.39624e+09 2.32201e+08 1.07524e+09 9.60678e+08 6.838e+08 32
8.52131e+11 7.69454e+09 9.30508e+08 8.94173e+09 3.16968e+08 3.75655e+09 8.49241e+08 2.80801e+08 1.29158e+09 8.38566e+07 9.74613e+08 4
