#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 11.25 - 11.75
#HM   Stats: 2.567650e+12 (median) + 2.888230e+12  / - 8.779399e+11
#SM   Stats: 2.240530e+11 (median) + 7.575699e+10  / - 3.561000e+10
#VMP  Stats: 2.484300e+02 (median) + 6.730002e+01  / - 2.981000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.912575e-10 (median) + 3.224202e-10  / - 1.737589e-10
sfh 0.055623 0 0 0 #avg: 0.000365059; avg_err: 0.000365059; sd: 0.0209647; counts: 3299
sfh 0.060123 0 0 0 #avg: 0.00509552; avg_err: 0.0021166; sd: 0.121553; counts: 3299
sfh 0.062373 0 0 0 #avg: 0.021013; avg_err: 0.00718897; sd: 0.41285; counts: 3299
sfh 0.064623 0 0 0 #avg: 0.037956; avg_err: 0.00843024; sd: 0.484134; counts: 3299
sfh 0.066873 0 0 0 #avg: 0.0728332; avg_err: 0.0170988; sd: 0.981954; counts: 3299
sfh 0.069123 0 0 0 #avg: 0.0931627; avg_err: 0.0162269; sd: 0.931884; counts: 3299
sfh 0.071373 0 0 0 #avg: 0.131493; avg_err: 0.0185966; sd: 1.06797; counts: 3299
sfh 0.073623 0 0.0164779 0 #avg: 0.165155; avg_err: 0.0170085; sd: 0.97677; counts: 3299
sfh 0.075873 0 0.0679929 0 #avg: 0.217764; avg_err: 0.021802; sd: 1.25205; counts: 3299
sfh 0.078123 0 0.172178 0 #avg: 0.312951; avg_err: 0.0302483; sd: 1.73711; counts: 3299
sfh 0.080373 0 0.288017 0 #avg: 0.395314; avg_err: 0.0371039; sd: 2.13081; counts: 3299
sfh 0.082623 0 0.411194 0 #avg: 0.460941; avg_err: 0.0384286; sd: 2.20689; counts: 3299
sfh 0.085998 0.0151663 0.644906 0.0151663 #avg: 0.730207; avg_err: 0.0657491; sd: 3.77585; counts: 3299
sfh 0.089373 0.0508346 0.806342 0.0508346 #avg: 0.812248; avg_err: 0.058597; sd: 3.36512; counts: 3299
sfh 0.092748 0.0957613 0.962159 0.0957613 #avg: 0.989547; avg_err: 0.0816233; sd: 4.68748; counts: 3299
sfh 0.096123 0.160767 1.14738 0.160767 #avg: 1.15572; avg_err: 0.0889849; sd: 5.11024; counts: 3299
sfh 0.099498 0.224685 1.30407 0.218745 #avg: 1.37832; avg_err: 0.123754; sd: 7.10695; counts: 3299
sfh 0.102873 0.27914 1.59664 0.261806 #avg: 1.58754; avg_err: 0.144823; sd: 8.3169; counts: 3299
sfh 0.106248 0.332587 1.89492 0.298753 #avg: 2.05902; avg_err: 0.289164; sd: 16.6062; counts: 3299
sfh 0.109623 0.40426 2.10283 0.355933 #avg: 2.59145; avg_err: 0.466307; sd: 26.7792; counts: 3299
sfh 0.112998 0.452306 2.54755 0.384894 #avg: 2.98527; avg_err: 0.4992; sd: 28.6682; counts: 3299
sfh 0.116373 0.523126 2.75581 0.441571 #avg: 3.48888; avg_err: 0.492025; sd: 28.2561; counts: 3299
sfh 0.119748 0.618863 3.06893 0.520155 #avg: 3.79746; avg_err: 0.415664; sd: 23.8709; counts: 3299
sfh 0.123123 0.754142 3.45744 0.63147 #avg: 4.28172; avg_err: 0.419083; sd: 24.0672; counts: 3299
sfh 0.126498 0.846413 3.86467 0.701916 #avg: 4.89333; avg_err: 0.483372; sd: 27.7592; counts: 3299
sfh 0.129873 0.98946 4.35353 0.831437 #avg: 5.64337; avg_err: 0.566192; sd: 32.5154; counts: 3299
sfh 0.133248 1.09931 5.3363 0.911237 #avg: 6.43072; avg_err: 0.605077; sd: 34.7485; counts: 3299
sfh 0.136623 1.24067 5.9531 1.03312 #avg: 7.14367; avg_err: 0.63777; sd: 36.626; counts: 3299
sfh 0.141685 1.42348 6.83627 1.17686 #avg: 8.3942; avg_err: 0.870987; sd: 50.0192; counts: 3299
sfh 0.146748 1.68498 7.51297 1.37335 #avg: 9.30784; avg_err: 0.829098; sd: 47.6136; counts: 3299
sfh 0.15181 1.96047 8.47323 1.60397 #avg: 10.1809; avg_err: 0.872349; sd: 50.0974; counts: 3299
sfh 0.156873 2.2054 9.4966 1.7894 #avg: 11.0635; avg_err: 0.95408; sd: 54.7911; counts: 3299
sfh 0.161935 2.45258 11.6503 1.99796 #avg: 11.8543; avg_err: 0.817175; sd: 46.9289; counts: 3299
sfh 0.166998 2.85502 12.7762 2.31535 #avg: 13.2529; avg_err: 0.869164; sd: 49.9145; counts: 3299
sfh 0.17206 3.35068 13.9518 2.72882 #avg: 15.1351; avg_err: 0.979944; sd: 56.2764; counts: 3299
sfh 0.177123 3.77247 15.6633 3.07369 #avg: 16.9284; avg_err: 0.982991; sd: 56.4514; counts: 3299
sfh 0.182185 4.31509 18.5063 3.48902 #avg: 18.8682; avg_err: 1.04838; sd: 60.2063; counts: 3299
sfh 0.187248 4.80487 20.5881 3.88727 #avg: 20.4892; avg_err: 1.03525; sd: 59.4523; counts: 3299
sfh 0.19231 5.44657 22.8379 4.38372 #avg: 22.8397; avg_err: 1.09136; sd: 62.6746; counts: 3299
sfh 0.197373 5.96562 25.2768 4.76403 #avg: 24.8577; avg_err: 1.16276; sd: 66.7754; counts: 3299
sfh 0.202435 6.79298 27.643 5.41535 #avg: 27.3434; avg_err: 1.30127; sd: 74.7297; counts: 3299
sfh 0.207498 7.6101 31.9453 6.06702 #avg: 29.3306; avg_err: 1.36358; sd: 78.308; counts: 3299
sfh 0.21256 8.39344 34.3585 6.61006 #avg: 30.8063; avg_err: 1.33873; sd: 76.8807; counts: 3299
sfh 0.217623 9.38107 37.3763 7.48386 #avg: 32.9916; avg_err: 1.37128; sd: 78.7503; counts: 3299
sfh 0.222685 10.3372 39.1893 8.18407 #avg: 35.0464; avg_err: 1.36899; sd: 78.6186; counts: 3299
sfh 0.227748 11.6512 43.8801 9.34422 #avg: 37.631; avg_err: 1.42432; sd: 81.7963; counts: 3299
sfh 0.23281 12.7521 50.5944 10.1007 #avg: 41.4812; avg_err: 1.63457; sd: 93.8702; counts: 3299
sfh 0.237873 13.9912 54.5782 10.8979 #avg: 43.9423; avg_err: 1.6575; sd: 95.1873; counts: 3299
sfh 0.242935 15.5352 56.2303 12.1376 #avg: 45.8546; avg_err: 1.59757; sd: 91.7459; counts: 3299
sfh 0.247998 17.1699 59.6563 13.4107 #avg: 48.3043; avg_err: 1.56549; sd: 89.9031; counts: 3299
sfh 0.25306 19.3321 67.2061 14.9556 #avg: 51.5889; avg_err: 1.58457; sd: 90.9991; counts: 3299
sfh 0.258123 21.8205 72.6617 17.1124 #avg: 55.6968; avg_err: 1.64583; sd: 94.517; counts: 3299
sfh 0.263185 23.9542 80.7048 18.8481 #avg: 59.5125; avg_err: 1.7394; sd: 99.8909; counts: 3299
sfh 0.268248 26.6703 90.3727 21.2953 #avg: 63.2337; avg_err: 1.76957; sd: 101.623; counts: 3299
sfh 0.27331 29.6907 96.2253 23.4924 #avg: 67.068; avg_err: 1.74646; sd: 100.296; counts: 3299
sfh 0.278373 32.3569 104.247 25.3546 #avg: 71.3364; avg_err: 1.76694; sd: 101.472; counts: 3299
sfh 0.283435 35.9298 104.169 28.2159 #avg: 75.5593; avg_err: 1.81562; sd: 104.268; counts: 3299
sfh 0.288498 40.0984 107.112 31.294 #avg: 79.5669; avg_err: 1.86687; sd: 107.211; counts: 3299
sfh 0.29356 44.0243 110.35 34.2661 #avg: 83.7081; avg_err: 1.89416; sd: 108.778; counts: 3299
sfh 0.298623 49.4461 113.936 38.2236 #avg: 88.1957; avg_err: 1.91532; sd: 109.994; counts: 3299
sfh 0.303685 57.2894 113.519 44.9183 #avg: 92.946; avg_err: 1.91112; sd: 109.752; counts: 3299
sfh 0.308748 64.0599 113.654 50.264 #avg: 97.5924; avg_err: 1.88628; sd: 108.326; counts: 3299
sfh 0.31381 68.2539 118.613 52.7742 #avg: 101.221; avg_err: 1.84472; sd: 105.939; counts: 3299
sfh 0.318873 72.9399 122.026 55.2846 #avg: 106.734; avg_err: 1.88058; sd: 107.998; counts: 3299
sfh 0.323935 78.3588 121.909 58.2155 #avg: 109.833; avg_err: 1.88065; sd: 108.003; counts: 3299
sfh 0.328997 82.6526 124.479 59.3015 #avg: 114.488; avg_err: 1.90437; sd: 109.365; counts: 3299
sfh 0.33406 87.4805 122.4 61.5789 #avg: 117.392; avg_err: 1.88932; sd: 108.5; counts: 3299
sfh 0.339122 89.676 118.599 60.1548 #avg: 119.845; avg_err: 1.89178; sd: 108.641; counts: 3299
sfh 0.344185 94.4384 116.118 61.6896 #avg: 121.978; avg_err: 1.84017; sd: 105.678; counts: 3299
sfh 0.349247 97.642 109.433 62.9305 #avg: 123.089; avg_err: 1.81229; sd: 104.076; counts: 3299
sfh 0.35431 101.493 105.783 62.8033 #avg: 124.786; avg_err: 1.75912; sd: 101.023; counts: 3299
