#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 9.75 - 10.25
#HM   Stats: 5.148530e+11 (median) + 2.763230e+11  / - 1.814710e+11
#SM   Stats: 8.911660e+09 (median) + 4.862640e+09  / - 2.499980e+09
#VMP  Stats: 1.867900e+02 (median) + 2.354001e+01  / - 1.759000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.386984e-09 (median) + 1.705460e-09  / - 1.379474e-09
sfh 0.055623 0 0 0 #avg: 6.73648e-05; avg_err: 5.2219e-05; sd: 0.00661493; counts: 16048
sfh 0.060123 0 0 0 #avg: 0.00244687; avg_err: 0.00101255; sd: 0.128267; counts: 16048
sfh 0.062373 0 0 0 #avg: 0.00970551; avg_err: 0.00471559; sd: 0.597355; counts: 16048
sfh 0.064623 0 0 0 #avg: 0.0142628; avg_err: 0.00381889; sd: 0.483764; counts: 16048
sfh 0.066873 0 0 0 #avg: 0.0208184; avg_err: 0.00337884; sd: 0.42802; counts: 16048
sfh 0.069123 0 0 0 #avg: 0.0317203; avg_err: 0.00423001; sd: 0.535844; counts: 16048
sfh 0.071373 0 0 0 #avg: 0.0532851; avg_err: 0.00850953; sd: 1.07796; counts: 16048
sfh 0.073623 0 0 0 #avg: 0.0716888; avg_err: 0.00558074; sd: 0.70695; counts: 16048
sfh 0.075873 0 0 0 #avg: 0.0972715; avg_err: 0.005635; sd: 0.713824; counts: 16048
sfh 0.078123 0 0.020326 0 #avg: 0.134713; avg_err: 0.0100695; sd: 1.27557; counts: 16048
sfh 0.080373 0 0.0651092 0 #avg: 0.15; avg_err: 0.00821999; sd: 1.04128; counts: 16048
sfh 0.082623 0 0.119606 0 #avg: 0.156788; avg_err: 0.00827917; sd: 1.04878; counts: 16048
