#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.91861e+09 1 0 0 0 0 0 0 0.17582 0.00292885 0.178749 0 0.00585771 0.222356 0.0296763 0.252032 0 0.0593525 0.264969 0.0426365 0.307606 0 0.085273 2
1.60253e+10 1 0 4.9288e+08 1.93864e+08 3.60165e+08 9.72448e+08 3.60165e+08 0.149168 0.0115743 0.141356 0.0755778 0.0328236 0.182978 0.0114889 0.18228 0.0585375 0.0392884 0.249615 0.0111082 0.261156 0.032393 0.049731 12
2.58998e+10 1 0 4.85912e+08 9.95277e+07 5.36715e+08 4.07939e+08 5.36715e+08 0.146638 0.00682722 0.146325 0.0280749 0.0314314 0.187444 0.00748513 0.186456 0.036555 0.0220568 0.254061 0.00589178 0.254219 0.0346076 0.0358779 26
4.14669e+10 1 0 4.05554e+08 5.3198e+07 0 1.01076e+09 0 0.152976 0.00353602 0.149241 0.0371328 0.026503 0.196678 0.00377276 0.19757 0.0309463 0.0418359 0.264662 0.00320888 0.269033 0.0271306 0.0325247 91
6.55165e+10 1 0 5.57499e+08 4.05953e+07 4.66944e+08 6.74324e+08 4.66944e+08 0.150128 0.00232961 0.147836 0.0328998 0.0315654 0.196127 0.00225763 0.195441 0.0362402 0.0337478 0.258884 0.00227253 0.264771 0.0270608 0.0400972 224
1.03115e+11 1 0 5.25828e+08 2.43901e+07 4.66944e+08 6.74324e+08 4.66944e+08 0.153894 0.00143259 0.151424 0.0343494 0.0307216 0.201478 0.00144313 0.201389 0.0346696 0.0343954 0.264596 0.0013321 0.269488 0.0249885 0.036375 544
1.60973e+11 1 0 5.69475e+08 1.82932e+07 4.66944e+08 7.38705e+08 4.66944e+08 0.158592 0.00102885 0.156736 0.0343805 0.0306525 0.208462 0.00104476 0.20718 0.0349351 0.0331001 0.266711 0.00102931 0.274012 0.0249268 0.0412888 1053
2.5473e+11 1 0 5.59134e+08 1.41204e+07 4.66944e+08 7.38705e+08 4.66944e+08 0.165584 0.000853793 0.163214 0.0354653 0.0312914 0.218361 0.000863063 0.218712 0.0349768 0.0347386 0.271145 0.000822932 0.278129 0.025322 0.0408714 1640
3.99482e+11 0.999522 0.000477783 6.1342e+08 1.2091e+07 5.89564e+08 6.16085e+08 5.89564e+08 0.170305 0.000781096 0.169072 0.037225 0.0340397 0.223708 0.000754735 0.224817 0.0340152 0.0357165 0.273629 0.0007134 0.280293 0.0246941 0.0397592 2093
6.31641e+11 1 0 5.83405e+08 1.12519e+07 5.36715e+08 6.04553e+08 5.36715e+08 0.179122 0.000764132 0.177329 0.0382383 0.0344981 0.233479 0.000746326 0.235124 0.0359521 0.037942 0.278042 0.000680755 0.285244 0.0241508 0.041637 2291
9.91639e+11 1 0 6.08998e+08 1.17426e+07 6.06006e+08 5.35262e+08 6.06006e+08 0.185328 0.000870019 0.184132 0.0408481 0.0379582 0.238494 0.000820071 0.240263 0.0359374 0.0395215 0.278761 0.000736365 0.285096 0.0256118 0.0403274 1984
1.55848e+12 0.999286 0.000714286 6.1203e+08 1.38674e+07 6.06006e+08 5.35262e+08 6.06006e+08 0.191328 0.00106229 0.190934 0.0418047 0.0410157 0.244874 0.000937856 0.247954 0.0320185 0.0391679 0.280176 0.000843336 0.286093 0.0252223 0.0392748 1400
2.43727e+12 1 0 6.85148e+08 1.81705e+07 6.74785e+08 5.30864e+08 6.74785e+08 0.190154 0.00137053 0.190481 0.041576 0.0412512 0.240559 0.00131419 0.243864 0.0373157 0.0425455 0.273723 0.0012184 0.28036 0.0280594 0.0427639 850
3.87725e+12 1 0 7.59129e+08 2.33414e+07 7.43049e+08 5.26385e+08 7.43049e+08 0.18448 0.00161575 0.184386 0.0372013 0.0359296 0.233018 0.00160423 0.235746 0.0357687 0.0388985 0.266933 0.00156303 0.271069 0.0313997 0.0372918 483
6.05119e+12 1 0 7.64367e+08 3.62663e+07 7.43049e+08 5.89564e+08 7.43049e+08 0.175929 0.00226528 0.175574 0.0329947 0.033255 0.225777 0.00238164 0.231342 0.0300155 0.0402421 0.261031 0.00241358 0.266466 0.0275273 0.0414265 212
9.71127e+12 1 0 7.3846e+08 4.97222e+07 6.74785e+08 5.30864e+08 6.74785e+08 0.174046 0.00333812 0.170915 0.0336889 0.0272782 0.218748 0.00381451 0.215245 0.0439331 0.0315606 0.256496 0.00360169 0.260767 0.0393814 0.0439939 98
1.45815e+13 1 0 8.52332e+08 8.60818e+07 8.77994e+08 4.54619e+08 5.17828e+08 0.155454 0.00459303 0.154542 0.0255802 0.0250014 0.20114 0.00604578 0.199071 0.0418836 0.0394583 0.238669 0.00653839 0.243659 0.0385501 0.0506672 30
2.54924e+13 1 0 9.97099e+08 1.33849e+08 8.77994e+08 3.91441e+08 2.71987e+08 0.162172 0.00917521 0.157451 0.0425941 0.0295903 0.204541 0.0100866 0.221768 0.0111837 0.0543341 0.2422 0.0108648 0.250511 0.0190623 0.0534361 11
3.33971e+13 1 1 1.20565e+09 1.20565e+09 1.20565e+09 0 0 0.140054 0.140054 0.140054 0 0 0.172744 0.172744 0.172744 0 0 0.193712 0.193712 0.193712 0 0 1
