#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
39.5029 1 0 3.65187e+08 2.7707e+07 0 8.53413e+08 0 0.232636 0.00484125 0.20499 0.114811 0.0483813 0.262095 0.00502559 0.240305 0.122218 0.0682762 0.339232 0.00507371 0.346896 0.0936075 0.118257 340
62.8184 1 0 2.57366e+08 1.04294e+08 0 6.92559e+08 0 0.39607 0.0326981 0.455653 0.0255004 0.276948 0.407806 0.0313445 0.457991 0.0301785 0.262479 0.417598 0.0277275 0.460033 0.0303415 0.210941 15
82.0966 1 0 1.20626e+09 2.83013e+08 1.01337e+09 1.31382e+09 1.01337e+09 0.410947 0.0172398 0.435795 0.0455176 0.0962858 0.412875 0.0172584 0.437767 0.0455295 0.0963911 0.414804 0.0172771 0.439739 0.0455983 0.0964963 20
100.666 1 0 7.28794e+08 1.03403e+08 6.11817e+08 8.75395e+08 6.11817e+08 0.361253 0.0154304 0.405413 0.0708537 0.177743 0.387925 0.0114782 0.412094 0.0661793 0.136425 0.415037 0.00808706 0.419353 0.0608931 0.0658333 57
131.99 1 0 3.27874e+08 2.00664e+07 0 7.73094e+08 0 0.220401 0.00261756 0.210955 0.06532 0.0522816 0.316513 0.00235707 0.314359 0.064914 0.0639784 0.425627 0.00162555 0.437934 0.0244845 0.0499444 685
163.737 1 0 5.91996e+08 8.33774e+06 4.49746e+08 7.22627e+08 4.49746e+08 0.24939 0.000768429 0.243741 0.0705611 0.0581409 0.355254 0.000676051 0.363914 0.0462882 0.0655572 0.432283 0.000522317 0.444226 0.0240917 0.0473945 7081
201.62 1 0 9.46138e+08 5.83349e+06 7.73094e+08 9.47209e+08 7.73094e+08 0.268079 0.000430738 0.266814 0.0657068 0.0622891 0.357493 0.000368684 0.364337 0.0444617 0.0575351 0.415397 0.000335924 0.425504 0.0341338 0.0553192 20677
249.863 1 0 1.48015e+09 6.34046e+06 1.40892e+09 1.06663e+09 8.78042e+08 0.2552 0.000377124 0.254703 0.0584396 0.0575041 0.331671 0.000360641 0.335276 0.0493096 0.0570083 0.38519 0.000370836 0.390483 0.0505729 0.0608245 22825
311.83 1 0 2.11902e+09 8.51519e+06 2.10229e+09 1.01792e+09 1.0093e+09 0.233199 0.000457465 0.231288 0.0553925 0.0515238 0.302792 0.000501954 0.301574 0.0547712 0.0540924 0.357478 0.000561379 0.355819 0.068541 0.0623842 13492
391.796 1 0 2.70864e+09 1.19013e+07 2.69447e+09 8.99794e+08 8.97095e+08 0.211605 0.000642418 0.208818 0.050631 0.0462576 0.281734 0.000869819 0.273599 0.0615782 0.0535796 0.343714 0.000999281 0.333624 0.104827 0.0665151 6057
492.327 1 0 3.09809e+09 1.76673e+07 3.12022e+09 7.95898e+08 7.93023e+08 0.196855 0.000953161 0.193638 0.0451014 0.0416436 0.27355 0.00159843 0.258141 0.0784213 0.0535871 0.349875 0.00180891 0.336981 0.121448 0.0793155 2305
617.447 1 0 3.36149e+09 2.95678e+07 3.4615e+09 7.01053e+08 8.39574e+08 0.185902 0.00159205 0.181346 0.0418256 0.0372215 0.270135 0.00291267 0.250605 0.121331 0.0566107 0.364878 0.00325463 0.378528 0.0933721 0.122505 837
779.35 1 0 3.55811e+09 4.94528e+07 3.65981e+09 6.22037e+08 7.50362e+08 0.180022 0.0025501 0.173836 0.0443546 0.0311836 0.289442 0.00578774 0.263124 0.146997 0.0638317 0.393119 0.00538302 0.416967 0.0616718 0.132118 263
958.713 1 0 3.9278e+09 9.64914e+07 3.97868e+09 5.34093e+08 6.52126e+08 0.177991 0.00889242 0.167595 0.0367623 0.0309463 0.308966 0.0156364 0.316796 0.115398 0.121067 0.422099 0.0106719 0.438203 0.043763 0.0956481 44
1159.53 1 0 3.80801e+09 1.29194e+08 3.78915e+09 2.51459e+08 1.94889e+08 0.15792 0.0218519 0.161803 0.0318746 0.0435233 0.259572 0.0645366 0.222776 0.162336 0.0519489 0.398671 0.0556776 0.427383 0.0501082 0.136243 3
1455.08 1 0 4.00964e+09 3.09668e+07 4.04061e+09 0 6.19336e+07 0.17299 0.00874723 0.181737 0 0.0174945 0.442315 0.0494803 0.491795 0 0.0989606 0.485123 0.0100733 0.495197 0 0.0201467 2
